layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
1,90,0.2821684777736664,0.19964036345481873,0.13213540613651276,0.11488570272922516,0.09931305795907974,0.07235365360975266,0.038489747792482376,0.016091259196400642,0.01381805632263422,0.0053664338774979115,6,6,8,1
2,90,0.2512277662754059,0.206074059009552,0.14457499980926514,0.11347057670354843,0.09471118450164795,0.07997539639472961,0.04010403901338577,0.014985320158302784,0.01432725414633751,0.0068221925757825375,6,7,9,1
3,90,0.2531645894050598,0.190786674618721,0.14557379484176636,0.11385275423526764,0.08698327839374542,0.0772356241941452,0.04061649367213249,0.023083854466676712,0.01553791482001543,0.00904716458171606,6,7,10,1
4,90,0.2615758180618286,0.18277610838413239,0.1401534229516983,0.11916977167129517,0.08404457569122314,0.08029808849096298,0.04021948203444481,0.01975782960653305,0.01721646636724472,0.008192877285182476,6,7,10,1
5,90,0.28681594133377075,0.17614184319972992,0.130254864692688,0.11435965448617935,0.08085650205612183,0.07711077481508255,0.03772583231329918,0.020189601927995682,0.01574668660759926,0.008345847018063068,6,7,11,1
6,90,0.28726926445961,0.16020461916923523,0.13228489458560944,0.11081390082836151,0.0886513814330101,0.07823522388935089,0.03675420582294464,0.021619156002998352,0.014847378246486187,0.010452309623360634,6,8,11,1
7,90,0.2983161509037018,0.16314688324928284,0.13083791732788086,0.10521402955055237,0.08812720328569412,0.06979712098836899,0.03434305638074875,0.02007315680384636,0.015357411466538906,0.011274781078100204,6,8,12,1
8,90,0.2857362627983093,0.16849945485591888,0.13411788642406464,0.10093775391578674,0.09049978107213974,0.06647604703903198,0.03351898491382599,0.02148878201842308,0.017607014626264572,0.013919591903686523,7,8,12,1
9,90,0.33455002307891846,0.16030126810073853,0.12344139069318771,0.09520462155342102,0.07973253726959229,0.05732809007167816,0.03276698663830757,0.018437758088111877,0.015797313302755356,0.012257597409188747,6,8,13,1
10,90,0.4526687562465668,0.11531999707221985,0.10726780444383621,0.08053036034107208,0.058980364352464676,0.05112231522798538,0.02757958509027958,0.01739737205207348,0.012416771613061428,0.01236195582896471,6,8,12,1
11,90,0.6296714544296265,0.08476760238409042,0.06172628700733185,0.0468699149787426,0.042667701840400696,0.03679681196808815,0.020636912435293198,0.012160073965787888,0.00947088934481144,0.007456757593899965,5,6,10,1
0,90,0.2715238928794861,0.18821343779563904,0.15072932839393616,0.12542954087257385,0.09687944501638412,0.07955402880907059,0.04088117182254791,0.01579246111214161,0.011022889986634254,0.002974880626425147,6,6,7,2
1,90,0.2804950773715973,0.1962488293647766,0.12965916097164154,0.11064692586660385,0.0972067192196846,0.07024290412664413,0.037333469837903976,0.015010361559689045,0.011738583445549011,0.0055182152427732944,6,7,10,2
2,90,0.24732570350170135,0.1992311179637909,0.14263823628425598,0.11050613224506378,0.09372161328792572,0.07718902826309204,0.03915071487426758,0.015057663433253765,0.012034093029797077,0.006576536688953638,6,7,12,2
3,90,0.24745792150497437,0.18542493879795074,0.141306072473526,0.10976605117321014,0.0851682499051094,0.07320794463157654,0.03928239643573761,0.022083058953285217,0.015945931896567345,0.008809699676930904,7,8,14,2
4,90,0.2529886066913605,0.1791592836380005,0.137349471449852,0.11535236239433289,0.08228260278701782,0.07686362415552139,0.0397903248667717,0.018785744905471802,0.01698077656328678,0.00855288840830326,7,8,14,2
5,90,0.27177006006240845,0.17453406751155853,0.12379532307386398,0.11401945352554321,0.08071209490299225,0.0742640346288681,0.03844458982348442,0.019169960170984268,0.015357506461441517,0.010146533139050007,7,9,15,2
6,90,0.27512460947036743,0.16046404838562012,0.12478340417146683,0.1100754365324974,0.08806110173463821,0.0738656222820282,0.0374298132956028,0.019404763355851173,0.014674638397991657,0.00976173859089613,7,9,17,2
7,90,0.28699368238449097,0.1609351485967636,0.11852762848138809,0.1053391695022583,0.08952628076076508,0.06687364727258682,0.03466642647981644,0.019417379051446915,0.015130717307329178,0.012298773974180222,7,10,17,2
8,90,0.27449411153793335,0.17968297004699707,0.11340170353651047,0.09760978817939758,0.0938279777765274,0.0642276406288147,0.03519124537706375,0.019091056659817696,0.014930395409464836,0.012773831374943256,7,10,18,2
9,90,0.3084526062011719,0.17394345998764038,0.11942440271377563,0.08404137939214706,0.08060108125209808,0.05183315649628639,0.03418969362974167,0.018419813364744186,0.01514593418687582,0.013600382022559643,7,11,18,2
10,90,0.43775901198387146,0.11662858724594116,0.10763063281774521,0.06703086197376251,0.060431864112615585,0.04703556001186371,0.031031182035803795,0.016526799649000168,0.01508589368313551,0.011120378971099854,7,10,17,2
11,90,0.6370094418525696,0.08300887793302536,0.06149079278111458,0.04123411327600479,0.03697555884718895,0.032296083867549896,0.02037159912288189,0.011031778529286385,0.00876615196466446,0.006837027613073587,5,7,13,2
0,90,0.2702913284301758,0.18666888773441315,0.1509716510772705,0.1266120821237564,0.09624351561069489,0.07983335852622986,0.04109806939959526,0.015716897323727608,0.009409584105014801,0.0054070125333964825,6,6,7,3
1,90,0.2775169014930725,0.19398199021816254,0.1288890540599823,0.1122453361749649,0.09507911652326584,0.07083140313625336,0.03722956031560898,0.014644777402281761,0.011560649611055851,0.008534997701644897,6,7,10,3
2,90,0.245987206697464,0.19443711638450623,0.14222188293933868,0.11042822152376175,0.09077230840921402,0.07731200009584427,0.03847253695130348,0.014963159337639809,0.012307239696383476,0.00900470931082964,6,8,13,3
3,90,0.24541540443897247,0.17869789898395538,0.14050868153572083,0.10760459303855896,0.08342108875513077,0.07263342291116714,0.03872506693005562,0.023184917867183685,0.016532890498638153,0.015188978984951973,7,9,14,3
4,90,0.250480055809021,0.17278891801834106,0.13758356869220734,0.11223386973142624,0.08010391891002655,0.0763930156826973,0.039351288229227066,0.020028265193104744,0.016715101897716522,0.011684187687933445,7,9,15,3
5,90,0.2621789276599884,0.17135585844516754,0.12704436480998993,0.10935313999652863,0.08167950809001923,0.07400628924369812,0.038973938673734665,0.01922684535384178,0.015391992405056953,0.011555016972124577,7,10,16,3
6,90,0.26434609293937683,0.16132327914237976,0.1267244666814804,0.10213156789541245,0.08920703083276749,0.07395131886005402,0.038399841636419296,0.020194843411445618,0.014803259633481503,0.011693853884935379,7,10,17,3
7,90,0.2739662528038025,0.163076251745224,0.1226959079504013,0.0986567810177803,0.08561906963586807,0.0674397274851799,0.03502481430768967,0.019971532747149467,0.01573912426829338,0.013477983884513378,8,11,18,3
8,90,0.26099857687950134,0.17754849791526794,0.11755041778087616,0.09302050620317459,0.08741445094347,0.06521954387426376,0.033870629966259,0.021061783656477928,0.018636373803019524,0.012831981293857098,8,12,19,3
9,90,0.2796555757522583,0.1688542664051056,0.1056862398982048,0.09084772318601608,0.08136280626058578,0.05611753091216087,0.03488143905997276,0.024741334840655327,0.01826617494225502,0.015209215693175793,9,13,19,3
