layer,G,boot_id
0,0.9648677820251101,0
1,0.9212168795721871,0
2,0.9070024007842654,0
3,0.8797088038353693,0
4,0.8762307110286894,0
5,0.8727171222368876,0
6,0.855226335071382,0
7,0.8525699490592593,0
8,0.846456663949149,0
9,0.8077912302244277,0
10,0.7702448055857704,0
11,0.8414417391731626,0
0,0.9612833360830942,1
1,0.9283197621504465,1
2,0.9089006384213766,1
3,0.8755099177360535,1
4,0.8646009266376495,1
5,0.8501382370789846,1
6,0.8289376397927603,1
7,0.8257937630017599,1
8,0.8149074912071228,1
9,0.7809976836045583,1
10,0.7672630349795023,1
11,0.8360346754391988,1
0,0.961765984694163,2
1,0.9171657846087501,2
2,0.9050274888674418,2
3,0.8769425409180778,2
4,0.8697416725612822,2
5,0.8647280761173793,2
6,0.8444546205656869,2
7,0.8368711386408124,2
8,0.8332552597636268,2
9,0.7904498122987293,2
10,0.7661736011505127,2
11,0.8379916094598316,2
0,0.9593255281448364,3
1,0.9041528463363647,3
2,0.8861588637034098,3
3,0.8524205009142558,3
4,0.8499746084213257,3
5,0.8408795634905497,3
6,0.8118521054585774,3
7,0.806582236289978,3
8,0.7722032149632772,3
9,0.7140074332555135,3
10,0.6312781353791554,3
11,0.6746218264102936,3
0,0.9656804919242858,4
1,0.9232640782992045,4
2,0.8967155575752258,4
3,0.8611809690793355,4
4,0.8573938727378845,4
5,0.8496764302253723,4
6,0.8211105346679688,4
7,0.8173822641372681,4
8,0.7799442370732625,4
9,0.7259332259496053,4
10,0.6425314724445343,4
11,0.6667736530303955,4
0,0.969549814860026,5
1,0.9200012644131979,5
2,0.9009193976720175,5
3,0.8663503607114156,5
4,0.861151381333669,5
5,0.8489059289296468,5
6,0.8234892209370931,5
7,0.8219921827316284,5
8,0.7879645228385925,5
9,0.7352842807769775,5
10,0.6579452912012737,5
11,0.6886210302511852,5
0,0.9589625597000122,6
1,0.9113427480061849,6
2,0.900612990061442,6
3,0.8710428357124329,6
4,0.8631061514218649,6
5,0.8545843521753947,6
6,0.8376963456471761,6
7,0.8319271723429362,6
8,0.8290544072786967,6
9,0.7961418469746907,6
10,0.759584899743398,6
11,0.8452395637830098,6
0,0.9640720912388393,7
1,0.9136639748300824,7
2,0.8972846439906529,7
3,0.8616793467884972,7
4,0.8556414274942308,7
5,0.8465242669695899,7
6,0.8186438537779308,7
7,0.8107169611113412,7
8,0.7835027774175009,7
9,0.7262609345572335,7
10,0.6641359925270081,7
11,0.7013529539108276,7
0,0.9614398658275605,8
1,0.9231417715549469,8
2,0.9037882685661316,8
3,0.8716127455234528,8
4,0.8622377932071685,8
5,0.8558955729007721,8
6,0.8401378870010376,8
7,0.8360156953334809,8
8,0.8277779817581177,8
9,0.7985704421997071,8
10,0.7731107294559478,8
11,0.8237309038639069,8
0,0.9658227721850078,9
1,0.9199539383252462,9
2,0.9067338784535726,9
3,0.8808091362317403,9
4,0.8726179997126261,9
5,0.8669693152109782,9
6,0.8482060511906941,9
7,0.8449708461761475,9
8,0.8380618095397949,9
9,0.7910988370577494,9
10,0.7602582414944966,9
11,0.8435181180636088,9
0,0.9661074365888324,10
1,0.9142287912822905,10
2,0.8932583928108215,10
3,0.8596291258221581,10
4,0.8542705689157758,10
5,0.845902871517908,10
6,0.8216560766810462,10
7,0.8198687292280651,10
8,0.79050041948046,10
9,0.7344639159384228,10
10,0.6602797536622911,10
11,0.7018204118524279,10
0,0.9580049571536836,11
1,0.9065145339284625,11
2,0.8919670723733448,11
3,0.8577986246063596,11
4,0.8534443548747471,11
5,0.8432057613418216,11
6,0.8163721674964541,11
7,0.8074793758846465,11
8,0.7807037432988485,11
9,0.7220168284007481,11
10,0.6509967900457836,11
11,0.7060159615107945,11
0,0.9653067184346062,12
1,0.9182462905134473,12
2,0.8966222448008401,12
3,0.8643457889556885,12
4,0.8612109614270074,12
5,0.8515570099864688,12
6,0.825656675866672,12
7,0.8258990624121257,12
8,0.7946741176503045,12
9,0.7433450030429023,12
10,0.6736371549112457,12
11,0.7235182651451656,12
0,0.9702129051798866,13
1,0.9287740275973365,13
2,0.9174669157891047,13
3,0.8909962063743955,13
4,0.8837299375306993,13
5,0.8765979352451506,13
6,0.8598640447571164,13
