layer,G,boot_id
4,0.877207632859548,52
5,0.8657551844914754,52
6,0.8625486691792806,52
7,0.8530814011891683,52
8,0.8136159499486287,52
9,0.7965811689694723,52
10,0.7482347965240479,52
11,0.7445109923680623,52
0,0.959864072004954,53
1,0.9186492840449015,53
2,0.9127962907155355,53
3,0.8669854720433553,53
4,0.876267921924591,53
5,0.8695645093917846,53
6,0.8591858625411988,53
7,0.8395131746927897,53
8,0.8032756845156351,53
9,0.772874657313029,53
10,0.7515239199002584,53
11,0.741523015499115,53
0,0.9597878019014995,54
1,0.9192029356956481,54
2,0.9033156275749207,54
3,0.8549344658851623,54
4,0.8715710043907166,54
5,0.856983768939972,54
6,0.8580840229988098,54
7,0.8525066097577413,54
8,0.8157047112782796,54
9,0.7961748600006103,54
10,0.7675123532613118,54
11,0.8168030778566996,54
0,0.9816665887832642,55
1,0.9394327720006307,55
2,0.9318387111028036,55
3,0.8931185324986776,55
4,0.8952839295069377,55
5,0.8804827729860941,55
6,0.879840095837911,55
7,0.8675967812538147,55
8,0.8330229083697002,55
9,0.8115212122599283,55
10,0.7807042916615804,55
11,0.7664284626642863,55
0,0.959061997277396,56
1,0.9152027169863383,56
2,0.9049788968903678,56
3,0.8629278455461774,56
4,0.875259708790552,56
5,0.8659754054886954,56
6,0.8584196964899699,56
7,0.8486435697192237,56
8,0.8073932159514654,56
9,0.7841971317927042,56
10,0.744650974160149,56
11,0.7563359595480419,56
0,0.9627726532164074,57
1,0.9170358408065069,57
2,0.9132234851519266,57
3,0.8809651051248822,57
4,0.8933422111329579,57
5,0.8838126631010146,57
6,0.873038513319833,57
7,0.8610272379148574,57
8,0.8277326850664048,57
9,0.8167160664285932,57
10,0.7873196601867676,57
11,0.8170577543122428,57
0,0.9697569489479065,58
1,0.9337600549062093,58
2,0.9200872421264649,58
3,0.872262446085612,58
4,0.8820688207944234,58
5,0.8732316414515178,58
6,0.8644215146700541,58
7,0.8536789973576864,58
8,0.8192947665850322,58
9,0.7963297327359518,58
10,0.7645596186319987,58
11,0.7567182501157125,58
0,0.967669081120264,59
1,0.9226339402652922,59
2,0.9199816840035575,59
3,0.8866195990925744,59
4,0.8960404027075994,59
5,0.8822467270351592,59
6,0.8765868203980582,59
7,0.8662434078398205,59
8,0.8365032814797901,59
9,0.8247570594151815,59
10,0.8059994663511004,59
11,0.8210232087544033,59
0,0.9581824938456217,60
1,0.9079411909693763,60
2,0.9028753609884352,60
3,0.8608590506371998,60
4,0.8730339379537673,60
5,0.8662657652582441,60
6,0.859970475946154,60
7,0.8433521475110736,60
8,0.805308290890285,60
9,0.7859736141704378,60
10,0.7670961533273969,60
11,0.840815890403021,60
0,0.9644976882707506,61
1,0.9250132413137526,61
2,0.9189362469173613,61
3,0.8839718103408813,61
4,0.8960952361424764,61
5,0.8810287827537173,61
6,0.8766666338557288,61
7,0.8698494491123018,61
8,0.8371061597551618,61
9,0.8260034124056498,61
10,0.7927398057211013,61
11,0.8189285880043393,61
0,0.9591299522490728,62
1,0.9127510786056519,62
2,0.9055584243365696,62
3,0.8620384193602062,62
4,0.8742129433722723,62
5,0.8606776793797811,62
6,0.8613695700963339,62
7,0.8485771871748424,62
8,0.813320741766975,62
9,0.7945056869870141,62
10,0.7726298513866606,62
11,0.8426570722035,62
0,0.966655162970225,63
1,0.9283342798550923,63
2,0.9191265304883321,63
3,0.8842516501744588,63
4,0.8981687704722087,63
5,0.880774180094401,63
6,0.876279373963674,63
7,0.8734374841054281,63
8,0.8426729520161946,63
9,0.8424150586128235,63
10,0.7943912506103515,63
11,0.8089942574501038,63
0,0.9674916203532901,64
1,0.9225823538643974,64
2,0.916866700564112,64
3,0.8763432268585477,64
4,0.8840031261954989,64
5,0.8716379489217486,64
6,0.8685020570244107,64
7,0.8535703016178948,64
8,0.8202888007674899,64
9,0.7954574355057308,64
10,0.7773572547095162,64
11,0.7879479761634555,64
0,0.9654146989186605,65
1,0.9277371366818746,65
2,0.9244927207628886,65
3,0.887451950709025,65
4,0.8983639160792033,65
5,0.8861958940823873,65
6,0.8783208847045898,65
7,0.8662975867589314,65
8,0.8386560042699178,65
9,0.8212388714154562,65
10,0.8021235783894857,65
11,0.8035452802975972,65
0,0.9670430081231254,66
1,0.9286335195813861,66
2,0.9248854092189244,66
3,0.8892476161321005,66
4,0.9000794433412098,66
5,0.888357210726965,66
6,0.8785430249713716,66
7,0.8648063171477545,66
8,0.8380104757490612,66
9,0.8214136418842134,66
10,0.8074215537025815,66
11,0.8213867005847749,66
0,0.9613327525910877,67
1,0.9110470726376488,67
2,0.9093566338221232,67
3,0.8788181600116548,67
4,0.8904473242305574,67
5,0.8821322605723426,67
6,0.8712069079989478,67
7,0.8577628362746466,67
8,0.8298406402269999,67
9,0.8232101173627944,67
10,0.8104301151775178,67
11,0.9027325000081744,67
0,0.9600094437599183,68
1,0.9262402097384135,68
2,0.9160085717837015,68
3,0.8647283156712849,68
4,0.8793745756149292,68
5,0.8705460627873739,68
6,0.8591756939888,68
7,0.845703911781311,68
8,0.8051913062731425,68
9,0.7852662722269694,68
10,0.747661288579305,68
11,0.7453451355298361,68
0,0.9670430137997582,69
1,0.9286335025514875,69
2,0.924885386512393,69
3,0.8892476360003153,69
4,0.9000794121197292,69
5,0.8883571965353829,69
6,0.878542993749891,69
7,0.8648063313393366,69
8,0.8380105069705418,69
9,0.8214136362075806,69
10,0.8074215253194174,69
11,0.8213867005847749,69
0,0.9647787866138277,70
1,0.9296985949788775,70
2,0.9269485956146604,70
