layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
10,11,7,0.9,1.75652015209198,"[[-7.42520452e-01  5.25918245e-01  9.12663192e-02 -1.87024549e-01
  -2.93268589e-03  2.82998323e-01  2.20610991e-01]
 [ 6.45255996e-03 -3.30887549e-02  9.67875600e-01  8.04838315e-02
  -1.75407901e-01 -1.53041929e-01 -3.75895165e-02]
 [ 2.23118380e-01  7.31723011e-01 -1.19287580e-01  4.46939886e-01
  -2.48973653e-01 -3.55035663e-01 -1.13033704e-01]
 [ 1.34900093e-01  2.12065086e-01 -7.15467264e-04 -8.13916683e-01
   5.39013594e-02 -5.14832318e-01 -8.00738707e-02]
 [ 2.32818961e-01  2.64874458e-01  1.81831717e-01  9.66404453e-02
   9.05926168e-01  1.06609285e-01  3.41602042e-02]
 [ 4.41748112e-01  2.60992974e-01  8.35327506e-02 -2.86625713e-01
  -2.46498421e-01  6.99163258e-01 -3.13079000e-01]
 [ 3.62347841e-01  6.04090020e-02  2.48360466e-02 -6.95334896e-02
  -1.51216626e-01  7.20598102e-02  9.11890328e-01]]",0
0,1,6,0.9,1.196159839630127,"[[-0.8545715  -0.50968736  0.03212845  0.02960697  0.0863066  -0.02384948]
 [-0.4943529   0.8476751  -0.11489653  0.10392449  0.11213452 -0.02205446]
 [-0.02264808  0.11259557  0.9905428  -0.0086583   0.06465659 -0.03713085]
 [-0.04890458  0.05876508 -0.02883361 -0.9708979   0.21991111  0.04816527]
 [-0.1456101   0.07365754  0.04799717 -0.20930596 -0.96233135 -0.03431827]
 [-0.03486988  0.01044842  0.03816126  0.04238301 -0.03679474  0.99702984]]",1
1,2,6,0.9,1.507001280784607,"[[-0.9040318  -0.38392353 -0.02729373 -0.16684052 -0.08092748  0.01411977]
 [-0.39593825  0.86617464 -0.2170718   0.10033239  0.16360444 -0.0949799 ]
 [-0.10330524  0.19510353  0.9684187  -0.04014154 -0.03346736 -0.10342295]
 [ 0.11486052  0.19852936 -0.07228187 -0.92887974 -0.27963585  0.03398017]
 [-0.01755204  0.10692532 -0.05595999  0.30296504 -0.937656   -0.11891542]
 [-0.04226657  0.11589605  0.07709587  0.07668673 -0.09038479  0.982236  ]]",1
2,3,7,0.9,1.6088589429855347,"[[ 0.986653    0.0511065   0.09211001 -0.1079079   0.01025471 -0.03779285
  -0.04735069]
 [ 0.01436218 -0.9431128   0.3134685  -0.00434033 -0.06442183 -0.04686646
  -0.07552514]
 [-0.09632585  0.29425788  0.9311931   0.0641171   0.18099219  0.00515853
   0.01083035]
 [ 0.10753695 -0.02340253 -0.06369901  0.9728528   0.08149483 -0.17274807
   0.03007729]
 [-0.0130005   0.12719128  0.14251675  0.06578499 -0.9607711  -0.17381716
  -0.07563896]
 [ 0.06014173 -0.03157762  0.03049468  0.17784524 -0.16804399  0.9644175
   0.06698602]
 [ 0.04099521 -0.0601353   0.02888235 -0.0427415  -0.07088937 -0.07869719
   0.9903654 ]]",1
3,4,7,0.9,1.2583816051483154,"[[ 0.93039125 -0.308264    0.14484194  0.11659113  0.01352331 -0.05659375
  -0.03724341]
 [ 0.34264073  0.9144934  -0.15931095 -0.05539203  0.05746602  0.10703042
   0.05561594]
 [-0.0766281   0.19358608  0.9744364  -0.06791136 -0.04209315  0.02690838
   0.00428422]
 [-0.09069345  0.1002602   0.03465848  0.9801439  -0.10927376  0.0755406
  -0.04682112]
 [-0.03995105 -0.05293709  0.04968326  0.08824836  0.9672132   0.21384631
  -0.06413901]
 [ 0.03503678 -0.12398542 -0.01388687 -0.07798128 -0.20664099  0.9646336
   0.06251191]
 [ 0.00697542 -0.05452359  0.01587455  0.06461737  0.06782602 -0.05160495
   0.9926165 ]]",1
4,5,7,0.9,1.3001986742019653,"[[ 9.85989571e-01 -1.32865474e-01  5.21710925e-02 -6.01858571e-02
   2.59110257e-02  5.16101047e-02 -2.21863575e-02]
 [ 1.48249954e-01  9.29296911e-01 -3.19857210e-01  2.81012207e-02
  -1.02135889e-01 -2.62514483e-02  1.44927958e-02]
 [-1.24950530e-02  3.21861178e-01  9.36087489e-01 -1.21139236e-01
  -5.81558198e-02 -9.47281905e-03 -4.29283641e-02]
 [-5.93957752e-02 -7.16408994e-03 -1.30346641e-01 -9.81233716e-01
  -4.81372029e-02  9.93470624e-02 -6.65123239e-02]
 [-2.23329607e-02 -4.82319109e-02  4.81523573e-04  1.07094638e-01
  -6.33417308e-01  7.63317525e-01  4.28292789e-02]
 [ 3.67801972e-02 -1.12937801e-01 -1.91588290e-02 -2.31134333e-02
  -7.62862682e-01 -6.33785725e-01 -3.67026553e-02]
 [ 1.76361836e-02 -5.18119335e-03  3.67714204e-02 -7.80392215e-02
  -4.53651650e-03 -4.84739579e-02  9.94911849e-01]]",1
5,6,7,0.9,1.307979941368103,"[[ 9.8990136e-01  3.7800901e-02  3.4151185e-02 -8.4756181e-02
   4.6470582e-02  9.0068661e-02  6.6809496e-03]
 [-4.0056158e-02  9.9685460e-01 -1.0422241e-02 -2.4906840e-02
  -5.4814011e-02  3.0702375e-02 -5.2660529e-04]
 [-2.6407681e-02  7.6917387e-03  9.9534154e-01  1.1419140e-02
  -6.3675366e-02 -4.9991384e-02  4.3066256e-02]
 [-1.0240144e-01 -1.0533389e-02  3.3953913e-02 -9.3222642e-01
   3.3806935e-01  6.6880360e-02 -2.0980950e-02]
 [ 2.8978510e-02  6.8234451e-02  2.0405326e-02  2.4837157e-01
   8.0187249e-01 -5.3710800e-01  3.0248553e-02]
 [-8.0168247e-02  4.4606114e-03  6.6608608e-02  2.4535206e-01
   4.8241031e-01  8.3395302e-01  2.6859570e-02]
 [-6.3817729e-03 -2.4685520e-03 -4.4882558e-02 -3.3667605e-02
  -2.7772132e-02 -3.1886431e-03  9.9800986e-01]]",1
6,7,8,0.9,1.477719783782959,"[[ 9.91698503e-01  1.18651465e-01  3.88116539e-02  2.62650708e-03
   1.08571826e-02 -7.68529600e-04 -2.48006620e-02  1.44575033e-02]
 [-9.07520279e-02  9.01474535e-01 -3.94813508e-01 -2.13393345e-02
  -1.48663059e-01  1.86169464e-02  7.71793863e-03  1.63666140e-02]
 [-7.16411620e-02  3.28735918e-01  8.85478199e-01 -1.85723118e-02
  -2.93575734e-01  1.20159768e-01 -1.85118522e-02  3.76270302e-02]
 [-1.18913846e-02  3.68814543e-02  1.56662855e-02  9.88718450e-01
   5.56097589e-02  2.19234116e-02 -9.18461978e-02  9.31672305e-02]
 [-2.68114731e-02  1.09750554e-01  5.86597510e-02 -8.17042813e-02
   6.36319101e-01  7.33759284e-01 -1.35751277e-01  1.24041714e-01]
 [ 4.23078090e-02 -2.19512612e-01 -2.28190869e-01  3.58603261e-02
  -6.84727013e-01  6.48144066e-01 -6.56568855e-02 -5.84348515e-02]
 [ 2.24801432e-02  7.78607558e-03  1.65379625e-02  8.56723264e-02
   4.65134457e-02  1.50469020e-01  9.83351946e-01 -5.93555672e-03]
 [-3.16409394e-03 -5.95518351e-02 -5.01319170e-02 -7.95457289e-02
  -1.12186365e-01 -5.99955767e-02  2.87506618e-02  9.85185742e-01]]",1
7,8,8,0.9,1.625625729560852,"[[ 0.98676187 -0.12533376  0.02627222  0.04632835  0.0051245  -0.07465955
   0.01790044  0.04284184]
 [ 0.12206186  0.96176946  0.14340676 -0.18438704  0.02058646 -0.02389921
   0.00586414  0.06713442]
 [-0.0360971  -0.17396954  0.9617954  -0.18317875 -0.05839891  0.06454587
   0.02726941  0.03881544]
 [-0.03076997  0.15521835  0.22098038  0.9523869   0.11148933 -0.03624251
  -0.02424882 -0.068964  ]
 [ 0.00308202 -0.04340985  0.02352477 -0.10889125  0.98493344  0.12144499
  -0.02722601  0.01054717]
 [-0.07478823 -0.03272454  0.05391359 -0.06496254  0.11325775 -0.9831055
   0.03250973 -0.07634321]
 [-0.01624253  0.00454821 -0.02363263  0.02835825  0.02733232  0.03336949
   0.9982035   0.00904863]
 [-0.05732159 -0.04423665 -0.02903595  0.07986424  0.00642492 -0.07756383
  -0.01025056  0.9906429 ]]",1
8,9,8,0.9,1.7910062074661255,"[[ 9.72653627e-01 -1.39319405e-01 -5.00966050e-02 -1.06746092e-01
   1.22636296e-01 -3.78861204e-02  5.35447635e-02  3.58983502e-02]
 [ 7.97383487e-02  9.24404621e-01 -2.94703901e-01 -1.85434684e-01
   9.38289613e-02  1.83228832e-02  8.77097324e-02  3.23861875e-02]
 [ 5.58322892e-02 -5.63162118e-02 -6.62681997e-01  7.33294368e-01
  -1.25314102e-01  3.08709182e-02 -8.65354028e-04 -1.36298323e-02]
 [-1.94891199e-01 -2.92617202e-01 -5.18604338e-01 -3.59335631e-01
   6.90849245e-01  2.95375884e-02  1.10966722e-02  7.18971808e-03]
 [ 6.87852735e-03 -1.53562769e-01 -4.14815426e-01 -5.11361599e-01
  -6.48341954e-01  2.77579010e-01 -1.98147833e-01 -7.84140453e-02]
 [ 3.97180952e-02  3.26556824e-02  1.61520213e-01  1.35078236e-01
   1.74556702e-01  9.58651543e-01  5.93064278e-02  4.60710656e-03]
 [-5.10040298e-02 -9.58969593e-02 -5.27639836e-02 -7.92954192e-02
  -1.48657098e-01 -5.41105680e-03  9.53327596e-01 -2.19474018e-01]
 [-4.75474335e-02 -5.85291125e-02 -3.99667174e-02 -3.67694795e-02
  -1.01311162e-01  1.76464785e-02  1.94171995e-01  9.71126199e-01]]",1
