metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc9,0.0009169992140959461,0.001178069442976219,-0.0002610702288802729,-0.00031487623380961957,-0.00020764735569537307,0.0,-1.3490326866129474,100,100,1,0.0
pc9,0.0018075313209555517,0.002756156702525868,-0.0009486253815703162,-0.0010563239187176845,-0.0008410511191177662,0.0,-2.4979396481197913,100,100,2,0.0
pc9,0.0033131136395967986,0.004403346714097951,-0.0010902330745011521,-0.0012563849196303627,-0.0009276004281127737,0.0,-1.8660618948679704,100,100,3,0.0
pc9,0.00422109203645954,0.006167711559683035,-0.001946619523223495,-0.002156670480966577,-0.0017331312383757908,0.0,-2.448887583743688,100,100,4,0.0
pc9,0.005056788709480262,0.006513787400908716,-0.0014569986914284537,-0.001685879630676936,-0.0012194115821621459,0.0,-1.6654858292944632,100,100,5,0.0
pc9,0.005938128605484918,0.0069623849634080645,-0.0010242563579231463,-0.0012765897018834867,-0.0007688100204104593,0.0,-1.0932228845430905,100,100,6,0.0
pc9,0.007064856267534151,0.008269156184978737,-0.0012042999174445863,-0.0015082220194162748,-0.000866456982446837,0.0,-1.0237010845818846,100,100,7,0.0
pc9,0.00843268041033293,0.009759305538609576,-0.001326625128276646,-0.0016940120423678407,-0.0009390864379238376,0.0,-0.9765770088199991,100,100,8,0.0
pc9,0.010184578443877353,0.011778289657086088,-0.0015937112132087348,-0.002086564191966311,-0.0011063350696349499,0.0,-0.9034569086527695,100,100,9,0.0
pc9,0.01236070304177697,0.012299274578690485,6.142846308648461e-05,-0.0004841830527875573,0.0006191982345189939,0.828,0.030181501877595242,100,100,10,0.828
pc9,0.01249580542556937,0.011108634676784232,0.0013871707487851381,0.0009183133267797489,0.0018620164187159417,0.0,0.8103713457364524,100,100,11,0.0
pc10,0.000744103628385295,0.0007113849389133479,3.271868947194714e-05,5.467152586828881e-07,6.913109363813637e-05,0.044,0.2606287401578106,100,100,0,0.044000000000000004
pc10,0.0007817261072340881,0.0008349566924152371,-5.323058518114901e-05,-9.042256687826526e-05,-1.632662414340135e-05,0.006,-0.38954553143544923,100,100,1,0.008
pc10,0.0015381142823025122,0.0018607165711000068,-0.00032260228879749456,-0.000400805432378543,-0.0002429216204327516,0.0,-1.1330896494781963,100,100,2,0.0
pc10,0.0026214983803219587,0.0036235361336729916,-0.001002037753351033,-0.0011267985721933585,-0.0008769247512682325,0.0,-2.127916001073195,100,100,3,0.0
pc10,0.003379245200194364,0.0048548225173726195,-0.0014755773171782555,-0.0016757581589627215,-0.0012710356910247478,0.0,-2.0657210925713603,100,100,4,0.0
pc10,0.00381997193908314,0.005531798445153935,-0.0017118265060707947,-0.0019168931653257503,-0.0015027730898000311,0.0,-2.2760496495063047,100,100,5,0.0
pc10,0.004883924189489284,0.005978866470977614,-0.0010949422814883298,-0.0013267189151956722,-0.0008467925204313331,0.0,-1.2646555531013441,100,100,6,0.0
pc10,0.005689389160834204,0.006721742772497188,-0.001032353611662984,-0.0013211406430927977,-0.0007521616852609422,0.0,-1.0041878469589465,100,100,7,0.0
pc10,0.006929399049840817,0.007311191796325099,-0.00038179274648428123,-0.0007080265388358391,-6.183083495125142e-05,0.022,-0.3236783314291495,100,100,8,0.024
pc10,0.008666858701035337,0.010010885633528184,-0.0013440269324928467,-0.0017683283638907598,-0.0009296391566749624,0.0,-0.885559509917128,100,100,9,0.0
