metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
mean_angle,0.4927377423644066,0.46018496781587603,0.03255277454853056,0.029820571891963518,0.03516078884154558,0.0,3.2988804426564102,100,100,0,1,0.0
mean_angle,0.6119681215286255,0.6064513105154038,0.005516811013221656,0.003961239859461752,0.007172665342688511,0.0,0.9072524959439464,100,100,1,2,0.0
mean_angle,0.6094404864311218,0.5992452472448349,0.010195239186286953,0.003736728802323294,0.016690263196825962,0.004,0.43481625268900814,100,100,2,3,0.004888888888888889
mean_angle,0.5089348003268241,0.5195046022534371,-0.010569801926612943,-0.018130915254354493,-0.0029276991710066934,0.008,-0.39569540813093795,100,100,3,4,0.008799999999999999
mean_angle,0.5093183672428131,0.5818867522478104,-0.0725683850049973,-0.0795386125817894,-0.0656628161147236,0.0,-2.9715505375146836,100,100,4,5,0.0
mean_angle,0.5070956295728684,0.5804019558429718,-0.07330632627010347,-0.07998099689930678,-0.06633946566283697,0.0,-3.1511984158696325,100,100,5,6,0.0
mean_angle,0.5242084708809852,0.557652713060379,-0.03344424217939379,-0.04170222286134954,-0.026302120231091995,0.0,-1.2043428378863685,100,100,6,7,0.0
mean_angle,0.5962828606367111,0.6683857464790344,-0.07210288584232327,-0.07909050653874872,-0.06540680214762679,0.0,-2.708509057014625,100,100,7,8,0.0
mean_angle,0.6891855984926224,0.727816269993782,-0.03863067150115962,-0.04473916192352776,-0.032688643574714675,0.0,-1.7956920775554288,100,100,8,9,0.0
mean_angle,0.6104015815258026,0.6047262322902679,0.005675349235534699,-0.0005516024976968459,0.011815607279539016,0.072,0.24295171675142135,100,100,9,10,0.072
mean_angle,0.6511006337404251,0.719520400762558,-0.06841976702213282,-0.0744204357415438,-0.06184919869899754,0.0,-3.037581080025038,100,100,10,11,0.0
max_angle,0.635176831483841,0.6269249665737152,0.00825186491012575,0.005841729134321225,0.010677340805530596,0.0,0.9368263146038361,100,100,0,1,0.0
max_angle,0.7609745460748673,0.7434566289186477,0.01751791715621953,0.015816347166895853,0.019062630340456983,0.0,2.9434460786246985,100,100,1,2,0.0
max_angle,0.8246924418210984,0.8625397664308548,-0.03784732460975648,-0.07836177964508542,-0.0013628624677658977,0.042,-0.26052429526082305,100,100,2,3,0.05775
max_angle,0.8008811390399933,0.8436759042739869,-0.042794765233993615,-0.09468965885043146,0.012306119218468598,0.134,-0.21774730346301588,100,100,3,4,0.1637777777777778
max_angle,0.7701082670688629,1.170024403333664,-0.39991613626480105,-0.4520255152434112,-0.34292263135313983,0.0,-2.0757945494080703,100,100,4,5,0.0
max_angle,0.7124032413959503,1.1655637967586516,-0.4531605553627013,-0.5044485516548156,-0.40364012907445435,0.0,-2.482844390034784,100,100,5,6,0.0
max_angle,0.9312881392240524,0.9624072206020355,-0.031119081377983138,-0.09166092409193517,0.024882984235882755,0.326,-0.13774174953299312,100,100,6,7,0.326
max_angle,1.0568608164787292,1.2677565681934357,-0.21089575171470654,-0.26255254140496254,-0.1562895196974278,0.0,-1.1050735449227793,100,100,7,8,0.0
max_angle,1.2759506356716157,1.3067614090442659,-0.030810773372650146,-0.07426834346354012,0.012844683453440814,0.156,-0.18998543604495438,100,100,8,9,0.1716
max_angle,1.2339832776784896,1.1343630409240724,0.09962023675441722,0.054375077545642865,0.1443134021013975,0.0,0.574630866377985,100,100,9,10,0.0
max_angle,1.2514403116703035,1.4701592886447907,-0.21871897697448728,-0.24108787733316403,-0.19699392151832593,0.0,-2.6207950781110605,100,100,10,11,0.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1,1.0
k_used,6.92,6.81,0.11000000000000032,0.009999999999999787,0.20999999999999996,0.036,0.3245148534503324,100,100,1,2,0.049499999999999995
k_used,7.0,7.14,-0.13999999999999968,-0.25,-0.040000000000000036,0.012,-0.37202457237881076,100,100,2,3,0.033
k_used,8.19,7.98,0.20999999999999908,0.02999999999999936,0.3899999999999997,0.034,0.31261125607670065,100,100,3,4,0.049499999999999995
k_used,8.25,8.01,0.2400000000000002,0.05000000000000067,0.41999999999999993,0.018,0.35258551694956236,100,100,4,5,0.039599999999999996
k_used,8.57,8.67,-0.09999999999999964,-0.3000000000000007,0.129999999999999,0.41,-0.12504935054872632,100,100,5,6,0.5011111111111111
k_used,9.32,9.65,-0.33000000000000007,-0.5899999999999999,-0.05000000000000067,0.028,-0.3382044660970884,100,100,6,7,0.049499999999999995
k_used,9.76,9.77,-0.009999999999999787,-0.3100000000000005,0.2799999999999994,0.986,-0.009402797035799843,100,100,7,8,1.0
k_used,10.47,10.01,0.46000000000000085,0.09999999999999964,0.7602499999999995,0.006,0.38281006608323276,100,100,8,9,0.022000000000000002
k_used,10.77,8.94,1.83,1.4000000000000004,2.25025,0.0,1.225722390192028,100,100,9,10,0.0
k_used,7.44,7.96,-0.5199999999999996,-0.79,-0.2797499999999996,0.0,-0.5604014114054393,100,100,10,11,0.0
