metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.846541293789943,0.7770575862186295,0.0694837075713135,0.06472207857958119,0.0746822624748778,0.0,4.03456037574568,100,100,8,2,3,0.0
G,0.8147085494205119,0.8056536581539919,0.009054891266519927,0.004600623760443348,0.013657339403210539,0.0,0.5287059131909262,100,100,8,3,4,0.0
G,0.7931809344892463,0.8293925836545135,-0.0362116491652672,-0.04071366883160363,-0.031852135539859154,0.0,-2.220199661465732,100,100,8,4,5,0.0
G,0.7781657273845067,0.8123783501027123,-0.034212622718205576,-0.03852460558779903,-0.029382125020843246,0.0,-2.152286218327332,100,100,8,5,6,0.0
G,0.832784782400207,0.7930524737886965,0.03973230861151056,0.034244851860676155,0.04501748167328414,0.0,2.049763480959734,100,100,8,6,7,0.0
G,0.8268518998722236,0.824592541694641,0.0022593581775826044,-0.002311956584027777,0.007514843841689643,0.37,0.1263165311334967,100,100,8,7,8,0.3769811320754717
G,0.7785214673294909,0.851895440985759,-0.07337397365626808,-0.07802130919132003,-0.06858808557088401,0.0,-4.091592192741367,100,100,8,8,9,0.0
G,0.8342773947602228,0.8306590876839464,0.003618307076276417,-0.0009444805402013673,0.008127738282025456,0.128,0.2169245303003845,100,100,8,9,10,0.13292307692307692
G,0.7986778478589324,0.7447240760018903,0.05395377185704209,0.04431443276410077,0.0641012199997782,0.0,1.4827481386787122,100,100,9,1,2,0.0
G,0.8183616636447489,0.7122228439114399,0.10613881973330908,0.10126371206105496,0.11085629185601323,0.0,6.1764869153505515,100,100,9,2,3,0.0
G,0.7802035248937116,0.7477891875557483,0.032414337337963284,0.025608032867218276,0.03832667433734212,0.0,1.3414833334182432,100,100,9,3,4,0.0
G,0.7721353251039983,0.7815474052556923,-0.009412080151694036,-0.01572995360300864,-0.003088153891513755,0.004,-0.4149770826448785,100,100,9,4,5,0.004408163265306122
G,0.7417037275759948,0.8066298695807417,-0.06492614200474689,-0.07159792116250108,-0.05757256036404364,0.0,-2.594882028730099,100,100,9,5,6,0.0
G,0.7677705791673018,0.806745220864103,-0.038974641696801204,-0.04646736731088096,-0.03159941792910299,0.0,-1.508727465844809,100,100,9,6,7,0.0
G,0.7715125016106501,0.8159396486277618,-0.0444271470171117,-0.050489471170672706,-0.03787726760842501,0.0,-1.8730678229408633,100,100,9,7,8,0.0
G,0.7166572006841502,0.8372489983552976,-0.12059179767114747,-0.12585973632885564,-0.1151598370050154,0.0,-6.124482762401574,100,100,9,8,9,0.0
G,0.8119516359823089,0.7621209685234795,0.04983066745882936,0.042466840419764375,0.05719522675616399,0.0,1.928986388173385,100,100,9,9,10,0.0
G,0.7631243881209503,0.7271072217448363,0.03601716637611396,0.024034430629334247,0.04872838249642933,0.0,0.7808028624059987,100,100,10,1,2,0.0
G,0.7433244071886653,0.6534969229156534,0.0898274842730119,0.08263460725396299,0.09736301492382869,0.0,3.360317860985756,100,100,10,2,3,0.0
G,0.7481577866976223,0.6925549544609256,0.05560283223669671,0.04512036574303715,0.06524852081157034,0.0,1.4294685245356153,100,100,10,3,4,0.0
G,0.7273592845929993,0.7570328224930499,-0.029673537900050673,-0.03734198694548424,-0.02177768168892878,0.0,-1.0906823696038852,100,100,10,4,5,0.0
G,0.7739521452548012,0.7614648698284512,0.012487275426349975,0.0006729962071610005,0.025011266715777105,0.038,0.2902096533936776,100,100,10,5,6,0.03984466019417476
G,0.7317839072919082,0.7689162655127428,-0.037132358220834605,-0.04776001357079044,-0.027004153458088154,0.0,-1.0210316305673333,100,100,10,6,7,0.0
G,0.7327790630682123,0.8183880411135773,-0.08560897804536505,-0.0955473227978105,-0.0759942655951969,0.0,-2.3096289512845622,100,100,10,7,8,0.0
G,0.68479344124548,0.7166960907247332,-0.03190264947925314,-0.042303761289073726,-0.020731722011198234,0.0,-0.7545793125329777,100,100,10,8,9,0.0
G,0.7844298068843191,0.753952030704135,0.030477776180184102,0.019585907612102348,0.04157065787799059,0.0,0.7788041643314731,100,100,10,9,10,0.0
G,0.7981403369127759,0.4205870606147698,0.37755327629800606,0.3563549158184171,0.39906007197799814,0.0,4.731359468764153,100,100,11,1,2,0.0
G,0.5829476054153508,0.4288226566304645,0.15412494878488636,0.13525886561640263,0.17339580482185066,0.0,2.2162578962362667,100,100,11,2,3,0.0
G,0.5626790046382045,0.5951335223021932,-0.03245451766398866,-0.05980576250411442,-0.006734001434178129,0.014,-0.32467829621524213,100,100,11,3,4,0.014823529411764706
G,0.5834057480661672,0.8644859808669203,-0.2810802328007531,-0.2943366886064012,-0.2664504505123044,0.0,-5.452143975522768,100,100,11,4,5,0.0
G,0.8414205779494749,0.7857815327734227,0.055639045176052226,0.046440097618847806,0.06583624288066026,0.0,1.480482231247705,100,100,11,5,6,0.0
G,0.7470554677127373,0.7793423723673062,-0.03228690465456885,-0.04759699928988176,-0.0172518043670982,0.0,-0.6075312173696948,100,100,11,6,7,0.0
G,0.7650253131422731,0.632252460818442,0.13277285232383107,0.12034878499450526,0.14409525623626365,0.0,3.1931648782232123,100,100,11,7,8,0.0
G,0.5146436786373618,0.6446018336791368,-0.129958155041775,-0.14984838678301274,-0.10922034566822639,0.0,-1.6909088122886342,100,100,11,8,9,0.0
G,0.89947898839627,0.48063357214728325,0.4188454162489868,0.3985873048098842,0.43656688645984504,0.0,5.731580871120737,100,100,11,9,10,0.0
