metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc6,0.06027466919273135,0.05272386580705639,0.007550803385674959,0.0073416439332068,0.007763439217582329,0.0,9.731642566963354,100,100,8,0.0
pc6,0.0580633713677525,0.051559559293091264,0.006503812074661233,0.006231917934492207,0.006789672849699848,0.0,6.838636102541785,100,100,9,0.0
pc6,0.0576566486433148,0.04482729095965619,0.012829357683658615,0.01246512287668883,0.013176146958023317,0.0,9.776021084624153,100,100,10,0.0
pc6,0.04201436650007958,0.046472765132784796,-0.004458398632705217,-0.005319452789612109,-0.0035622083721682423,0.0,-1.5089197804075547,100,100,11,0.0
pc7,0.03328498158603902,0.030352299362420992,0.0029326822236180293,0.002892548177856953,0.002976999896112833,0.0,19.846509171809014,100,100,0,0.0
pc7,0.035362244732677885,0.03234501354396339,0.0030172311887144976,0.002967327564023438,0.0030695967637002363,0.0,15.812193412639653,100,100,1,0.0
pc7,0.03518903307616707,0.03226171914488072,0.0029273139312863475,0.0028658473407849705,0.0029970215763896707,0.0,12.513308703512276,100,100,2,0.0
pc7,0.034927945062518076,0.03151177318766709,0.003416171874850986,0.003306218130514024,0.0035151689541526197,0.0,9.12157150704573,100,100,3,0.0
pc7,0.03141359400004144,0.03217000175267454,-0.0007564077526330953,-0.0008892513704486179,-0.0006154112257063327,0.0,-1.5667346461184808,100,100,4,0.0
pc7,0.03127178138121958,0.029537485651671837,0.0017342957295477454,0.0015968775437213657,0.0018722305535338898,0.0,3.4003228432584756,100,100,5,0.0
pc7,0.03074519276618953,0.02614860642701383,0.004596586339175701,0.004429658299311987,0.004737628064583997,0.0,8.091079499118678,100,100,6,0.0
pc7,0.03001639688387508,0.025878122393041804,0.004138274490833278,0.0039262315500527495,0.004324518147390339,0.0,5.67537594329418,100,100,7,0.0
pc7,0.02937757587060327,0.024701630603522012,0.004675945267081257,0.004434608080424358,0.004888240277767183,0.0,5.455422544792858,100,100,8,0.0
pc7,0.028999619018286422,0.025171222984790756,0.003828396033495666,0.00348631838709116,0.00412725672917441,0.0,3.3219936636493763,100,100,9,0.0
pc7,0.026485246457159467,0.023329293318092782,0.003155953139066685,0.0026885505174286495,0.003562162777408958,0.0,2.0148800238233773,100,100,10,0.0
pc7,0.019351899139583066,0.034965498335659456,-0.01561359919607639,-0.01625966238230468,-0.014935309570282688,0.0,-6.374530814019313,100,100,11,0.0
pc8,0.012025441108271431,0.019485566020011853,-0.007460124911740421,-0.007482568874722344,-0.007436566518153999,0.0,-91.14399978827272,100,100,0,0.0
pc8,0.012696616770699574,0.01919971199706192,-0.006503095226362346,-0.006522948814323172,-0.006482506945962095,0.0,-88.72370446844026,100,100,1,0.0
pc8,0.014943688642233565,0.018951163887977556,-0.004007475245743991,-0.0040537717316765365,-0.003963939709588887,0.0,-25.159818083689807,100,100,2,0.0
