metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
mean_angle,0.3680694231390953,0.3395179584622383,0.028551464676856986,0.028226861342787762,0.028871217332780398,0.0,24.884172224225843,100,100,0,1,0.0
mean_angle,0.3914536243677139,0.36043098717927935,0.031022637188434565,0.030336609348654748,0.03177207627892495,0.0,11.793806523797823,100,100,1,2,0.0
mean_angle,0.38507731825113295,0.3701813271641731,0.014895991086959826,0.013658886857330795,0.016083446204662344,0.0,3.404202757086265,100,100,2,3,0.0
mean_angle,0.3450635880231857,0.33488391757011415,0.010179670453071554,0.009031429350376128,0.011202123954892161,0.0,2.693544488135949,100,100,3,4,0.0
mean_angle,0.33504348397254946,0.33466912657022474,0.0003743574023247209,-0.0007834695279598195,0.0013195477202534599,0.502,0.09756613453016574,100,100,4,5,0.502
mean_angle,0.3233332124352455,0.34406369298696515,-0.020730480551719666,-0.021637007810175413,-0.019797375686466702,0.0,-6.3914363616753045,100,100,5,6,0.0
mean_angle,0.3373918890953064,0.35164301306009293,-0.01425112396478656,-0.014993197679519702,-0.01344378458708525,0.0,-4.965617033286463,100,100,6,7,0.0
mean_angle,0.35722406923770905,0.35495789259672167,0.002266176640987383,0.0012696208283305213,0.0033483097180724186,0.0,0.6009768788946952,100,100,7,8,0.0
mean_angle,0.35793789744377136,0.3621251401305199,-0.004187242686748527,-0.008122979335486898,-0.0012625767737627185,0.004,-0.33789637118385935,100,100,8,9,0.004399999999999999
mean_angle,0.37877010732889177,0.3932885357737541,-0.014518428444862341,-0.018612873934209337,-0.011242585487663732,0.0,-1.1348985178940207,100,100,9,10,0.0
mean_angle,0.4392153626680374,0.48195119738578795,-0.042735834717750554,-0.04883160813897849,-0.03634109905362128,0.0,-1.9056916964812298,100,100,10,11,0.0
max_angle,0.4279193189740181,0.3871483588218689,0.040770960152149205,0.039989889301359674,0.04148687801510092,0.0,14.544664067086055,100,100,0,1,0.0
max_angle,0.470476635992527,0.4441714006662369,0.02630523532629009,0.02471412475407122,0.027706776604056325,0.0,5.029759912027898,100,100,1,2,0.0
max_angle,0.489322829246521,0.44879487216472624,0.04052795708179474,0.03881103476136921,0.04233571103215217,0.0,6.359036561651134,100,100,2,3,0.0
max_angle,0.39485533148050306,0.40847596526145935,-0.013620633780956293,-0.014966726124286647,-0.012489620000124005,0.0,-3.032977745529286,100,100,3,4,0.0
max_angle,0.444335053563118,0.4025863927602768,0.041748660802841175,0.039611680373549486,0.04385437146574256,0.0,5.350207899317806,100,100,4,5,0.0
max_angle,0.3678985252976418,0.394993696808815,-0.027095171511173244,-0.029334017366170903,-0.025110523596405983,0.0,-3.584234071184763,100,100,5,6,0.0
max_angle,0.37655668556690214,0.43468663215637204,-0.058129946589469905,-0.06013110414892434,-0.05627469044178724,0.0,-8.427558527363878,100,100,6,7,0.0
max_angle,0.3986583223938942,0.4262087607383728,-0.027550438344478623,-0.029110911220312126,-0.02594934468716386,0.0,-4.661162803090032,100,100,7,8,0.0
max_angle,0.4390540757775307,0.4584298968315125,-0.01937582105398178,-0.04534533846378325,0.0006391412541270582,0.062,-0.21839821503549717,100,100,8,9,0.06199999999999999
max_angle,0.4275533270835876,0.5653287920355797,-0.1377754649519921,-0.1670303938388824,-0.11429517113417394,0.0,-1.5031114097489298,100,100,9,10,0.0
max_angle,0.8979731786251068,1.0964365422725677,-0.19846336364746087,-0.23010033124685297,-0.16613376910984504,0.0,-1.754476894547889,100,100,10,11,0.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1,1.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,1,2,1.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,2,3,1.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,3,4,1.0
k_used,6.0,6.29,-0.29000000000000004,-0.3700000000000001,-0.20000000000000018,0.0,-0.8992954989135648,100,100,4,5,0.0
k_used,6.0,6.45,-0.4500000000000002,-0.5499999999999998,-0.34999999999999964,0.0,-1.272792206135786,100,100,5,6,0.0
k_used,6.0,6.54,-0.54,-0.6399999999999997,-0.4400000000000004,0.0,-1.5245811969478562,100,100,6,7,0.0
k_used,6.01,6.81,-0.7999999999999998,-0.8799999999999999,-0.7199999999999998,0.0,-2.781413981460461,100,100,7,8,0.0
k_used,6.55,7.07,-0.5200000000000005,-0.6600000000000001,-0.38974999999999993,0.0,-1.0425304173657317,100,100,8,9,0.0
k_used,6.93,7.66,-0.7300000000000004,-0.8600000000000003,-0.5999999999999996,0.0,-1.5673784494260676,100,100,9,10,0.0
k_used,7.07,8.04,-0.9699999999999989,-1.1302500000000006,-0.8099999999999996,0.0,-1.627317438887788,100,100,10,11,0.0
