metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.9654675545351846,0.9765332136565732,-0.011065659121388571,-0.011752835148797719,-0.010305206361696911,0.0,-4.091959463682117,100,100,2,8,9,0.0
G,0.9788199703740696,0.9692335314906778,0.009586438883391835,0.008451809399421046,0.01057867140604367,0.0,2.522156198706622,100,100,2,9,10,0.0
G,0.9619300506143341,0.9522497038103286,0.009680346804005535,0.008213280257830946,0.011034089776364806,0.0,1.8251168018586137,100,100,3,1,2,0.0
G,0.9456135331638277,0.9569862182655977,-0.01137268510177003,-0.01298268808858489,-0.00978253463938388,0.0,-1.9023904891775891,100,100,3,2,3,0.0
G,0.9586655480965738,0.9573309531746403,0.0013345949219334408,0.0001162304387914509,0.0025267458393460228,0.026,0.3015297129026035,100,100,3,3,4,0.027262135922330094
G,0.9426467320786582,0.968178182154421,-0.02553145007576274,-0.026692454436054946,-0.024295097957409632,0.0,-5.783369015270937,100,100,3,4,5,0.0
G,0.9241675434689672,0.9563952343936951,-0.03222769092472788,-0.03420372750856106,-0.029876440988752917,0.0,-4.231842380599839,100,100,3,5,6,0.0
G,0.9678726098721936,0.955610260066532,0.012262349805661543,0.010715709959372557,0.013762460426773109,0.0,2.174083058606868,100,100,3,6,7,0.0
G,0.9650684275447377,0.9563498927572417,0.008718534787495957,0.0073939570796395845,0.010233764931902492,0.0,1.6938828824501186,100,100,3,7,8,0.0
G,0.9458505307951617,0.9618299073837107,-0.015979376588548977,-0.017516516178396814,-0.014374465279186394,0.0,-2.860650603135465,100,100,3,8,9,0.0
G,0.9626348877270071,0.9470266985420196,0.01560818918498752,0.014163314369628135,0.017139232524271776,0.0,2.7975260813614433,100,100,3,9,10,0.0
G,0.9442846299509208,0.938033918199558,0.006250711751362825,0.00437599230706702,0.008122033733247826,0.0,0.9076374165039076,100,100,4,1,2,0.0
G,0.933980192812189,0.9426972803128144,-0.008717087500625387,-0.010512039280670913,-0.00690643833270157,0.0,-1.2596180377196835,100,100,4,2,3,0.0
G,0.9516262172909955,0.9443408084147508,0.007285408876244737,0.0056463184741991634,0.00880078708918547,0.0,1.3120759333911614,100,100,4,3,4,0.0
G,0.9186202450607504,0.9569362011367366,-0.03831595607598626,-0.03986101754984246,-0.03658371811905319,0.0,-6.258938568958473,100,100,4,4,5,0.0
G,0.9013278947642871,0.9446836293869548,-0.04335573462266773,-0.04585793936433548,-0.04063845504614557,0.0,-4.429392732056104,100,100,4,5,6,0.0
G,0.9551883601021199,0.943787947806574,0.011400412295545892,0.00944844698197555,0.013317145839416416,0.0,1.5136429706486079,100,100,4,6,7,0.0
G,0.9425431749267239,0.9420604605599052,0.00048271436681868174,-0.0014569395520149324,0.002432685087940556,0.65,0.06573033659281896,100,100,4,7,8,0.6560747663551402
G,0.9238420680855947,0.9489775725678791,-0.02513550448228441,-0.027117458882750578,-0.023214073640273704,0.0,-3.6989812805041833,100,100,4,8,9,0.0
G,0.9513331755205754,0.9206564881205559,0.030676687400019498,0.0287376362183145,0.03272952288896545,0.0,4.4616186337448545,100,100,4,9,10,0.0
G,0.935513274435959,0.922969518869169,0.012543755566789994,0.010438147673141029,0.014802852932186505,0.0,1.5096755990989574,100,100,5,1,2,0.0
G,0.9318523706126781,0.9207349032494757,0.011117467363202405,0.008547621116467822,0.013369961188555879,0.0,1.2645125075099664,100,100,5,2,3,0.0
G,0.9493271464185109,0.9343498958481683,0.014977250570342604,0.013181565736305384,0.01654055401817678,0.0,2.5183512769849137,100,100,5,3,4,0.0
G,0.9089177503609469,0.9446374796728294,-0.0357197293118825,-0.03741084914626108,-0.033982986706034,0.0,-5.336350670119772,100,100,5,4,5,0.0
G,0.8870830766861398,0.9372040930910716,-0.05012101640493172,-0.05278753042555726,-0.047242260356188184,0.0,-4.849081993070534,100,100,5,5,6,0.0
G,0.9468758597127976,0.9371914378276894,0.009684421885108208,0.0076178093865040515,0.011723170490456765,0.0,1.2626616241142326,100,100,5,6,7,0.0
G,0.9390246851638195,0.9355862080918418,0.0034384770719777524,0.0016388878834628084,0.005200780707999924,0.0,0.5165839098473858,100,100,5,7,8,0.0
G,0.9040485259724987,0.9425254400358312,-0.038476914063332424,-0.0405917101472498,-0.03648078627815804,0.0,-5.3316902499642564,100,100,5,8,9,0.0
G,0.9441481855932682,0.9202851845423382,0.023863001050929977,0.021736951284902967,0.025806178781827758,0.0,3.218171455315927,100,100,5,9,10,0.0
G,0.9289127518799569,0.9162032459969559,0.012709505883001015,0.01048311566449121,0.014989261318625166,0.0,1.5553129070155691,100,100,6,1,2,0.0
G,0.9274506182084007,0.908972305149786,0.018478313058614693,0.015915109417705818,0.02080137503429769,0.0,2.0310635922115257,100,100,6,2,3,0.0
G,0.9435313412201782,0.9307809466227652,0.012750394597413006,0.011218779282248074,0.014311585656601076,0.0,2.241678634174509,100,100,6,3,4,0.0
G,0.8994888640277915,0.9332229231245935,-0.03373405909680205,-0.03591402582865637,-0.03170591370054185,0.0,-4.610389707712968,100,100,6,4,5,0.0
G,0.8706229632842161,0.9272818425619413,-0.05665887927772528,-0.060171841816462235,-0.05321593927615685,0.0,-4.468681493931818,100,100,6,5,6,0.0
G,0.935256797824114,0.9291325917158807,0.006124206108233277,0.0037852104285879956,0.008495926485837293,0.0,0.6920101650710807,100,100,6,6,7,0.0
G,0.9339758446656521,0.9293411739189474,0.00463467074670465,0.0027626266480083456,0.006360643379449509,0.0,0.6937860506829457,100,100,6,7,8,0.0
G,0.8910597892739471,0.9337010952537024,-0.04264130597975524,-0.04482707210426749,-0.04066838237766239,0.0,-5.73980401007844,100,100,6,8,9,0.0
G,0.9338700846145077,0.9116570033379019,0.022213081276605817,0.019993143486905576,0.024536281629509642,0.0,2.6053530282723187,100,100,6,9,10,0.0
G,0.9223476019700366,0.9016856896267051,0.02066191234333148,0.01850472378520254,0.022850673583729598,0.0,2.4525411858066093,100,100,7,1,2,0.0
G,0.9201535537280734,0.8951817585603585,0.02497179516771486,0.022520678390373014,0.02722557000225722,0.0,2.774253972798345,100,100,7,2,3,0.0
G,0.9352101568612788,0.9200846168512389,0.015125540010039962,0.013411159943919624,0.016869780080836262,0.0,2.4383904204118516,100,100,7,3,4,0.0
G,0.8834420232186241,0.9205898228978354,-0.037147799679211335,-0.03953014261261367,-0.0349742974971024,0.0,-4.34912295154667,100,100,7,4,5,0.0
G,0.8501385204536576,0.9127093707578523,-0.06257085030419474,-0.0662892938862837,-0.05874598998510179,0.0,-4.418606699008148,100,100,7,5,6,0.0
G,0.9255696360743235,0.9182740616840974,0.0072955743902261005,0.004945160927765507,0.009602537458851191,0.0,0.88794083200171,100,100,7,6,7,0.0
G,0.9265220776607122,0.9217037518625222,0.004818325798189971,0.0029242830242901087,0.0068027790444711075,0.0,0.673815462189289,100,100,7,7,8,0.0
