metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
residual_fro,1.14375284075737,1.1618961524963378,-0.01814331173896777,-0.024631928622722503,-0.011468109190464017,0.0,-0.7164616066235485,100,100,0,1,0.0
residual_fro,1.550447723865509,1.4992960643768312,0.051151659488677836,0.037363540172576856,0.06393325605988509,0.0,1.0781890715907652,100,100,1,2,0.0
residual_fro,1.730408034324646,1.5111357498168945,0.2192722845077515,0.19069963330030443,0.24747767221927647,0.0,2.0900022975324863,100,100,2,3,0.0
residual_fro,1.516256766319275,1.2509122717380523,0.26534449458122267,0.2306603213846684,0.2984170519411565,0.0,2.0981559439393136,100,100,3,4,0.0
residual_fro,1.4532987546920777,1.4043556439876557,0.04894311070442203,0.03218719547986987,0.0646481495201588,0.0,0.8332463590871648,100,100,4,5,0.0
residual_fro,1.4036663925647737,1.5048236334323883,-0.10115724086761468,-0.13175223165750513,-0.07158685740828512,0.0,-0.9571533777983561,100,100,5,6,0.0
residual_fro,1.5869219756126405,1.5463817667961122,0.04054020881652831,-0.0010577345490454743,0.07631608840823177,0.062,0.2852374009614337,100,100,6,7,0.06199999999999999
residual_fro,1.8720501267910004,1.7643646121025085,0.10768551468849186,0.06691428884863873,0.15111151698231703,0.0,0.705576890094846,100,100,7,8,0.0
residual_fro,2.2612692761421203,1.999704930782318,0.2615643453598022,0.21846248582005506,0.3042093509137628,0.0,1.6995915530177232,100,100,8,9,0.0
residual_fro,2.0828133594989775,1.6182038235664367,0.46460953593254084,0.4180399780571462,0.5099052996933459,0.0,2.9503110479410806,100,100,9,10,0.0
residual_fro,1.7746541452407838,1.9686242032051087,-0.19397005796432487,-0.207922203540802,-0.1803364512026308,0.0,-3.9410619679370975,100,100,10,11,0.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1,1.0
k_used,6.61,6.15,0.45999999999999996,0.34000000000000075,0.5700000000000003,0.0,1.0707945578969267,100,100,1,2,0.0
k_used,7.1,6.47,0.6299999999999999,0.4900000000000002,0.7599999999999998,0.0,1.2548140120227311,100,100,2,3,0.0
k_used,7.51,6.78,0.7299999999999995,0.6000000000000005,0.8899999999999997,0.0,1.5120620118326162,100,100,3,4,0.0
k_used,7.51,6.78,0.7299999999999995,0.5997499999999997,0.8599999999999994,0.0,1.5120620118326162,100,100,4,5,0.0
k_used,7.63,7.27,0.3600000000000003,0.20000000000000018,0.5099999999999998,0.0,0.6708439221390646,100,100,5,6,0.0
k_used,8.06,7.81,0.2500000000000009,0.05999999999999961,0.4299999999999988,0.012,0.3860602475698639,100,100,6,7,0.0132
k_used,9.08,7.88,1.2000000000000002,0.9800000000000004,1.4299999999999997,0.0,1.5047573858742398,100,100,7,8,0.0
k_used,10.23,7.83,2.4000000000000004,2.1499999999999995,2.6500000000000004,0.0,2.6547751172647476,100,100,8,9,0.0
k_used,11.19,6.68,4.51,4.250000000000001,4.7700000000000005,0.0,4.7150897938142915,100,100,9,10,0.0
k_used,5.87,6.24,-0.3700000000000001,-0.5,-0.2297499999999998,0.0,-0.6985416208355835,100,100,10,11,0.0
