layer,neuron_idx,score
9,2818,1.4238977432250977
9,3026,1.2240912914276123
9,991,1.1873761415481567
9,0,1.153773546218872
9,539,1.1303424835205078
9,3047,1.126131296157837
9,1596,-1.094707727432251
9,2216,1.0833184719085693
9,2972,1.0790666341781616
9,1035,1.054245114326477
9,25,1.0486433506011963
9,1950,-1.0437326431274414
9,566,-1.0344353914260864
9,394,-1.0149043798446655
9,2071,-1.011575698852539
9,2468,-0.9946243762969971
9,364,0.9937090277671814
9,2709,0.9936473965644836
9,1140,0.9827808737754822
9,508,-0.9789350628852844
9,953,0.9680917263031006
9,330,0.9495093822479248
9,1312,-0.9441632032394409
9,42,-0.9436466097831726
9,2446,0.9271079897880554
9,1122,0.9217336177825928
9,724,0.9198057055473328
9,1533,0.918267011642456
9,2858,-0.9060458540916443
9,693,0.9055777788162231
9,1047,-0.8965653777122498
9,596,0.888404130935669
9,1451,0.8780185580253601
9,1871,-0.8653124570846558
9,1331,0.8621295094490051
9,1145,-0.8551642894744873
9,1929,0.8546946048736572
9,1777,-0.8529144525527954
9,1422,0.8454004526138306
9,1218,-0.8444657325744629
9,171,-0.8420323729515076
9,1958,-0.8355420231819153
9,1280,-0.8216951489448547
9,2829,-0.8202603459358215
9,384,-0.7945213317871094
9,1448,-0.7919858694076538
9,1494,-0.7919423580169678
9,1689,0.7916127443313599
10,657,-2.089679479598999
10,1672,-1.5420199632644653
10,193,1.4936754703521729
10,2530,1.4735015630722046
10,1818,1.4316344261169434
10,1110,-1.4236197471618652
10,534,1.4113470315933228
10,2303,1.4008084535598755
10,2037,1.3462011814117432
10,1517,1.3314814567565918
10,91,-1.3104832172393799
10,974,-1.2333101034164429
10,2178,-1.2205452919006348
10,1765,-1.2201117277145386
10,2567,1.2072714567184448
10,129,-1.1514393091201782
10,586,1.139343500137329
10,2179,-1.0863747596740723
10,388,-1.0630486011505127
10,316,-1.0530306100845337
10,1688,1.0529676675796509
10,2631,-1.0503875017166138
10,1884,-1.0132575035095215
10,2402,1.006361484527588
10,2236,1.00191330909729
10,2316,0.9796177744865417
10,1714,-0.9662631154060364
10,1429,0.9638580083847046
10,1179,-0.9536923170089722
10,2690,0.9486654996871948
10,3045,-0.940925657749176
10,281,-0.9369636178016663
10,1332,0.9345178008079529
10,2885,0.9320648312568665
10,2495,-0.9136311411857605
10,1668,0.9114390015602112
10,1486,0.9069288969039917
10,2968,0.9051355719566345
10,2340,0.8942642211914062
10,727,0.8933901190757751
10,2355,-0.8815456032752991
10,756,-0.8722923398017883
10,7,0.8591287732124329
10,2297,-0.8541054129600525
10,1396,-0.8474866151809692
10,472,0.84604811668396
10,2053,-0.844851553440094
10,313,0.8402082324028015
10,1148,-0.8354008197784424
10,2670,0.8341675996780396
