layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
0,1,5,,0.8055669665336609,"[[ 0.9988465  -0.01475624  0.02778615 -0.01314187  0.03381171]
 [ 0.01703263  0.98850805 -0.00313082  0.14977153 -0.0109739 ]
 [-0.02599613 -0.00151856  0.998338    0.0308338  -0.04113984]
 [ 0.01044398 -0.14954217 -0.02906013  0.98768866  0.03398046]
 [ 0.03508234 -0.01639948 -0.04116981  0.03026798 -0.9979425 ]]",2
1,2,5,,0.8276640772819519,"[[ 9.8415601e-01  1.7519793e-01  1.1374450e-02 -4.8920936e-03
  -2.4274208e-02]
 [-1.7009322e-01  9.6802163e-01 -9.1163948e-02 -1.4100808e-01
   7.6211572e-02]
 [-3.3139430e-02  1.3974777e-01  8.9600348e-01  4.2017871e-01
   2.1154777e-04]
 [ 6.9103749e-03 -8.9716934e-02  4.3443930e-01 -8.9603770e-01
   1.6795086e-02]
 [-3.6866933e-02  6.8272807e-02  2.6299921e-04 -2.5673749e-02
  -9.9665463e-01]]",2
2,3,5,,0.7630574703216553,"[[ 0.99727035  0.06211582 -0.00651355 -0.02687257 -0.0287887 ]
 [-0.05922665  0.9953934  -0.01633259  0.04235137  0.06019732]
 [ 0.00431491  0.01810598  0.99812174 -0.05632727  0.01529   ]
 [ 0.02892184 -0.03829082  0.0572      0.99691427 -0.02423878]
 [ 0.03299759 -0.05949382 -0.0131138   0.02175956  0.99735963]]",2
3,4,5,,0.7421084046363831,"[[ 0.9933429   0.10902783 -0.00911103 -0.03015193 -0.01976602]
 [-0.10905351  0.9933082  -0.02698214  0.01934101 -0.01854835]
 [ 0.0132878   0.02405502  0.9754029   0.21793322  0.01841373]
 [ 0.02942124 -0.02223404 -0.21709543  0.9749532  -0.0312409 ]
 [ 0.01830493  0.0194617  -0.02544971  0.02623504  0.99897456]]",2
4,5,5,,0.7014721632003784,"[[ 9.9669653e-01  5.7838317e-02  7.8003351e-03 -2.8921649e-02
  -4.8512120e-02]
 [-5.5582460e-02  9.9352509e-01 -8.6896658e-02  4.7615908e-02
   2.0649747e-04]
 [-1.6533932e-02  8.9409530e-02  9.9272299e-01 -7.3066942e-02
  -2.9914746e-02]
 [ 2.9173888e-02 -3.9385047e-02  7.6434925e-02  9.9545425e-01
  -2.8743468e-02]
 [ 4.8806809e-02  4.1517615e-03  3.2356441e-02  2.5065238e-02
   9.9796063e-01]]",2
5,6,5,,0.702628493309021,"[[ 9.92225647e-01 -1.21043175e-01  7.88137503e-03 -2.78320555e-02
   1.03188941e-04]
 [ 1.21363461e-01  9.92035508e-01  2.65350770e-02  1.97829977e-02
   6.40950957e-03]
 [-4.69615636e-03 -3.01717743e-02  9.70613599e-01  2.38667265e-01
   3.83568159e-03]
 [ 2.71147750e-02 -1.63917299e-02 -2.39045382e-01  9.70317483e-01
   1.83701739e-02]
 [ 1.36063329e-03  5.93029009e-03 -4.97568166e-04  1.88680384e-02
  -9.99803305e-01]]",2
6,7,5,,0.6982553601264954,"[[ 9.9875528e-01 -3.0461209e-02 -2.7721083e-02  2.8109016e-02
  -1.2327165e-03]
 [ 2.7589124e-02  9.9634278e-01 -6.1496966e-02  4.0265515e-02
   3.3715039e-02]
 [ 3.6959149e-02  7.0461415e-02  9.5018756e-01 -3.0066976e-01
  -2.0261854e-02]
 [ 1.8993346e-02  1.7959731e-02 -3.0248353e-01 -9.5200008e-01
   3.8940381e-02]
 [ 3.1076034e-04 -3.2951504e-02  3.3121355e-02  2.9701769e-02
   9.9846625e-01]]",2
7,8,5,,0.7766040563583374,"[[ 0.9965522   0.07021719 -0.02061178  0.03598294  0.01528349]
 [-0.07128512  0.9956376   0.03409824  0.04950668  0.00326382]
 [ 0.02923625 -0.02060766  0.9755868  -0.21627682  0.01324407]
 [-0.02699303 -0.05781936  0.21525669  0.9742142   0.0223494 ]
 [-0.01478883 -0.00275884 -0.0175359  -0.01962931  0.9995403 ]]",2
8,9,5,,0.9139823317527771,"[[ 0.9997563  -0.00547665 -0.00315093  0.01618206  0.01362757]
 [ 0.00427438  0.99779123 -0.00171148  0.06564572  0.00906442]
 [ 0.00659475  0.01608777  0.97506446 -0.22098914  0.01052177]
 [-0.01520669 -0.06343183  0.22177751  0.97281545 -0.01378286]
 [-0.01394593 -0.01001616 -0.00714626  0.01492204  0.99971575]]",2
9,10,5,,0.9513214230537415,"[[ 0.9990519  -0.01416408 -0.00254867 -0.00577695 -0.04067882]
 [ 0.01318343  0.9947138   0.09586771 -0.02326001 -0.02527819]
 [-0.00238737  0.09123642 -0.98453987 -0.14931546 -0.0075106 ]
 [ 0.00469176  0.0364152  -0.14628105  0.9881472  -0.02861705]
 [ 0.0411551   0.02633748 -0.00927563  0.02637527  0.99841416]]",2
10,11,5,,0.9640523195266724,"[[ 0.9641236  -0.25871602  0.02473668  0.00999501 -0.05310166]
 [ 0.25578746  0.9628906   0.08320475 -0.0186892  -0.01192147]
 [-0.04603153 -0.07226894  0.9935309   0.07421209 -0.00686521]
 [ 0.00889529  0.02501268 -0.06954793  0.9786747   0.19145288]
 [ 0.05329449 -0.00769829  0.02290016 -0.19036607  0.9799678 ]]",2
0,1,5,,0.8128117322921753,"[[ 0.99885494 -0.01477164  0.0277853  -0.01557887 -0.03249244]
 [ 0.01785242  0.9858953  -0.01805418  0.165321    0.00589511]
 [-0.0253665   0.00779145  0.9968672   0.06376512  0.03854229]
 [ 0.01364182 -0.16614375 -0.06018898  0.9837629  -0.02824902]
 [ 0.03377002 -0.01130473 -0.03917871  0.02389223  0.9983116 ]]",3
1,2,5,,0.8413142561912537,"[[ 9.8531848e-01  1.6951801e-01  6.1836233e-03 -5.2476604e-03
  -1.8580470e-02]
 [-1.6544586e-01  9.6938050e-01 -8.6309224e-02 -1.3771753e-01
   8.0707058e-02]
 [-2.6784811e-02  1.3723014e-01  8.8509983e-01  4.4390088e-01
   8.1209705e-04]
 [ 7.5183273e-03 -8.5471839e-02  4.5727462e-01 -8.8492739e-01
   2.1009222e-02]
 [ 3.1639852e-02 -7.3671266e-02 -3.2570162e-03  2.9355766e-02
   9.9634284e-01]]",3
