layer,G,boot_id
0,0.9906210047858102,0
1,0.9872298410960606,0
2,0.9704270646685645,0
3,0.9582191478638422,0
4,0.9424112524305072,0
5,0.9392443128994533,0
6,0.9310629027230399,0
7,0.9111679792404175,0
8,0.8895180906568255,0
9,0.8652220510301136,0
10,0.8240894618488493,0
11,0.7798233855338323,0
0,0.9901523689428965,1
1,0.9845558901627859,1
2,0.9676840205987295,1
3,0.9563807050387064,1
4,0.9400831262270609,1
5,0.9366306761900584,1
6,0.9318666060765585,1
7,0.9089600841204325,1
8,0.8855061133702596,1
9,0.8579297264417013,1
10,0.8171314199765524,1
11,0.743339071671168,1
0,0.9915420384634108,2
1,0.9881375829378763,2
2,0.9719544422058832,2
3,0.9596940279006958,2
4,0.942579292115711,2
5,0.9407035225913638,2
6,0.9336057986531939,2
7,0.9125465438479469,2
8,0.8892250657081604,2
9,0.8632257552373976,2
10,0.820298209076836,2
11,0.7718561263311476,2
0,0.9914700110753377,3
1,0.9895279407501221,3
2,0.974663241704305,3
3,0.9649509827295939,3
4,0.9503580689430237,3
5,0.9473696907361349,3
6,0.940222978591919,3
7,0.9262604554494221,3
8,0.9101991732915242,3
9,0.8948615789413452,3
10,0.8654905041058858,3
11,0.819683039188385,3
0,0.98897305727005,4
1,0.984589672088623,4
2,0.9658235112826029,4
3,0.9533769448598226,4
4,0.9381660064061482,4
5,0.9339734514554342,4
6,0.9255319396654765,4
7,0.9047783851623535,4
8,0.8828026294708252,4
9,0.8593338926633199,4
10,0.8234648068745931,4
11,0.7646814862887065,4
0,0.9915841182072958,5
1,0.9879905382792155,5
2,0.9737633983294169,5
3,0.9646735509236654,5
4,0.9510302027066548,5
5,0.9493712941805522,5
6,0.9437692205111186,5
7,0.9247265458106995,5
8,0.9021032373110454,5
9,0.8729798634847005,5
10,0.8283111969629924,5
11,0.7476914246877034,5
0,0.9918438593546549,6
1,0.9887548446655273,6
2,0.9742839972178141,6
3,0.9658001661300659,6
4,0.9508314450581868,6
5,0.9487651467323304,6
6,0.9431511640548706,6
