layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
10,11,8,0.9,1.3711228370666504,"[[ 9.5789301e-01  2.4942750e-01  1.3765732e-02 -3.4787849e-02
  -8.8494740e-02 -9.1716498e-03  2.4036942e-02 -1.0165717e-01]
 [ 1.1495764e-01 -3.3593422e-01 -9.1468585e-01  5.8858350e-02
   9.0066358e-02  5.4166742e-02  1.3666761e-01  6.3988373e-02]
 [ 2.1772903e-01 -8.9364594e-01  3.6432478e-01  1.7821431e-02
  -8.5236654e-02 -2.4565961e-02  1.1419629e-01  5.6041335e-03]
 [ 3.0988498e-02  3.1495903e-02  4.0450834e-02  9.9153954e-01
   2.1112354e-02 -6.2810190e-02 -9.4178654e-02  4.6073005e-04]
 [-8.8641323e-02  5.3917464e-02 -7.4344255e-02  5.4652464e-02
  -9.4150817e-01  2.3817882e-01  1.6293401e-01  1.0491535e-01]
 [ 3.4811661e-02 -2.9980613e-02  6.7008004e-02  3.8400061e-02
   2.0150545e-01  9.6064329e-01 -1.6125400e-01 -4.9819261e-02]
 [ 8.2300171e-02 -1.0176681e-01 -7.0949830e-02 -8.0719680e-02
  -1.3152239e-01 -8.9769244e-02 -8.5460985e-01  4.6433389e-01]
 [-7.0832379e-02 -1.0572027e-01 -1.1722017e-01 -2.9664870e-02
  -1.7890032e-01 -6.9355369e-02 -4.1943458e-01 -8.6973822e-01]]",0
0,1,6,0.9,0.838677167892456,"[[-0.9892299  -0.07833091  0.11979963  0.00537157  0.02521729 -0.01648626]
 [-0.08327343  0.995651   -0.02992838 -0.01558374 -0.02335613  0.00777756]
 [ 0.11863308  0.04076202  0.9872916  -0.04732037  0.06141785 -0.05923312]
 [ 0.00878401  0.01674564  0.04953711  0.99761486 -0.04173028  0.01454831]
 [ 0.01738648  0.02434094 -0.07169588  0.04646147  0.98269165 -0.16162708]
 [-0.00604358 -0.00297533  0.0491264  -0.00974552  0.16619885  0.9847965 ]]",1
1,2,6,0.9,0.8849910497665405,"[[-0.9822714  -0.0835081   0.16777512  0.00409956 -0.00147501  0.001355  ]
 [-0.05276296  0.980922    0.18051115 -0.04066009 -0.00407327 -0.02746052]
 [ 0.17924002 -0.16512057  0.96632457  0.04838081  0.06044761  0.02881772]
 [-0.00783104  0.04917032 -0.04487511  0.9942651   0.08294604 -0.00800448]
 [-0.01170348  0.00861765 -0.05307631 -0.08614888  0.9940174  -0.03846204]
 [-0.00580508  0.03258426 -0.02555834  0.00213211  0.03710216  0.9984339 ]]",1
2,3,6,0.9,0.8893643617630005,"[[ 0.9811178   0.15436897 -0.08996703  0.02926463  0.02622529  0.06276834]
 [-0.14820474  0.9845299   0.01107778 -0.0565752  -0.06439421 -0.03558322]
 [ 0.08633711  0.00303103  0.9887723  -0.08100204  0.04516214  0.07915217]
 [-0.03715612  0.05782846  0.07620014  0.9897701   0.08514214  0.05074171]
 [-0.04389556  0.05683509 -0.05645243 -0.0904154   0.98713094  0.09514996]
 [-0.06842336  0.01695819 -0.07154848 -0.03951722 -0.10700092  0.9883828 ]]",1
3,4,6,0.9,0.8355836272239685,"[[ 0.9814238   0.18683243  0.00200734  0.03467356 -0.01980036 -0.01739811]
 [-0.18710876  0.9812015  -0.02205185 -0.01415877 -0.0391062  -0.00423027]
 [-0.00637806  0.02266639  0.99736667 -0.00147653  0.04312285 -0.05332496]
 [-0.03586512  0.00890965  0.00128691  0.9984608   0.02982591  0.02861978]
 [ 0.01141754  0.03967143 -0.04988317 -0.02616783  0.99085075 -0.1154884 ]
 [ 0.01844879  0.01305006  0.04774374 -0.03140636  0.11638004  0.99130183]]",1
4,5,6,0.9,0.7951866388320923,"[[ 0.9655723   0.2410501   0.08783729  0.03917936  0.01447859  0.01023728]
 [-0.24169664  0.96984583 -0.01237886  0.01855299 -0.01470892  0.01636735]
 [-0.0844775  -0.00680314  0.9898427  -0.05289348 -0.05479797 -0.08501779]
 [-0.0420802  -0.02762689  0.0650226   0.98035     0.15396342  0.09190931]
 [-0.01672671  0.01328996  0.05050281 -0.16477966  0.9820909   0.0730624 ]
 [-0.0081085  -0.01754029  0.07459352 -0.08417062 -0.09145406  0.98924917]]",1
5,6,6,0.9,0.8395514488220215,"[[ 9.91194189e-01  1.24381535e-01  4.48222756e-02 -9.36875644e-04
   6.84144767e-03 -2.57389643e-03]
 [-1.28156200e-01  9.86149609e-01  9.45343748e-02  1.91741046e-02
   6.16129721e-03 -4.17458713e-02]
 [-3.26884314e-02 -9.97615382e-02  9.91250098e-01 -6.33728206e-02
   3.32584567e-02 -3.57780047e-02]
 [ 1.58831431e-03 -2.50887144e-02  6.27361834e-02  9.96418536e-01
  -5.05408198e-02 -5.27005503e-03]
 [-5.47957374e-03  2.16454500e-03 -2.28633545e-02  5.22433929e-02
   9.81070101e-01  1.84971929e-01]
 [-3.00283148e-03  3.81027721e-02  4.49317023e-02 -5.99447917e-03
  -1.83728486e-01  9.81187105e-01]]",1
6,7,6,0.9,0.8660707473754883,"[[ 0.98082405  0.14123464  0.10802497  0.05179689 -0.0603314  -0.00669397]
 [-0.15135425  0.98489726  0.07458257  0.00185186 -0.02328933  0.03099958]
 [-0.0856536  -0.0878863   0.9802842  -0.1459173   0.02678694  0.04441643]
 [-0.06153203 -0.02172625  0.13721067  0.98718154  0.03870088  0.0298286 ]
 [ 0.06016184  0.03526372 -0.02238629 -0.03076084  0.9965922  -0.0222205 ]
 [-0.01827408  0.02430381  0.04982865  0.02341044 -0.02016274 -0.99781656]]",1
7,8,6,0.9,0.854254424571991,"[[ 0.9757945  -0.2025326   0.0802605   0.00374806  0.0179418   0.0052814 ]
 [ 0.1679564   0.9354281   0.29803976  0.035723    0.08087434  0.01097664]
 [-0.13427007 -0.27450752  0.95084715 -0.01965686 -0.03793565 -0.02610246]
 [-0.01512816 -0.04493161  0.007381    0.9922172   0.09451263 -0.06534684]
 [-0.03368199 -0.07645651  0.00760802 -0.10451686  0.9859458  -0.09974501]
 [-0.01496314 -0.02713071  0.02253547  0.05389535  0.10332702  0.992447  ]]",1
8,9,6,0.9,0.8613700866699219,"[[ 9.8621076e-01 -1.4090945e-01  5.8922026e-02  5.2416060e-02
   3.6200590e-02 -1.7778741e-03]
 [ 1.2626433e-01  9.7480404e-01  1.7900223e-01  1.9326530e-02
   3.4533266e-02 -1.4370619e-02]
 [-8.2513154e-02 -1.6936487e-01  9.8201787e-01 -6.4908303e-03
   1.7354239e-04  1.0293932e-02]
 [-4.5629006e-02 -6.5211901e-03  1.4635755e-03  9.7846121e-01
  -2.0106648e-01  7.6928809e-03]
 [ 4.9697839e-02  2.9029831e-02  8.9872405e-03 -1.9707043e-01
  -9.7458273e-01 -8.9209512e-02]
 [ 9.2403609e-03  1.8217415e-02 -6.6690543e-03 -2.4773428e-02
  -8.5192166e-02  9.9582481e-01]]",1
9,10,7,0.9,1.039923906326294,"[[ 0.98609847 -0.13526574 -0.07087228 -0.05868648 -0.0190782   0.01048164
  -0.01929456]
 [ 0.09293867  0.8950286  -0.4316814   0.03011895  0.01166852  0.05191997
  -0.01408488]
 [-0.12235201 -0.41982102 -0.8961702  -0.03162187  0.05715673  0.01923745
   0.03197168]
 [-0.05800977  0.03988348  0.00297207 -0.9493147  -0.29916698  0.04622888
  -0.04689312]
 [ 0.00959397  0.02992823  0.05289942 -0.3026624   0.9424357  -0.1280453
   0.00535518]
 [ 0.00829634  0.0345398  -0.0482014  -0.00346518 -0.13370131 -0.98857224
  -0.03537812]
 [ 0.02182444  0.02641784  0.01940447 -0.04282396 -0.02590281 -0.03188277
   0.9974607 ]]",1
10,11,7,0.9,1.3351821899414062,"[[ 9.72656012e-01  2.14085102e-01 -4.36551310e-02 -9.70568229e-03
  -6.61920384e-02  1.52351437e-02  3.86571735e-02]
 [ 1.88324645e-01 -7.50082910e-01  6.14960313e-01  8.16407502e-02
   5.54554677e-03  5.56356013e-02  1.18075974e-01]
 [ 9.06394795e-02 -5.99188447e-01 -7.84469247e-01  8.50102529e-02
  -5.47963306e-02 -1.11028114e-02  8.37438628e-02]
 [-3.50459275e-04  8.84001106e-02  2.07993146e-02  9.75578785e-01
  -6.01022039e-04 -9.55830589e-02 -1.75676703e-01]
 [ 8.11356008e-02 -4.37116027e-02 -3.74957100e-02 -3.91308963e-02
   9.57933962e-01 -2.39252314e-01 -1.17004514e-01]
 [ 1.36424163e-02 -1.58048309e-02 -4.58563864e-02  3.02609466e-02
   1.84677750e-01  9.18167472e-01 -3.45555186e-01]
 [ 5.90707548e-02 -1.50137827e-01  2.41788030e-02 -1.78361967e-01
  -2.02092931e-01 -2.95195222e-01 -9.01992202e-01]]",1
0,1,6,0.9,0.8334512710571289,"[[ 0.9888314  -0.09106683  0.11277345  0.00488279 -0.02896098 -0.01840459]
 [ 0.09689396  0.993868   -0.03825437 -0.02628337  0.02512535  0.00724307]
 [-0.11071537  0.04968433  0.98854053 -0.03795712 -0.05595059 -0.05907656]
 [-0.00499119  0.02676359  0.04102704  0.99677736  0.05955327  0.0215372 ]
 [-0.0219169   0.02725635 -0.06623197  0.06395449 -0.9831061  -0.15427972]
 [ 0.00779321 -0.00234404  0.05036424 -0.01375807 -0.15923333  0.9858259 ]]",2
1,2,6,0.9,0.884830117225647,"[[ 0.9829325   0.06898826 -0.1704436  -0.00521981 -0.00162857 -0.00177844]
 [-0.03549992  0.9792144   0.19327724 -0.04528972 -0.00540938 -0.02103697]
 [ 0.18013845 -0.1804638   0.96344316  0.04901116  0.06047031  0.02648612]
 [-0.00584776  0.054241   -0.04265851  0.9957245   0.05896956 -0.01610303]
 [ 0.00908128 -0.01256263  0.05464461  0.06245604 -0.99614936  0.02365243]
 [-0.00408291  0.02669897 -0.02375781  0.01230884  0.02281511  0.9990165 ]]",2
2,3,6,0.9,0.8830820322036743,"[[ 0.989795    0.10060541 -0.07306209  0.04533305  0.02210631  0.04798565]
 [-0.09645701  0.9918208  -0.00909732 -0.05923115 -0.05352594 -0.0230523 ]
 [ 0.07051439  0.01565379  0.99116915 -0.07333145  0.04546097  0.07015768]
 [-0.05041181  0.06023946  0.06896555  0.99024767  0.07957251  0.0463822 ]
 [-0.02883705  0.04626299 -0.05294503 -0.08213916  0.9930176   0.03734138]
 [-0.05154373  0.01248709 -0.06784815 -0.04149381 -0.04651916  0.99433297]]",2
3,4,6,0.9,0.8233693838119507,"[[ 9.8232001e-01  1.8230313e-01  8.5949484e-04  2.4645068e-02
  -2.9635111e-02 -1.8072223e-02]
 [-1.8275322e-01  9.8200983e-01 -1.2165155e-02 -2.6928475e-02
  -3.6966249e-02 -4.2765844e-03]
 [-2.3608017e-03  1.2825633e-02  9.9776226e-01 -1.8231902e-02
   4.2674836e-02 -4.6334341e-02]
 [-2.8018601e-02  2.3936611e-02  1.6868923e-02  9.9826586e-01
   3.9882883e-02  1.5237631e-02]
 [ 2.2303676e-02  3.9639451e-02 -4.7069147e-02 -3.8148589e-02
   9.9446368e-01 -7.2817385e-02]
 [ 1.8989164e-02  1.0653089e-02  4.2681333e-02 -1.8578321e-02
   7.3385276e-02  9.9597877e-01]]",2
4,5,6,0.9,0.7850700616836548,"[[ 0.9674876   0.22804144  0.10047043  0.04248127  0.00747526  0.00315536]
 [-0.23112588  0.97243005  0.01045435  0.02002533 -0.01297378  0.01679263]
 [-0.0914489  -0.03055931  0.98767    -0.07151392 -0.06964467 -0.07243293]
 [-0.04576199 -0.03129213  0.08347465  0.97779214  0.16123429  0.08879548]
 [-0.00948472  0.01280521  0.06024065 -0.1719417   0.98165655  0.05388437]
 [-0.00123103 -0.01731607  0.06088815 -0.0838965  -0.0726587   0.9918031 ]]",2
5,6,6,0.9,0.8274875283241272,"[[ 0.9939052   0.10406707  0.03326651 -0.00518723  0.00115305 -0.0136946 ]
 [-0.10702506  0.9895166   0.09043574  0.01206379  0.00108768 -0.03282138]
 [-0.02407618 -0.09330466  0.9929124  -0.05927621  0.03081562 -0.01939514]
 [ 0.00520081 -0.0164741   0.05986699  0.99680984 -0.04719155  0.01615105]
 [ 0.00173176  0.00689731 -0.02342713  0.04493206  0.98106956  0.18677296]
 [ 0.00939853  0.03165841  0.02658368 -0.02579528 -0.18526542  0.9814347 ]]",2
6,7,6,0.9,0.8615757822990417,"[[ 9.8472458e-01  1.3661563e-01  8.6266689e-02  3.2312334e-02
  -5.6124378e-02 -4.2062057e-03]
 [-1.3817358e-01  9.9003482e-01 -9.0844254e-04  8.9563720e-04
  -1.3524359e-02 -2.3551829e-02]
 [-7.8087457e-02 -1.0137566e-02  9.8553693e-01 -1.3939947e-01
   4.2503309e-02 -3.5746202e-02]
 [-4.0936027e-02 -6.2611913e-03  1.3415708e-01  9.8902643e-01
   4.3296583e-02 -1.5461861e-02]
 [ 5.8687832e-02  2.1905290e-02 -4.2906348e-02 -3.5163067e-02
   9.9648243e-01  4.6109222e-03]
 [-2.8101280e-03  2.3356235e-02  3.7882797e-02  1.0639505e-02
  -2.9636614e-03  9.9894416e-01]]",2
