layer,neuron_idx,score
6,2331,-0.7718035578727722
6,2329,-0.770481288433075
6,2646,0.768172025680542
6,1713,-0.7671507000923157
6,1977,0.7632521390914917
6,2451,0.763052225112915
6,1127,-0.7618213891983032
6,1599,-0.7594795823097229
6,2575,0.759249210357666
6,1855,-0.7564773559570312
6,293,-0.756300687789917
6,1587,-0.7534295916557312
6,22,-0.7531158924102783
6,2298,-0.7530839443206787
6,3002,-0.7486245036125183
6,693,0.7446035742759705
6,2119,0.7436315417289734
6,815,0.7433008551597595
6,1297,-0.7382243871688843
6,2746,-0.735458254814148
6,1079,-0.7330548763275146
6,1009,-0.7315775156021118
6,1909,-0.7298162579536438
6,3026,-0.7276872396469116
6,342,-0.7252324819564819
6,2657,-0.7194109559059143
6,1548,0.7185798287391663
6,24,-0.7183706760406494
6,1118,-0.717405378818512
6,945,-0.7159377336502075
6,2372,-0.7155254483222961
6,2739,0.7144894599914551
6,1823,0.713302493095398
6,2426,0.710929811000824
6,2058,-0.7088463306427002
6,113,-0.7085897326469421
6,2517,-0.7071115374565125
6,2972,0.7067640423774719
6,160,0.7063111662864685
6,1498,-0.7044357657432556
6,1839,-0.7042815089225769
6,1136,-0.7024587988853455
7,3047,-0.8547889590263367
7,2543,0.8355916142463684
7,880,0.8301882743835449
7,1256,-0.8224430680274963
7,2094,0.7881549596786499
7,557,-0.7873048186302185
7,1207,-0.7788978815078735
7,541,0.776650607585907
7,677,-0.7756388783454895
7,2084,-0.7737957239151001
7,2444,-0.7686497569084167
7,1163,-0.7683972120285034
7,2489,0.7658626437187195
7,2909,0.7653201818466187
7,1812,-0.7564499974250793
7,359,-0.7563310861587524
7,639,0.7562377452850342
7,609,-0.7555373907089233
7,154,-0.7532452344894409
7,344,-0.7519017457962036
7,2336,-0.7468796372413635
7,1162,0.7458465695381165
7,509,-0.7450904250144958
7,2755,-0.7441949248313904
7,304,-0.7437494993209839
7,678,-0.7430050373077393
7,1994,-0.7423121929168701
7,101,0.7384457588195801
7,2372,-0.7369518876075745
7,1364,-0.7365496754646301
7,709,-0.7304197549819946
7,2487,0.7276549339294434
7,890,0.7276037335395813
7,2609,0.7272261381149292
7,1755,0.7260492444038391
7,2039,0.7244141101837158
7,1584,0.7237274050712585
7,224,0.7230560779571533
7,2751,-0.7185585498809814
7,2719,-0.7153830528259277
7,2272,-0.7141353487968445
7,82,-0.7123832702636719
7,1999,-0.7121301293373108
7,635,0.7115508317947388
7,613,-0.7112426161766052
