layer,neuron_idx,score
0,2421,-0.8520892262458801
0,2608,0.8343126773834229
0,1078,0.8067591190338135
0,2568,0.8019609451293945
0,445,0.8000264167785645
0,1472,0.7987653613090515
0,2399,0.7957187294960022
0,1043,-0.7933187484741211
0,511,0.7784483432769775
0,43,-0.7766228318214417
0,371,0.772462785243988
0,1036,-0.7701029181480408
0,584,0.7643491625785828
0,208,-0.7610988616943359
0,2110,-0.7601070404052734
0,2510,0.7600076794624329
0,1026,0.7559912204742432
0,2428,0.7523980736732483
0,797,0.7510907649993896
0,1609,0.7504284977912903
0,2833,0.7501292824745178
0,2454,0.7499097585678101
0,907,0.7497910261154175
0,1527,0.7490332722663879
0,187,0.747468888759613
0,2888,-0.7471474409103394
0,2432,-0.7453150153160095
0,2457,0.7448635697364807
0,321,0.7413724064826965
0,539,-0.7384676337242126
0,74,-0.7371986508369446
0,2062,0.7353002429008484
0,2009,0.7352097034454346
0,2205,0.732966959476471
0,555,0.7327189445495605
0,1948,-0.7323113083839417
0,1484,0.7322790026664734
0,331,0.7314897179603577
0,559,0.7293282747268677
0,72,0.7288839221000671
0,1300,0.7286676168441772
0,1177,-0.7255390286445618
0,1950,0.7214242219924927
0,1454,-0.7211706042289734
0,2095,0.7177330851554871
0,1703,0.7162206172943115
0,2446,-0.7154536247253418
0,763,0.7152850031852722
0,1227,-0.7138000130653381
0,1863,0.7124762535095215
1,1786,0.8938709497451782
1,2566,0.8762522339820862
1,536,0.8610326647758484
1,2327,0.8434643745422363
1,2257,-0.8357378840446472
1,1216,0.8332819938659668
1,844,0.8234807252883911
1,1674,0.8215115070343018
1,2561,0.8204060196876526
1,283,0.8116569519042969
1,2116,-0.8086957335472107
1,689,0.8068414926528931
1,70,0.8037033081054688
1,2364,0.8026810884475708
1,852,-0.8000935316085815
1,649,-0.7972502708435059
1,1754,-0.7889822125434875
1,2778,0.7858791947364807
1,1980,-0.7851222157478333
1,777,0.7838312983512878
1,930,0.7830526232719421
1,557,-0.7817564606666565
1,2343,0.7760618925094604
1,1255,0.7757055759429932
1,1929,0.775420606136322
1,328,0.7748648524284363
1,1202,-0.7743061184883118
1,1249,0.7741355299949646
1,1871,0.770702600479126
1,706,-0.7696471214294434
1,717,0.7695676684379578
1,660,-0.7652971744537354
1,2439,0.7636681199073792
1,1442,0.7627214789390564
1,2175,-0.7606276869773865
1,2187,-0.7574349641799927
1,1818,-0.7573062181472778
1,998,0.7552415132522583
1,1881,0.7543806433677673
1,2467,0.7523579597473145
1,730,-0.751640796661377
1,874,0.7499168515205383
1,1105,0.7475847005844116
1,1031,-0.7473531365394592
1,1629,0.747137188911438
1,2751,0.7469304800033569
1,44,-0.7446125745773315
1,2867,-0.7426388263702393
1,2856,-0.7424708008766174
1,601,-0.7419841289520264
2,1132,0.921484649181366
2,1137,0.9024887084960938
2,116,-0.9021670818328857
2,1289,0.9014477729797363
2,229,0.8984877467155457
2,2853,0.8928048014640808
2,529,-0.8834857940673828
2,2227,0.8815650939941406
2,540,-0.8736423254013062
2,1254,0.8725084066390991
2,966,0.8690294027328491
2,166,-0.8689246773719788
2,399,0.8672203421592712
2,638,-0.8661773204803467
2,2535,-0.8655613660812378
2,932,0.8638932108879089
2,2955,0.8597106337547302
2,1946,-0.8587932586669922
2,1608,0.8579277396202087
2,1857,-0.857121467590332
2,2008,-0.8532233238220215
2,2185,-0.8514961004257202
2,365,0.8514882326126099
2,77,0.8474617004394531
2,2107,-0.8405405879020691
2,1272,-0.8384557366371155
2,2959,-0.8375223278999329
2,1556,-0.836982250213623
2,790,0.8343051671981812
2,2784,-0.8335087299346924
2,1019,-0.8334795236587524
2,525,-0.833262026309967
2,698,-0.8324548006057739
2,1568,0.8308407068252563
2,1546,-0.8308363556861877
2,822,-0.8299447298049927
2,2634,-0.8294695615768433
2,876,0.8290169835090637
2,2246,-0.827935516834259
2,1409,-0.8246322274208069
2,1127,0.8244631290435791
2,1275,0.8240667581558228
2,971,0.8224350810050964
2,1436,-0.8204015493392944
2,731,-0.8195700645446777
2,916,-0.8187640309333801
2,2777,-0.8186264038085938
2,548,0.8175700902938843
2,552,-0.8151962161064148
2,574,-0.8151397109031677
3,2207,0.9206998944282532
3,2878,-0.9130276441574097
3,479,0.9029868841171265
3,768,0.8968767523765564
3,1002,-0.8914774060249329
3,9,0.8820208311080933
3,2943,0.8801916837692261
3,2105,0.8801897764205933
3,1414,0.8765595555305481
3,2594,0.8742215037345886
3,1796,-0.8696884512901306
3,1956,0.8682845830917358
3,569,0.867309033870697
3,2837,0.8637166619300842
3,2411,0.8630080819129944
3,1389,0.8622390627861023
3,2847,0.8617086410522461
3,2129,0.861482560634613
3,1817,0.8601993322372437
3,1374,0.8553023338317871
3,1985,0.8529325723648071
3,23,0.8493853211402893
3,2292,-0.8485737442970276
3,2127,-0.8481681942939758
3,2310,0.8480702042579651
3,1387,0.8473696708679199
3,2973,0.8442317843437195
3,2633,-0.8409742712974548
3,2374,-0.8387869596481323
3,698,0.8380022644996643
3,1162,-0.8372098207473755
3,1419,0.836139976978302
3,821,0.8349275588989258
3,2095,0.8348886966705322
3,2993,0.8333828449249268
3,1723,0.8298991918563843
3,1640,0.8291944861412048
3,2885,-0.8279355764389038
3,2964,-0.8254756331443787
3,3064,0.8252255916595459
3,1624,0.8245488405227661
3,634,-0.8244057297706604
3,2780,-0.8234832882881165
3,2583,0.8215999007225037
3,692,0.8215205669403076
3,1459,-0.8192158937454224
3,1555,0.8187924027442932
3,1815,0.8185268044471741
3,1633,-0.8183075785636902
3,87,-0.817801296710968
4,437,-0.8961495757102966
4,1522,-0.8937371969223022
4,2888,-0.8818684816360474
4,2438,-0.8791846632957458
4,2372,0.8660106658935547
4,100,-0.8575819730758667
4,2976,-0.8505849242210388
4,2144,0.8476625084877014
4,1683,0.8395522832870483
4,2603,-0.8383825421333313
4,3062,-0.836797297000885
4,2921,-0.8336979746818542
4,2972,0.8315746188163757
4,20,-0.8226413726806641
4,2605,-0.8225561380386353
4,846,-0.8188799023628235
4,366,-0.8175685405731201
4,1363,-0.8174937963485718
4,38,-0.8160574436187744
4,1996,-0.8151386976242065
4,420,0.8046902418136597
4,2894,0.8005539178848267
4,1390,-0.7979673743247986
4,3009,-0.7977251410484314
4,2268,-0.7942162752151489
4,1959,-0.7918376326560974
4,3034,-0.7897053956985474
4,1104,-0.7890949845314026
4,772,-0.7885887026786804
4,1260,0.7875393629074097
4,1037,-0.7864379286766052
4,597,0.7848215103149414
4,413,-0.7845230102539062
4,747,0.783835768699646
4,1984,-0.7822932600975037
4,759,-0.7815493941307068
4,1870,0.7808961868286133
4,585,0.7800209522247314
4,1412,-0.7794550061225891
4,675,-0.7784826159477234
4,2777,-0.7769123315811157
4,1902,-0.7740721702575684
4,1791,0.7732307314872742
4,2858,0.7706555128097534
4,2636,-0.7705931663513184
4,1170,-0.7687100172042847
4,2870,0.7670095562934875
4,2509,-0.7662200927734375
4,2236,0.7656818628311157
4,1582,-0.7643585801124573
5,1589,-0.8913442492485046
5,1048,-0.8544554114341736
5,439,-0.8541881442070007
5,872,-0.8491814136505127
5,1579,-0.8448775410652161
5,2696,-0.8375293016433716
5,2615,-0.8326409459114075
5,2683,0.829610288143158
5,489,-0.8262022733688354
5,2575,-0.8201258778572083
5,1926,-0.8087995648384094
5,291,-0.8052130341529846
5,2226,-0.8030484318733215
5,1844,-0.7999199628829956
5,2171,-0.7991612553596497
5,1992,-0.7989711165428162
5,1956,-0.7855312824249268
5,813,-0.7844723463058472
5,2022,-0.7843122482299805
5,3064,-0.784282386302948
5,774,-0.7771921157836914
5,3026,-0.7727733850479126
5,2766,-0.772590160369873
5,524,-0.7714650630950928
5,2603,-0.7703075408935547
5,1890,-0.7652384638786316
5,125,0.7645173668861389
5,2345,0.7639239430427551
5,1172,0.7631230354309082
5,1113,0.7620234489440918
5,1080,-0.761593222618103
5,820,-0.7600841522216797
5,1518,-0.7568846344947815
5,2241,-0.7562082409858704
5,984,-0.7557605504989624
5,664,-0.7548859119415283
5,1552,-0.7534598112106323
5,1546,-0.7507634162902832
5,598,-0.7472898960113525
5,666,-0.7460914254188538
5,2661,0.7449557185173035
5,107,0.7427681684494019
5,27,-0.7415080666542053
5,2099,-0.7377073168754578
5,2755,0.7354526519775391
5,1236,-0.7322156429290771
5,582,-0.7263004779815674
5,2214,-0.7258596420288086
5,231,-0.7251861095428467
5,2269,-0.7247073650360107
6,316,-0.834831178188324
6,1853,-0.8317978382110596
6,1660,-0.8292816281318665
6,897,-0.8171427845954895
6,1883,0.8137409687042236
6,2505,-0.7961260080337524
6,2331,-0.7889050841331482
6,293,-0.7823019027709961
6,751,-0.7816179394721985
6,2065,0.7789051532745361
6,1127,-0.7708679437637329
6,2119,0.7642213106155396
6,1713,-0.7640371918678284
6,1599,-0.7617784738540649
6,2329,-0.7559503316879272
6,1977,0.7552411556243896
6,2646,0.7529995441436768
6,2451,0.7515603303909302
6,2575,0.7469338774681091
6,815,0.7461825013160706
6,2746,-0.745205819606781
6,1855,-0.7400211691856384
6,2298,-0.738917887210846
6,1297,-0.7371671199798584
6,3002,-0.7370753884315491
6,1587,-0.7362121343612671
6,113,-0.734724760055542
6,945,-0.7324814796447754
6,1079,-0.7324488759040833
6,22,-0.7300643920898438
6,1909,-0.7292510867118835
6,693,0.7261605858802795
6,342,-0.7229629755020142
6,1009,-0.7228960394859314
6,2372,-0.7217255234718323
6,2517,-0.7189271450042725
6,3026,-0.7184624671936035
6,1548,0.7184565663337708
6,24,-0.7166453003883362
6,1136,-0.7156184911727905
6,2972,0.7142153978347778
6,2739,0.7111960649490356
6,1118,-0.7105523347854614
6,2657,-0.7093095183372498
6,477,-0.7043308615684509
6,160,0.6999307870864868
6,1498,-0.6992265582084656
6,1391,-0.6975216865539551
6,1015,-0.6967992782592773
6,1823,0.6935850977897644
7,3047,-0.8482163548469543
7,2543,0.8395808935165405
7,880,0.8347488045692444
7,1256,-0.802627444267273
7,557,-0.779207706451416
7,541,0.777573823928833
7,2094,0.7681394219398499
7,1163,-0.7655547261238098
7,677,-0.7631800770759583
7,154,-0.7622479200363159
7,2084,-0.7619640231132507
7,359,-0.760329008102417
7,609,-0.7572454214096069
7,1207,-0.7562718987464905
7,2444,-0.7545545101165771
7,101,0.7516996264457703
7,304,-0.7504473328590393
7,2909,0.7492280602455139
7,639,0.748363196849823
7,2487,0.7460657954216003
7,2336,-0.7456516623497009
7,678,-0.7441524863243103
7,1364,-0.7416954040527344
7,1812,-0.7407947778701782
7,1162,0.7378886342048645
7,890,0.7375304102897644
7,2489,0.7373585104942322
7,509,-0.73702472448349
7,2755,-0.7341052889823914
7,1994,-0.733154833316803
7,344,-0.729070246219635
7,1584,0.7283227443695068
7,1755,0.7264750599861145
7,2039,0.7263430953025818
7,2609,0.7252403497695923
7,635,0.7231852412223816
7,10,-0.7206006050109863
7,613,-0.7204402089118958
7,224,0.7152933478355408
7,411,-0.7134491801261902
7,441,0.7115414142608643
7,82,-0.7110376954078674
7,1319,-0.7108669877052307
7,2372,-0.7096530199050903
7,2751,-0.7090411186218262
7,2719,-0.7082218527793884
7,73,-0.7048856616020203
7,2272,-0.7038488984107971
7,1706,0.7009559273719788
7,796,0.699975848197937
8,41,-0.8600348830223083
8,1093,0.8517264127731323
8,1313,0.831682562828064
8,2040,-0.8158577680587769
8,337,-0.8121405839920044
8,2517,0.8028568029403687
8,733,-0.8017814755439758
8,1611,0.7990738153457642
8,1930,0.797441840171814
8,2131,-0.7941548228263855
8,2483,-0.7895156741142273
8,2340,0.7891378998756409
8,744,0.7880585193634033
8,450,0.780868649482727
8,3032,-0.7779087424278259
8,1243,-0.7737219929695129
8,406,-0.7694387435913086
8,1818,0.7673021554946899
8,2749,0.7587440013885498
8,138,0.7582874298095703
8,2800,-0.7573138475418091
8,1884,0.7571350932121277
8,2077,-0.7547444105148315
8,1504,0.7517856359481812
8,1078,-0.7506819367408752
8,2212,-0.7441616654396057
8,2472,-0.7428812384605408
8,2329,-0.7396854162216187
8,254,-0.7376391291618347
8,2687,0.7375412583351135
8,135,0.7368541955947876
8,610,-0.7364476323127747
8,2330,0.7361097931861877
8,2006,-0.7308259010314941
8,2743,-0.7298902869224548
8,1691,0.728450357913971
8,1075,0.7270500063896179
8,2951,0.7232776880264282
8,295,-0.722651481628418
8,2238,-0.7218387126922607
8,777,0.7203598618507385
8,2199,-0.7202439904212952
8,323,0.7190513014793396
8,1290,0.7185173034667969
8,2888,0.7181699275970459
8,2278,-0.7175767421722412
8,2639,-0.7173786163330078
8,2345,0.7164866328239441
8,836,0.7143514752388
8,2652,-0.7141308784484863
9,6,0.8880131840705872
9,755,-0.833735466003418
9,1169,0.8330990672111511
9,2937,-0.8243811726570129
9,2936,0.8127207159996033
9,588,-0.8113998174667358
9,57,0.8058034181594849
9,2489,0.803333580493927
9,413,-0.799857497215271
9,1980,0.7981364130973816
9,2811,0.7976013422012329
9,541,-0.7890877723693848
9,186,-0.7878144383430481
9,2708,0.7862675786018372
9,1100,0.7861526608467102
9,2744,0.7838528156280518
9,1504,-0.7822622656822205
9,2019,0.7805895805358887
9,316,0.7803244590759277
9,2241,-0.7755733132362366
9,1724,0.773239254951477
9,1320,-0.7717442512512207
9,2116,-0.7682610154151917
9,2411,-0.7680360078811646
9,2697,-0.767659604549408
9,487,-0.7669891715049744
9,1457,0.7658824324607849
9,2194,-0.7657086849212646
9,22,0.7647000551223755
9,2891,0.7643908262252808
9,1118,-0.7634327411651611
9,434,0.7607354521751404
9,598,0.7595575451850891
9,537,0.7593560814857483
9,1517,0.7585196495056152
9,990,0.7584466338157654
9,1359,-0.7580000162124634
9,784,-0.7573296427726746
9,2558,-0.7563205361366272
9,1872,0.7558104991912842
9,272,0.7543069124221802
9,134,-0.751251757144928
9,9,-0.7509886622428894
9,986,0.7503933310508728
9,264,0.7501526474952698
9,2760,-0.7494956851005554
9,143,0.7486758828163147
9,1187,0.7451622486114502
9,1603,-0.7401848435401917
9,858,-0.7399709820747375
10,2614,-0.8530037999153137
10,313,0.8434784412384033
10,3051,0.8381925821304321
10,2638,0.8307667374610901
10,2011,0.8244388103485107
10,3058,-0.8200926780700684
10,1557,0.8006063103675842
10,1972,0.7947667241096497
10,212,0.7918176054954529
10,334,0.7730415463447571
10,251,-0.7728176712989807
10,2643,-0.7721772193908691
10,401,0.7715510725975037
10,611,0.7660786509513855
10,1352,0.764574408531189
10,2074,-0.7619431018829346
10,155,0.7566506266593933
10,2633,0.7557032108306885
10,1883,0.7519934773445129
10,1116,0.7493922114372253
10,535,0.7482842803001404
10,2927,0.7468813061714172
10,1366,-0.7446006536483765
10,2579,0.7443249821662903
10,2494,0.7428820729255676
10,2054,0.7410592436790466
10,1098,-0.7387663722038269
10,2270,-0.7365720272064209
10,2330,-0.7365577816963196
10,2663,-0.7350925207138062
10,2265,-0.7324253916740417
10,1278,0.7305872440338135
10,1815,-0.7301077246665955
10,1023,-0.729141891002655
10,2382,0.7284107208251953
10,2770,0.7273550033569336
10,1870,0.7270651459693909
10,620,0.7268402576446533
10,2328,0.7261180281639099
10,1139,-0.7257083654403687
10,222,-0.7230536937713623
10,1249,0.719321608543396
10,1843,-0.719245970249176
10,1365,0.7164855599403381
10,1966,0.7164714932441711
10,782,0.7143536806106567
10,869,-0.7134431004524231
10,255,0.7128672003746033
10,1956,0.7107927799224854
10,187,-0.7106198668479919
