metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
residual_fro,1.346750818490982,1.123856370449066,0.22289444804191594,0.2183148713111876,0.2272263697087765,0.0,13.839768189372755,100,100,0,1,0.0
residual_fro,1.6299996781349182,1.5215038979053497,0.10849578022956852,0.09881862878799437,0.11896836769580839,0.0,2.9779718868625973,100,100,1,2,0.0
residual_fro,1.6013190126419068,1.5371688854694368,0.06415012717247004,0.05521013155579567,0.07178778615593927,0.0,2.1036145009343876,100,100,2,3,0.0
residual_fro,1.321276466846466,1.4027193510532379,-0.08144288420677182,-0.12766511842608436,-0.03643514564633383,0.0,-0.48959747688591665,100,100,3,4,0.0
residual_fro,1.3298108100891113,1.576922926902771,-0.24711211681365963,-0.27748196586966517,-0.2156151957809927,0.0,-2.2169608124210884,100,100,4,5,0.0
residual_fro,1.3653343832492828,1.7801761555671691,-0.4148417723178863,-0.4423686255514623,-0.3862213050723075,0.0,-4.257444368562332,100,100,5,6,0.0
residual_fro,1.4241043281555177,1.6047614598274231,-0.18065713167190545,-0.20285936388373366,-0.15751300692558287,0.0,-2.1731298547566014,100,100,6,7,0.0
residual_fro,1.6863588392734528,1.8811945927143097,-0.1948357534408569,-0.22396422609686853,-0.16611298885941508,0.0,-1.8219251571106507,100,100,7,8,0.0
residual_fro,2.0470591127872466,2.1584342300891874,-0.11137511730194083,-0.15405413919687289,-0.06538295662403099,0.0,-0.684117697361389,100,100,8,9,0.0
residual_fro,1.933465393781662,1.659069106578827,0.27439628720283493,0.230092558413744,0.32280022966861727,0.0,1.6763119038932683,100,100,9,10,0.0
residual_fro,1.8091338980197906,1.907119047641754,-0.09798514962196347,-0.11821656817197806,-0.0799809006750584,0.0,-1.436781684798775,100,100,10,11,0.0
k_used,6.98,6.0,0.9800000000000004,0.9500000000000002,1.0,0.0,9.84987309562921,100,100,0,1,0.0
k_used,7.0,6.38,0.6200000000000001,0.5300000000000002,0.71,0.0,1.797366494566279,100,100,1,2,0.0
k_used,7.0,6.94,0.05999999999999961,0.019999999999999574,0.11000000000000032,0.006,0.3555038378462357,100,100,2,3,0.00825
k_used,7.4,7.29,0.11000000000000032,-0.020000000000000462,0.23000000000000043,0.12,0.23179632389309457,100,100,3,4,0.11999999999999998
k_used,7.4,7.29,0.11000000000000032,-0.009999999999999787,0.23000000000000043,0.092,0.23179632389309457,100,100,4,5,0.1012
k_used,7.73,7.89,-0.15999999999999925,-0.2699999999999996,-0.04999999999999982,0.002,-0.41451625880483595,100,100,5,6,0.0031428571428571426
k_used,7.89,8.5,-0.6100000000000003,-0.7400000000000011,-0.47999999999999954,0.0,-1.2825428943916284,100,100,6,7,0.0
k_used,8.29,8.49,-0.20000000000000107,-0.34025000000000155,-0.04000000000000088,0.016,-0.3645963707926447,100,100,7,8,0.019555555555555555
k_used,9.19,8.43,0.7599999999999998,0.5600000000000005,0.9500000000000011,0.0,1.1036043185910331,100,100,8,9,0.0
k_used,10.23,7.36,2.87,2.6499999999999995,3.119999999999999,0.0,3.4040057898609324,100,100,9,10,0.0
k_used,5.25,6.77,-1.5199999999999996,-1.6500000000000004,-1.38,0.0,-3.137881800743446,100,100,10,11,0.0
