metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.9059789358434223,0.8374297175312797,0.06854921831214256,0.0643234476025023,0.07240018736378284,0.0,4.76869375034785,100,100,5,8,9,0.0
G,0.8826306244598494,0.8788882462547883,0.00374237820506107,0.0007788861183419011,0.006448313016207629,0.012,0.3448695835414271,100,100,5,9,10,0.013224489795918368
G,0.8949776716483018,0.8465187617199761,0.04845890992832569,0.04671486935213444,0.05028237188083557,0.0,7.400833091917967,100,100,6,1,2,0.0
G,0.8994538283622455,0.8390265906197685,0.06042723774247705,0.058493741325537404,0.06246693447784562,0.0,8.173999682382872,100,100,6,2,3,0.0
G,0.8758723186457913,0.8643807978502341,0.011491520795557153,0.00983588424619467,0.013183398168829862,0.0,1.7919050804760177,100,100,6,3,4,0.0
G,0.8686933216859424,0.8929058535841723,-0.024212531898229916,-0.02574303966832784,-0.022597161783668464,0.0,-4.377945491406039,100,100,6,4,5,0.0
G,0.8663307888361196,0.8799031748941967,-0.01357238605807709,-0.015332072127610336,-0.011901113024412996,0.0,-2.163476909735244,100,100,6,5,6,0.0
G,0.8664541326212505,0.8530338223931336,0.01342031022811685,0.011747596485357064,0.015378303058291649,0.0,2.0591649837819057,100,100,6,6,7,0.0
G,0.912583590496627,0.8786511443810803,0.03393244611554669,0.032416506363345185,0.035496202539061494,0.0,6.210846499103229,100,100,6,7,8,0.0
G,0.8921978534294497,0.8703032587298325,0.021894594699617187,0.019269527417373887,0.024500438226605845,0.0,2.380747236430462,100,100,6,8,9,0.0
G,0.8690736324985824,0.856140369897797,0.012933262600785422,0.009701335992793995,0.016198169059720154,0.0,1.1107788496217363,100,100,6,9,10,0.0
G,0.9022590287375073,0.8569737445153888,0.04528528422211853,0.043510993748631634,0.04710897444511451,0.0,6.747610456825496,100,100,7,1,2,0.0
G,0.8886991933683555,0.8248152919326509,0.06388390143570455,0.060467426211635124,0.06726092757807366,0.0,5.256109876203153,100,100,7,2,3,0.0
G,0.8642681631124206,0.8469436519093929,0.017324511203027693,0.014793037619335123,0.019705035599025467,0.0,1.9756938460140874,100,100,7,3,4,0.0
G,0.8781003794211243,0.8787946862947373,-0.0006943068736130487,-0.0020789021548534127,0.0006747301497746548,0.324,-0.1325087890644493,100,100,7,4,5,0.3397281553398059
G,0.8480774570064886,0.8563332126854903,-0.00825575567900172,-0.010945447673991329,-0.005337114370815618,0.0,-0.8339642854286938,100,100,7,5,6,0.0
G,0.8484253762742832,0.8345807050967972,0.013844671177486001,0.010643490546551651,0.01696239375506361,0.0,1.2237067758173548,100,100,7,6,7,0.0
G,0.8900560811970918,0.8662514339510409,0.023804647246050914,0.02254187738074687,0.02502028449570366,0.0,5.261648697405786,100,100,7,7,8,0.0
