metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
mean_angle,0.5353428876399994,0.4521546030044556,0.08318828463554379,0.08132525868713851,0.08495457606762645,0.0,12.577463078058095,100,100,0,1,0.0
mean_angle,0.6276138120889664,0.6055290275812149,0.02208478450775153,0.02088841746747485,0.023095387071371033,0.0,5.377941746143539,100,100,1,2,0.0
mean_angle,0.6055348628759384,0.5747964853048324,0.03073837757110598,0.029698929056525224,0.031714710459113116,0.0,7.749043858822443,100,100,2,3,0.0
mean_angle,0.4846381089091301,0.4795011985301971,0.005136910378932991,0.003934006027877327,0.006316899269819279,0.0,1.196114756110086,100,100,3,4,0.0
mean_angle,0.47883715957403183,0.5118308201432228,-0.03299366056919095,-0.035337715834379176,-0.03086028706282373,0.0,-4.087609089576553,100,100,4,5,0.0
mean_angle,0.49086914747953414,0.5309339678287506,-0.040064820349216435,-0.043922039039432995,-0.036189734891056986,0.0,-2.9095175245912523,100,100,5,6,0.0
mean_angle,0.5041963371634484,0.5166302263736725,-0.012433889210224147,-0.0146375466957688,-0.010074293613433852,0.0,-1.518344119519251,100,100,6,7,0.0
mean_angle,0.5385811454057694,0.594126614332199,-0.05554546892642964,-0.05832842145860197,-0.05301807758212084,0.0,-5.578223558743172,100,100,7,8,0.0
mean_angle,0.7991793781518937,0.696397802233696,0.1027815759181977,0.09877911336719992,0.10641296191513538,0.0,7.20096188499755,100,100,8,9,0.0
mean_angle,0.6205278438329697,0.5845022743940353,0.03602556943893431,0.027753605082631163,0.044980751678347565,0.0,1.1322662949498714,100,100,9,10,0.0
mean_angle,0.7872040736675262,0.750060675740242,0.03714339792728416,0.03000764364004139,0.04447139018774032,0.0,1.4072394182700316,100,100,10,11,0.0
max_angle,0.7650091159343719,0.6139260935783386,0.15108302235603333,0.14903579118847848,0.15302302208542823,0.0,20.63588508668109,100,100,0,1,0.0
max_angle,0.7396328693628311,0.7030061429738999,0.036626726388931274,0.0346349215656519,0.038556385710835375,0.0,5.20460156194614,100,100,1,2,0.0
max_angle,0.809043498635292,0.7581268244981766,0.050916674137115425,0.04861191858351229,0.053295346066355664,0.0,5.984071843677933,100,100,2,3,0.0
max_angle,0.5940413701534272,0.5783801156282425,0.01566125452518463,0.013479720339179,0.01785740393400193,0.0,1.9838466285827354,100,100,3,4,0.0
max_angle,0.5808215081691742,0.7057512390613556,-0.1249297308921814,-0.13136662514507766,-0.1183483060747385,0.0,-5.1052495874856,100,100,4,5,0.0
max_angle,0.6624894189834595,0.8124574542045593,-0.1499680352210998,-0.16411231288313866,-0.1358369367867708,0.0,-2.7806244561714317,100,100,5,6,0.0
max_angle,0.6887653493881225,0.6254800420999527,0.06328530728816983,0.056438823863863924,0.06995382408797741,0.0,2.5478511626098843,100,100,6,7,0.0
max_angle,0.606309220790863,0.8165724790096283,-0.21026325821876524,-0.21690973663330076,-0.20338412679731854,0.0,-8.763198988293793,100,100,7,8,0.0
max_angle,1.4171112024784087,1.0273497217893601,0.3897614806890486,0.36788601200282567,0.4097369289547206,0.0,5.009186514869527,100,100,8,9,0.0
max_angle,0.9215594679117203,0.8562237632274627,0.06533570468425753,0.024382745131850243,0.1079912042170763,0.0,0.4341656480310673,100,100,9,10,0.0
max_angle,1.2917485797405244,1.373504363298416,-0.0817557835578917,-0.09638345751166327,-0.0654098681807517,0.0,-1.4625408009802847,100,100,10,11,0.0
