metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
k85,6.89,6.0,0.8899999999999997,0.8300000000000001,0.9500000000000002,0.0,4.002499219237899,100,100,3,0.0
k85,6.71,6.0,0.71,0.6200000000000001,0.79,0.0,2.201723462857348,100,100,4,0.0
k85,6.8,6.0,0.7999999999999998,0.7300000000000004,0.8700000000000001,0.0,2.814249455894057,100,100,5,0.0
k85,6.91,6.17,0.7400000000000002,0.6399999999999997,0.8300000000000001,0.0,2.2050167016847113,100,100,6,0.0
k85,7.0,6.47,0.5300000000000002,0.4400000000000004,0.6299999999999999,0.0,1.494244276364079,100,100,7,0.0
k85,7.01,6.15,0.8599999999999994,0.7800000000000002,0.9299999999999997,0.0,3.2646579095481854,100,100,8,0.0
k85,7.7,6.22,1.4800000000000004,1.3500000000000005,1.6099999999999994,0.0,3.133861349281704,100,100,9,0.0
k85,7.8,5.62,2.1799999999999997,2.04,2.3100000000000005,0.0,4.877091991051736,100,100,10,0.0
k85,3.55,4.95,-1.4000000000000004,-1.4999999999999996,-1.29975,0.0,-3.627017264542332,100,100,11,0.0
k90,6.98,6.0,0.9800000000000004,0.9500000000000002,1.0,0.0,9.84987309562921,100,100,0,0.0
k90,7.0,6.38,0.6200000000000001,0.5300000000000002,0.71,0.0,1.797366494566279,100,100,1,0.0
k90,7.0,6.94,0.05999999999999961,0.019999999999999574,0.11000000000000032,0.004,0.3555038378462357,100,100,2,0.0048000000000000004
k90,7.81,7.54,0.2699999999999996,0.14999999999999947,0.3899999999999997,0.0,0.5989924426140315,100,100,3,0.0
k90,7.4,7.29,0.11000000000000032,-0.03000000000000025,0.25,0.124,0.23179632389309457,100,100,4,0.124
k90,7.73,7.89,-0.15999999999999925,-0.2699999999999996,-0.04975000000000006,0.004,-0.41451625880483595,100,100,5,0.0048000000000000004
k90,7.89,8.61,-0.7199999999999998,-0.8599999999999994,-0.5897500000000001,0.0,-1.6103756556779538,100,100,6,0.0
k90,8.29,8.5,-0.21000000000000085,-0.35999999999999943,-0.05000000000000071,0.012,-0.38938422275347684,100,100,7,0.013090909090909092
