layer,G,boot_id
0,0.9792567576680865,0
1,0.9508872684978303,0
2,0.9329212251163664,0
3,0.9043027276084536,0
4,0.9114145097278413,0
5,0.8979312891051883,0
6,0.8777709631692796,0
7,0.8791806953293937,0
8,0.8478007231439862,0
9,0.7940119873909723,0
10,0.7354508056527093,0
11,0.6268273407504672,0
0,0.9811606804529825,1
1,0.9605037371317545,1
2,0.938839872678121,1
3,0.8988341291745504,1
4,0.9063695967197418,1
5,0.892752210299174,1
6,0.8693818350632986,1
7,0.8684517840544382,1
8,0.8513341943422953,1
9,0.773800661166509,1
10,0.7197427352269491,1
11,0.46688649368782836,1
0,0.9799696576027643,2
1,0.9506675686155047,2
2,0.9314470177605039,2
3,0.9012090648923602,2
4,0.9102836535090492,2
5,0.8996512350581941,2
6,0.8780043380601066,2
7,0.8736442043667748,2
8,0.8509664223307655,2
9,0.7991048125993638,2
10,0.7379042435260046,2
11,0.6188772306112307,2
0,0.9746560057004293,3
1,0.9409260670344035,3
2,0.9209795753161113,3
3,0.883117413520813,3
4,0.8919984380404155,3
5,0.8746817390124003,3
6,0.8539529244105021,3
7,0.8211135149002076,3
8,0.8060210347175598,3
9,0.7332685093084971,3
10,0.658715550104777,3
11,0.47712711443503697,3
0,0.9760277390480041,4
1,0.9480791966120402,4
2,0.9252076427141825,4
3,0.8853272477785746,4
4,0.892872937520345,4
5,0.8760103265444438,4
6,0.8553610523541768,4
7,0.8213263591130574,4
8,0.809210729598999,4
9,0.742756207784017,4
10,0.6678770383199056,4
11,0.4820563947161039,4
0,0.9836465040842692,5
1,0.9533018787701925,5
2,0.9380134264628093,5
3,0.8977897723515829,5
4,0.9136843919754029,5
5,0.9048858364423116,5
6,0.8778098622957865,5
7,0.8458723664283753,5
8,0.8560504237810771,5
9,0.796286137898763,5
10,0.7442875305811564,5
11,0.5150138122340043,5
0,0.9793707688649496,6
1,0.9519551753997803,6
2,0.932591716448466,6
3,0.8997899889945984,6
4,0.9086338758468628,6
5,0.8969963828722636,6
6,0.8775396227836609,6
7,0.8806190172831218,6
8,0.8588241974512736,6
9,0.8207189400990804,6
10,0.7721278031667074,6
11,0.8007887482643128,6
0,0.9811619151206243,7
1,0.9501558712550572,7
2,0.9323900228454953,7
3,0.8886668086051941,7
4,0.9017360011736552,7
5,0.8897418550082615,7
6,0.8601406017939249,7
7,0.8312832741510301,7
8,0.8307299926167443,7
9,0.7547718953518641,7
10,0.6807170808315277,7
11,0.4260854817306002,7
0,0.9784247815608978,8
1,0.9507512629032135,8
2,0.927310448884964,8
3,0.8929626226425171,8
4,0.9038141131401062,8
5,0.8942992150783539,8
6,0.8759305894374847,8
7,0.8716741800308228,8
8,0.8506627917289734,8
9,0.81356840133667,8
10,0.7619833946228027,8
11,0.8340011775493622,8
0,0.9816986044247945,9
1,0.9512178738911946,9
2,0.9325777649879455,9
3,0.9067645748456319,9
4,0.9198145548502604,9
5,0.9102141896883646,9
6,0.8880445241928101,9
7,0.8826163172721863,9
8,0.8649672865867615,9
9,0.827293848991394,9
10,0.782255764802297,9
11,0.6247845241799951,9
0,0.9798845251401266,10
1,0.9460920010294233,10
2,0.9272835765566144,10
3,0.88991398754574,10
4,0.9059648400261289,10
5,0.8964934519359044,10
6,0.8737865970248267,10
7,0.8433292082377842,10
8,0.8440744451114109,10
9,0.7970621472313291,10
10,0.7381505001158941,10
11,0.556225528275328,10
0,0.9758815680231366,11
1,0.943727623848688,11
2,0.9225777018637884,11
3,0.8856679939088368,11
4,0.895795396396092,11
5,0.8807364588692075,11
6,0.8585203460284642,11
7,0.8195484450885228,11
8,0.814588949793861,11
9,0.7488505868684678,11
10,0.6759782419318244,11
11,0.4973769460671714,11
0,0.9783851653337479,12
1,0.9491830170154572,12
2,0.9307967211518969,12
3,0.8933425268956593,12
4,0.9024217639650617,12
5,0.8875989743641445,12
6,0.8695728778839111,12
7,0.8451771289110184,12
8,0.8298467759575162,12
9,0.7629019085850034,12
10,0.7024327803935323,12
11,0.5024445341633899,12
0,0.9843402845518929,13
1,0.9600294771648589,13
2,0.9431423999014354,13
3,0.9157405580793109,13
4,0.9262913238434565,13
5,0.9147582309586662,13
6,0.8899044252577282,13
7,0.8875856740134103,13
8,0.8744167571976071,13
9,0.8313378776822772,13
10,0.7886380893843514,13
11,0.5490808488268938,13
0,0.9782894333203633,14
1,0.9525973002115885,14
2,0.9287203431129456,14
3,0.8813677748044332,14
4,0.8930532058080037,14
5,0.8764666795730591,14
6,0.8526148597399393,14
7,0.8137577652931214,14
8,0.8180485685666402,14
9,0.7425861279169719,14
10,0.6808895885944366,14
11,0.4530103060106436,14
0,0.9878094136714936,15
1,0.9624598026275635,15
2,0.9521092355251313,15
3,0.9138718962669372,15
4,0.9270793974399567,15
5,0.9218898117542267,15
6,0.9000967621803284,15
7,0.8735306024551391,15
8,0.8792438983917237,15
9,0.823483657836914,15
10,0.7742324888706207,15
11,0.48685665875673295,15
0,0.9751919666926067,16
1,0.9400715947151184,16
2,0.9192010601361592,16
3,0.8785866697629293,16
4,0.8900256037712098,16
5,0.87603333791097,16
6,0.8524416128794352,16
7,0.8060808380444845,16
8,0.8054879625638326,16
9,0.7316550890604655,16
10,0.649119617541631,16
11,0.45533232782036065,16
0,0.9814955095450083,17
1,0.9550975362459818,17
2,0.9333489934603373,17
3,0.9042697052160898,17
4,0.9182146688302358,17
5,0.9036775926748911,17
6,0.8842545251051585,17
7,0.8589879671732584,17
8,0.8524420857429504,17
9,0.8124130268891653,17
10,0.782703677813212,17
11,0.510950185979406,17
0,0.9854052841663361,18
1,0.9644321382045746,18
2,0.9512382626533509,18
3,0.9278416275978089,18
4,0.9335808277130127,18
5,0.9206545889377594,18
6,0.9045772075653076,18
7,0.9024600505828857,18
8,0.8836919009685517,18
9,0.8360148906707764,18
10,0.7979848146438598,18
11,0.5454488843679428,18
0,0.9797954082489013,19
1,0.951862758398056,19
2,0.9349149763584137,19
3,0.9006625771522522,19
4,0.9082233548164368,19
5,0.892886483669281,19
6,0.8668318450450897,19
7,0.8733530938625336,19
8,0.8417814493179321,19
9,0.7709777653217316,19
10,0.7300272822380066,19
11,0.5229056090116501,19
0,0.9784654577573141,20
1,0.9448199947675069,20
2,0.9250681161880493,20
3,0.884392515818278,20
4,0.9023279627164205,20
5,0.8880554835001627,20
6,0.8685508648554484,20
7,0.8464408198992411,20
8,0.8361594796180725,20
9,0.7859062592188517,20
10,0.7318346858024597,20
11,0.5351869354645411,20
0,0.9796155393123627,21
1,0.9519177760396685,21
2,0.9333462353263583,21
3,0.8926140942743847,21
4,0.902730405330658,21
5,0.8890502218689237,21
6,0.8661437226193291,21
7,0.8377000306333814,21
8,0.8344395011663437,21
9,0.7657819784113339,21
10,0.7005969913942474,21
11,0.47063589392096866,21
0,0.9818621249425978,22
1,0.9588573518253508,22
2,0.9384655100958688,22
3,0.9041460071291242,22
4,0.9125706496692839,22
5,0.8998038995833624,22
6,0.8741641441980997,22
7,0.8722548428035918,22
8,0.8543880042575654,22
9,0.7965378136861891,22
10,0.7421258815697261,22
11,0.5074349124694154,22
0,0.9783851844923837,23
1,0.9491830170154572,23
2,0.9307967403105327,23
3,0.8933425481830325,23
4,0.9024217618363244,23
5,0.8875989722354072,23
6,0.8695728778839111,23
7,0.8451771310397557,23
8,0.8298467589276177,23
9,0.762901925614902,23
10,0.702432747398104,23
11,0.5024445341633899,23
0,0.9787866820891699,24
1,0.9492566717995538,24
2,0.9283349166313807,24
3,0.8895761122306188,24
4,0.9021070914136039,24
5,0.8883436703019671,24
6,0.867129847407341,24
7,0.8424071388112174,24
8,0.8343019518587325,24
9,0.7749432822068533,24
10,0.7226624314983686,24
11,0.570883954823431,24
0,0.97710653146108,25
1,0.9447148938973745,25
2,0.9272520045439402,25
3,0.9063615401585897,25
4,0.9179652829964956,25
5,0.9058133264382681,25
6,0.8923464318116506,25
7,0.8701200584570566,25
8,0.8577575981616974,25
9,0.8235069314638773,25
10,0.7815015514691671,25
11,0.7535053590933481,25
0,0.9751919706662496,26
1,0.9400716225306193,26
2,0.9192010561625162,26
3,0.8785866618156433,26
4,0.8900256395339966,26
5,0.8760333299636841,26
6,0.8524416089057922,26
7,0.8060808300971984,26
8,0.8054879466692607,26
9,0.7316550771395366,26
10,0.6491196274757385,26
11,0.4553323144093156,26
0,0.9836464961369832,27
1,0.9533019026120504,27
2,0.9380134383837382,27
3,0.8977897723515829,27
4,0.9136843919754029,27
5,0.9048858404159545,27
6,0.8778098940849304,27
7,0.8458723823229471,27
8,0.8560504118601481,27
9,0.796286118030548,27
10,0.7442875266075134,27
11,0.515013812109828,27
0,0.9769536767687116,28
1,0.9454594509942191,28
2,0.9263342647325425,28
3,0.8872238113766625,28
4,0.8976370238122486,28
5,0.8813612347557431,28
6,0.8617295026779175,28
7,0.8345628267242795,28
8,0.8189936904680162,28
9,0.7480299756640479,28
10,0.6816110639345079,28
11,0.47010145407347453,28
0,0.9795744895935059,29
1,0.9486006617546081,29
2,0.9306482950846354,29
3,0.8849214752515157,29
4,0.8971293965975443,29
5,0.8836098670959472,29
6,0.8562149842580159,29
7,0.8162901043891907,29
8,0.8193437178929647,29
9,0.7356706619262695,29
10,0.6554818709691366,29
11,0.3994618541871508,29
0,0.9788015007972717,30
1,0.9526001731554667,30
2,0.9320846835772196,30
3,0.9015479644139608,30
4,0.9081784566243489,30
5,0.8945196310679118,30
6,0.8731327811876933,30
7,0.8733957727750142,30
8,0.8417472283045451,30
9,0.7895150502522786,30
10,0.7271619061628978,30
11,0.6118664880593617,30
0,0.9810937841733297,31
1,0.9527850179445176,31
2,0.9354941844940186,31
3,0.8959218150093442,31
4,0.9092978352592105,31
5,0.8977329503922236,31
6,0.8763715057145982,31
7,0.8439476603553409,31
8,0.8486001548312959,31
9,0.7957875870522999,31
10,0.7396883538791111,31
11,0.49714001245974077,31
0,0.9830039918422699,32
1,0.9546115219593048,32
2,0.9347083985805511,32
3,0.8874104380607605,32
4,0.9071901321411133,32
5,0.8998385727405548,32
6,0.871724647283554,32
7,0.8295635282993317,32
8,0.8521375060081482,32
9,0.7899330258369446,32
10,0.7422617614269257,32
11,0.4497178765013814,32
0,0.9809943331139428,33
1,0.9544602228062493,33
2,0.9370771944522858,33
3,0.9086139031818935,33
4,0.9158939080578941,33
5,0.902330111180033,33
6,0.8818630469696862,33
7,0.882117286324501,33
8,0.8529485251222338,33
9,0.7942444149936948,33
10,0.7437222280672618,33
11,0.5575694612094334,33
0,0.9807192004389234,34
1,0.9540021320184072,34
2,0.9350212828980552,34
3,0.9050513986084197,34
4,0.9141510940260358,34
5,0.9016702489720451,34
6,0.8801260458098518,34
7,0.8753083745638529,34
8,0.8534431490633223,34
9,0.8001317001051373,34
10,0.7503366735246446,34
11,0.5722581715478251,34
0,0.9790342648824056,35
1,0.9517571330070496,35
2,0.9323708653450012,35
3,0.9008508721987406,35
4,0.909579332669576,35
5,0.8969004034996033,35
6,0.8795673370361328,35
7,0.8691375494003296,35
8,0.8472554802894592,35
9,0.7840105334917704,35
10,0.7379193226496379,35
11,0.5817969255149364,35
0,0.979697802237102,36
1,0.9536906672375542,36
2,0.9346270582505635,36
3,0.9049390362841743,36
4,0.9125807498182569,36
5,0.8994698843785695,36
6,0.8806280451161521,36
7,0.870970545070512,36
8,0.8491421895367759,36
9,0.792053358895438,36
10,0.7407571034772056,36
11,0.545442191651091,36
0,0.9811881525175912,37
1,0.9557317637261891,37
2,0.9372612010864985,37
3,0.9048305011930919,37
4,0.9135033289591471,37
