layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
10,11,3,0.9,1.448668360710144,"[[ 0.92973024  0.23659466 -0.2821783 ]
 [-0.31514755  0.90760595 -0.27736875]
 [-0.19048275 -0.34680596 -0.918391  ]]",0
0,1,6,0.9,1.2583774328231812,"[[ 0.81916225 -0.54851985  0.03789882  0.07351259 -0.04237215  0.13951105]
 [ 0.5262335   0.8182669   0.21352461  0.08596799 -0.008897    0.02133184]
 [-0.11578794 -0.15820831  0.96233773 -0.14276859  0.03433892 -0.11792911]
 [-0.12031606 -0.05445415  0.11523529  0.98139226 -0.03912564 -0.06795614]
 [ 0.04861186 -0.0151412  -0.0325582   0.04466431  0.9955251  -0.05729413]
 [-0.14766715  0.03661618  0.111972    0.04119294  0.06591954  0.97891456]]",1
1,2,6,0.9,1.519352674484253,"[[ 0.98884255  0.11756466  0.01535323  0.06073803  0.06131856 -0.02616079]
 [-0.11212864  0.9820329  -0.08499979  0.03724265 -0.04224455  0.11243659]
 [-0.01928932  0.08771542  0.99175465 -0.08411261 -0.03026893 -0.01911728]
 [ 0.00612461 -0.05811709  0.04620117  0.71899104 -0.6890877   0.05157914]
 [ 0.08982378 -0.0067124  -0.07677838 -0.6861735  -0.7161119   0.04838737]
 [ 0.03376234 -0.10331173  0.03053725 -0.00816597  0.07668885  0.9906091 ]]",1
2,3,6,0.9,1.5156753063201904,"[[ 5.25977194e-01  8.30646276e-01  1.65882617e-01  3.69309559e-02
  -6.13562912e-02 -2.70030871e-02]
 [-8.38992953e-01  5.29809713e-01 -1.17116719e-02 -6.82931319e-02
  -1.01040736e-01  1.95500702e-02]
 [-1.05879262e-01 -1.37568906e-01  9.71719861e-01  8.10739174e-02
  -3.54190283e-02 -1.33406579e-01]
 [ 7.78422877e-02 -1.00274086e-01 -2.26469734e-03 -3.39682549e-01
  -9.29626346e-01  6.55072108e-02]
 [-4.56282236e-02 -1.86530221e-02 -1.04327381e-01  9.30328190e-01
  -3.44842613e-01 -4.75272760e-02]
 [ 9.33216233e-03 -6.05976966e-04  1.31213129e-01  8.06490630e-02
   4.06216532e-02  9.87188637e-01]]",1
3,4,7,0.9,1.366917371749878,"[[ 9.7070229e-01  2.1313350e-01  1.7830195e-02  7.5637795e-02
  -1.5742542e-03 -6.0454998e-02  5.1135749e-02]
 [-2.2033565e-01  9.4142264e-01  2.1164207e-01  8.1181765e-02
  -1.0731041e-01 -4.7398146e-02  5.5382689e-03]
 [ 3.2176334e-02 -2.1855524e-01  9.7105765e-01  2.8097287e-03
  -8.2701042e-02  3.7377276e-02 -9.6697296e-04]
 [ 5.2431889e-02  8.4764048e-02  2.2153988e-02 -9.8895693e-01
  -2.3649143e-02 -1.0346902e-01 -1.6559061e-02]
 [-2.0662010e-02  8.6726874e-02  1.0347563e-01 -1.8771414e-02
   9.8686653e-01  2.3661148e-02  8.0787137e-02]
 [ 5.0020982e-02  7.1314849e-02 -2.6172103e-02 -9.5584691e-02
  -3.3790700e-02  9.8813981e-01  7.0913576e-02]
 [-4.9757406e-02 -2.7181363e-02 -7.3348428e-03 -1.2486868e-02
  -7.7691011e-02 -7.0821784e-02  9.9273556e-01]]",1
4,5,7,0.9,1.4527616500854492,"[[ 9.8282963e-01  8.7663587e-03  1.5846917e-01  5.1075324e-02
   5.4487038e-02  5.0290104e-04  5.7262912e-02]
 [ 3.2141503e-02 -9.7776300e-01 -1.4473298e-01  6.6505760e-02
  -1.0674729e-01 -6.6834435e-02  4.1399840e-02]
 [ 1.4137389e-01  1.8422325e-01 -9.2108971e-01  2.2314908e-01
  -1.9752984e-01 -4.3108437e-02  8.3649218e-02]
 [ 8.7736368e-02  3.9896241e-04 -1.3525054e-01 -9.2655909e-01
  -3.3636892e-01 -4.6045706e-02  1.5277840e-02]
 [ 6.7084236e-03 -7.0343025e-02 -2.6980829e-01 -2.8503788e-01
   9.1076154e-01 -1.0260132e-01  3.0823456e-02]
 [ 1.0066770e-02 -6.4219512e-02 -8.1097953e-02 -5.8419541e-02
   6.2636070e-02  9.8985344e-01  4.5294557e-02]
 [-7.1989447e-02  2.9866258e-02  8.8699833e-02  1.2530098e-03
  -8.0096619e-03 -3.4891505e-02  9.9235815e-01]]",1
5,6,7,0.9,1.3967636823654175,"[[ 0.87642735  0.31653833 -0.32498902  0.0823245   0.10231546 -0.07692542
  -0.0538283 ]
 [ 0.20334041 -0.9036619  -0.3375349   0.09362461 -0.07000922  0.0883566
  -0.08151288]
 [ 0.4042128  -0.18534458  0.85224724  0.14543559 -0.18863778  0.13797806
   0.01266645]
 [ 0.11829478  0.01327367 -0.05786479 -0.7667039  -0.62744063 -0.02290121
   0.02099527]
 [ 0.09652743 -0.16135404  0.18499653 -0.6122083   0.74320114  0.02395112
  -0.0519893 ]
 [-0.00465472  0.13481188 -0.12155106 -0.02544967  0.00925784  0.98268104
   0.02517834]
 [ 0.06170074 -0.06678709 -0.04219421 -0.00490264  0.05413496 -0.02185031
   0.9932372 ]]",1
6,7,8,0.9,1.6069719791412354,"[[ 9.5136893e-01  1.9475578e-01  1.7067325e-01 -5.2466333e-02
  -6.6713125e-02 -9.9732704e-02  5.8855314e-02  8.4994115e-02]
 [ 2.6603696e-01 -8.9051265e-01 -3.2140768e-01  9.1267817e-02
   9.6442051e-02  8.8589706e-02 -8.6115777e-02  3.7053928e-03]
 [-1.1649419e-01 -3.9587176e-01  8.6417979e-01 -1.1059807e-01
  -1.9372012e-02 -2.1828565e-01  1.4644790e-01  3.4713369e-02]
 [ 1.6189346e-03  2.4400510e-02  1.3982366e-01  9.4395173e-01
  -2.7793199e-01  5.7766303e-02 -1.6754847e-02  8.9121304e-02]
 [-4.8780840e-02 -1.0550056e-01 -1.5016589e-01 -2.4334002e-01
  -9.4017977e-01 -1.3419081e-01  5.2191973e-02  7.5327950e-03]
 [ 4.4327654e-02 -1.4359890e-04  2.3916097e-01 -1.3724571e-01
  -1.4485067e-01  9.4494510e-01 -8.9921430e-02 -3.4393580e-03]
 [-1.3824283e-02 -2.4842430e-02 -1.3833471e-01  4.0233999e-02
   4.9459942e-02  1.4218052e-01  9.7666293e-01  4.3638758e-02]
 [ 7.7538751e-02 -1.9414822e-04  4.8229374e-02  7.7273197e-02
  -3.5508059e-02 -8.7142605e-03  5.2076768e-02 -9.9077839e-01]]",1
7,8,8,0.9,1.666375756263733,"[[ 9.30839121e-01  1.49633333e-01  2.33734846e-01 -1.81725949e-01
  -1.00618906e-01  3.70607600e-02 -8.14039900e-04  1.09515972e-01]
 [ 1.13217250e-01 -9.82240021e-01  1.04255296e-01 -1.32959979e-02
  -8.30255672e-02  1.07509997e-02 -3.61574516e-02  5.49934730e-02]
 [-3.92634086e-02  4.06270660e-02  7.23883867e-01  6.25858307e-01
   2.74445266e-01  7.30605125e-02  2.10481770e-02 -6.35408796e-04]
 [-3.13407123e-01  5.29988706e-02  6.30580127e-01 -6.49287999e-01
  -2.49366298e-01  1.99637786e-02  1.12751111e-01 -6.68292269e-02]
 [-3.77661437e-02  7.02804551e-02  1.61951352e-02  3.84778231e-01
  -9.16734219e-01 -6.54580295e-02 -2.36095414e-02  8.60748999e-03]
 [-2.72621009e-02  4.47317818e-03 -7.62742758e-02  8.33391561e-04
  -7.09677711e-02  9.94011998e-01  1.36013217e-02 -1.17038703e-02]
 [ 2.67169457e-02 -3.63156050e-02 -7.99359307e-02  6.57978356e-02
  -7.65405479e-04 -1.74972955e-02  9.86785352e-01  1.14874676e-01]
 [ 1.34430081e-01 -4.55721244e-02 -1.97480991e-02  3.37815844e-02
  -6.34804973e-03 -1.11222686e-02  1.05111323e-01 -9.83416557e-01]]",1
8,9,8,0.9,1.9955968856811523,"[[ 8.51212561e-01 -3.84238243e-01 -2.25550905e-01 -1.01997338e-01
   3.93581614e-02 -1.41941324e-01  2.30918303e-02 -2.10456297e-01]
 [ 3.54236186e-01  9.07442689e-01 -1.38968840e-01  1.15340166e-01
   5.12816496e-02 -1.59243699e-02  7.05475584e-02 -1.02900259e-01]
 [ 2.75538892e-01  6.95952848e-02  9.35330868e-01 -1.46360517e-01
  -1.36276260e-01 -3.01083270e-03 -6.10437728e-02  2.57481206e-02]
 [ 1.06459685e-01 -1.32550955e-01  1.14268132e-01  9.72200155e-01
  -7.15133920e-02  2.04995051e-02 -7.36527815e-02  4.36705388e-02]
 [-1.06761595e-02 -2.98031457e-02  1.52240813e-01  4.68262061e-02
   9.84489799e-01  1.60435960e-02 -6.38800114e-02 -8.33916571e-03]
 [ 9.14585441e-02 -3.88051160e-02 -2.17875689e-02 -2.60008611e-02
  -1.30556906e-02  9.77083921e-01  1.35018738e-04 -1.84703529e-01]
 [-1.85149312e-02 -6.30411208e-02  9.00899991e-02  5.98764382e-02
   4.54712324e-02  8.26524105e-03  9.90533471e-01  2.62538325e-02]
 [-2.32114419e-01 -1.12797581e-02  1.00723833e-01  5.69625683e-02
  -2.60271169e-02 -1.55406490e-01  1.00823566e-02 -9.52720046e-01]]",1
