layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
8,90,0.24517959356307983,0.17004194855690002,0.16058462858200073,0.10408297926187515,0.07602272927761078,0.061486441642045975,0.04644753411412239,0.02358299121260643,0.01705431565642357,0.013103760778903961,7,9,16,6
9,90,0.2727539539337158,0.1658174693584442,0.13244083523750305,0.1121976375579834,0.06814724206924438,0.05650833249092102,0.040193717926740646,0.022272290661931038,0.01923888735473156,0.01571107655763626,8,10,17,6
10,90,0.27363112568855286,0.17327937483787537,0.15015017986297607,0.09988801926374435,0.052196748554706573,0.05049394071102142,0.03753818944096565,0.029388828203082085,0.01859591342508793,0.01624881662428379,8,10,17,6
11,90,0.7934246063232422,0.04371482878923416,0.03764424845576286,0.02660415507853031,0.017862774431705475,0.016240308061242104,0.012618224136531353,0.007187662646174431,0.005784263834357262,0.005181406624615192,3,4,8,6
0,90,0.21841318905353546,0.1893201619386673,0.16537019610404968,0.12176099419593811,0.1078270897269249,0.08977314829826355,0.054469600319862366,0.022300763055682182,0.0071722944267094135,0.005612990353256464,6,7,8,7
1,90,0.25806504487991333,0.17892444133758545,0.15577822923660278,0.11020760238170624,0.09732739627361298,0.07853700965642929,0.048944905400276184,0.019723134115338326,0.008435722440481186,0.006896721664816141,6,7,9,7
2,90,0.21387968957424164,0.18855521082878113,0.17538437247276306,0.1114460676908493,0.0972859337925911,0.07892945408821106,0.0518142469227314,0.020039334893226624,0.007024890743196011,0.006335815414786339,6,7,10,7
3,90,0.20730306208133698,0.18643184006214142,0.16633737087249756,0.11441696435213089,0.0936572402715683,0.07533881813287735,0.05236520618200302,0.02182519994676113,0.013429109938442707,0.00900948978960514,7,8,12,7
4,90,0.21402664482593536,0.18224909901618958,0.15902477502822876,0.12954182922840118,0.09027676284313202,0.07399870455265045,0.054228950291872025,0.020198555663228035,0.008881489746272564,0.007206892129033804,7,7,13,7
5,90,0.21663527190685272,0.19964192807674408,0.14180776476860046,0.13509519398212433,0.0875859409570694,0.0660136416554451,0.05239555984735489,0.02095266617834568,0.008222418837249279,0.0063070678152143955,7,8,13,7
6,90,0.24442538619041443,0.18927638232707977,0.137709841132164,0.12418299168348312,0.08237791806459427,0.06294358521699905,0.049506448209285736,0.0212918221950531,0.00968716200441122,0.007318650837987661,7,8,14,7
7,90,0.24968336522579193,0.16987194120883942,0.13915951550006866,0.12678343057632446,0.07897987961769104,0.06165056303143501,0.053362827748060226,0.02569974586367607,0.009557140059769154,0.0073267933912575245,7,8,15,7
8,90,0.23561562597751617,0.1815422773361206,0.15717241168022156,0.11031554639339447,0.0732574611902237,0.061229605227708817,0.04493514448404312,0.024453623220324516,0.01153950858861208,0.009058354422450066,7,9,17,7
9,90,0.23703868687152863,0.17586417496204376,0.1406187117099762,0.12185157835483551,0.07213413715362549,0.05567309632897377,0.04108493775129318,0.024541804566979408,0.015181135386228561,0.011317621916532516,8,11,18,7
10,90,0.2610377073287964,0.20040874183177948,0.13843302428722382,0.10709550231695175,0.051266152411699295,0.047692131251096725,0.03628426790237427,0.03218478336930275,0.01549509633332491,0.012020044028759003,8,10,18,7
11,90,0.7268794178962708,0.056315597146749496,0.04898475110530853,0.03945905715227127,0.02400139719247818,0.02052948996424675,0.01670336164534092,0.010608388110995293,0.005726373754441738,0.004920626990497112,4,6,10,7
0,90,0.2184031903743744,0.19006046652793884,0.165973961353302,0.12232143431901932,0.1077435314655304,0.09002069383859634,0.05451595410704613,0.022353805601596832,0.006313895806670189,0.005504867061972618,6,7,8,8
1,90,0.269603431224823,0.17700333893299103,0.1561717689037323,0.10949809104204178,0.09608424454927444,0.07778692990541458,0.048123084008693695,0.019249202683568,0.007399098481982946,0.005284026265144348,6,7,8,8
2,90,0.21829566359519958,0.18895749747753143,0.17509222030639648,0.11278320103883743,0.09702730178833008,0.07861586660146713,0.05128812789916992,0.019685158506035805,0.006384143140166998,0.005111853592097759,6,7,10,8
3,90,0.2091917097568512,0.19185566902160645,0.1651289165019989,0.11430483311414719,0.0929342731833458,0.07477510720491409,0.05171593651175499,0.02169727347791195,0.013492434285581112,0.00802568718791008,7,8,11,8
4,90,0.21616387367248535,0.1824413537979126,0.16115178167819977,0.13129255175590515,0.0887170135974884,0.07384929060935974,0.053943101316690445,0.020144008100032806,0.008401826024055481,0.006347438786178827,6,7,12,8
5,90,0.21763426065444946,0.19980376958847046,0.14539620280265808,0.13494469225406647,0.08661052584648132,0.06618990749120712,0.052178896963596344,0.02061590366065502,0.009408180601894855,0.005810874979943037,6,7,13,8
6,90,0.24421395361423492,0.18943075835704803,0.1438886821269989,0.12186077982187271,0.08088959008455276,0.06344076246023178,0.05012679845094681,0.020843742415308952,0.011290540918707848,0.007748141884803772,7,8,13,8
7,90,0.25222206115722656,0.16973893344402313,0.14658619463443756,0.12448406219482422,0.07799015939235687,0.06180636212229729,0.052580758929252625,0.024952121078968048,0.009408518671989441,0.008016200736165047,7,8,14,8
8,90,0.2469377964735031,0.1868254393339157,0.1578437238931656,0.10686240345239639,0.07205823063850403,0.0596436932682991,0.044955700635910034,0.022393161430954933,0.010481064207851887,0.008550764061510563,7,9,16,8
9,90,0.24758386611938477,0.17992646992206573,0.14069917798042297,0.11713805049657822,0.07046056538820267,0.05423489958047867,0.03973357006907463,0.021505875512957573,0.015823764726519585,0.013699601404368877,8,10,17,8
10,90,0.2562306225299835,0.20310266315937042,0.1477506011724472,0.10110285133123398,0.05086205527186394,0.04726538434624672,0.035215411335229874,0.029299769550561905,0.0156293585896492,0.01371825486421585,8,10,17,8
11,90,0.7438938021659851,0.05479442700743675,0.04737415164709091,0.0344838947057724,0.021366436034440994,0.018709685653448105,0.014757275581359863,0.009642183780670166,0.006280193105340004,0.005288172047585249,4,5,9,8
0,90,0.2192665934562683,0.18926292657852173,0.1644047200679779,0.12238571792840958,0.10747179388999939,0.08962053060531616,0.054351091384887695,0.02234509401023388,0.0074068708345294,0.006016210652887821,6,7,8,9
1,90,0.26135626435279846,0.17848898470401764,0.15447738766670227,0.11040794104337692,0.09659258276224136,0.07900457829236984,0.048703741282224655,0.0197916142642498,0.00904078222811222,0.007238664664328098,6,7,9,9
2,90,0.21481487154960632,0.18657320737838745,0.17595745623111725,0.11274006217718124,0.09663665294647217,0.07890491932630539,0.05180472508072853,0.020089268684387207,0.007700427435338497,0.00719579728320241,6,7,10,9
3,90,0.20549066364765167,0.18679194152355194,0.16750533878803253,0.11510831117630005,0.09233289957046509,0.07546797394752502,0.05261914059519768,0.021932674571871758,0.014067929238080978,0.010833239182829857,7,8,12,9
4,90,0.21188808977603912,0.18376381695270538,0.15919901430606842,0.1288565993309021,0.08919424563646317,0.0738428384065628,0.05474261939525604,0.02078935317695141,0.009571491740643978,0.008212949149310589,7,7,12,9
