layer,G,boot_id
0,0.9638027861004784,0
1,0.9349911354836964,0
2,0.9189939442135039,0
3,0.8812749953497023,0
4,0.8835422226360866,0
5,0.8781878238632566,0
6,0.8628009869938805,0
7,0.8695956809180123,0
8,0.866191600050245,0
9,0.844185627642132,0
10,0.8164758994465783,0
11,0.9156503223237538,0
0,0.9658562342325846,1
1,0.9219973087310791,1
2,0.8996001978715261,1
3,0.8568913340568542,1
4,0.859775980313619,1
5,0.8520161112149557,1
6,0.83767169713974,1
7,0.8563487728436788,1
8,0.8409610191980997,1
9,0.8027506669362386,1
10,0.7628617485364279,1
11,0.8893041809399923,1
0,0.9664733296348935,2
1,0.9365664919217428,2
2,0.9194325237047105,2
3,0.881769285315559,2
4,0.8837515399569557,2
5,0.8786162109602065,2
6,0.8639867759886242,2
7,0.8716914653778076,2
8,0.8667554344449725,2
9,0.8450935085614523,2
10,0.82145433198838,2
11,0.9238639076550802,2
0,0.9649126291275024,3
1,0.9355497161547343,3
2,0.917616601785024,3
3,0.8786362648010254,3
4,0.8845835208892823,3
5,0.8790768027305603,3
6,0.86475590467453,3
7,0.8645960172017415,3
8,0.8635590672492981,3
9,0.8380264321962992,3
10,0.8069589296976726,3
11,0.9087434649467468,3
0,0.9676413615544637,4
1,0.9330978910128276,4
2,0.9131973862648011,4
3,0.875093416372935,4
4,0.8791043043136597,4
5,0.872275463740031,4
6,0.856186298529307,4
7,0.8647380828857422,4
8,0.8620009501775105,4
9,0.8296861926714579,4
10,0.7992636680603027,4
11,0.904337751865387,4
0,0.9708144028981527,5
1,0.9391531825065613,5
2,0.9249880075454712,5
3,0.8918538967768351,5
4,0.8901472369829814,5
5,0.8873435378074646,5
6,0.8722235480944316,5
7,0.8723586956659953,5
8,0.8678916692733765,5
9,0.8408475637435913,5
10,0.8032352685928345,5
11,0.9090879400571187,5
0,0.9633397181828817,6
1,0.934632170200348,6
2,0.9228163758913676,6
3,0.8851113120714823,6
4,0.8908186713854472,6
5,0.8835392316182454,6
6,0.8720181107521057,6
7,0.8825591246287028,6
8,0.8729989171028137,6
9,0.8449396888415018,6
10,0.8158790548642476,6
11,0.9178508440653483,6
0,0.9658306695166088,7
1,0.9350344510305495,7
2,0.9185199567249843,7
3,0.8825029674030486,7
4,0.8861153296061924,7
5,0.881247083346049,7
6,0.8693751692771912,7
7,0.8735767773219517,7
8,0.8677006959915161,7
9,0.8446971717334929,7
10,0.8149186486289615,7
11,0.9096374909083048,7
0,0.9642874717712402,8
1,0.9300179660320282,8
2,0.91090886592865,8
3,0.8693980693817138,8
4,0.8718996345996857,8
5,0.8674717903137207,8
6,0.8528873980045318,8
7,0.8618871986865997,8
8,0.8574065387248992,8
9,0.8276366949081421,8
10,0.8019438564777375,8
11,0.9132741212844848,8
0,0.9679086883862813,9
1,0.9385266423225402,9
2,0.9213082353274028,9
3,0.8852358460426331,9
4,0.8837338089942932,9
5,0.8802859783172607,9
6,0.8646065592765808,9
7,0.8685616453488668,9
8,0.8651028951009114,9
9,0.8445771018664042,9
10,0.8153886437416077,9
11,0.9238134900728862,9
0,0.9696698046865917,10
1,0.9397927891640436,10
2,0.9235417246818542,10
3,0.8883227762721834,10
4,0.8877761449132647,10
5,0.8843229384649367,10
6,0.8696404411679223,10
7,0.8707800762993949,10
8,0.8686283571379525,10
9,0.8456804411751884,10
10,0.816728583403996,10
11,0.9208557179995945,10
0,0.9673254489898682,11
1,0.939362611089434,11
2,0.9221208549681164,11
3,0.8855091049557641,11
4,0.8911242229597909,11
5,0.885290401322501,11
6,0.872811686424982,11
7,0.8730751162483579,11
8,0.8698402643203735,11
9,0.8430569086756025,11
10,0.8092200188409715,11
11,0.9131004838716417,11
0,0.9681726779256549,12
1,0.9356294380767005,12
2,0.917159018771989,12
3,0.8797345055001122,12
4,0.8828948778765542,12
5,0.8779585914952415,12
6,0.8607694953680038,12
7,0.865926376410893,12
8,0.862949115889413,12
9,0.8357349847044263,12
10,0.805305289370673,12
11,0.9037165812083653,12
0,0.9660112403687977,13
1,0.9361606268655687,13
2,0.9196828717277163,13
3,0.8854613474437169,13
4,0.8847675437018985,13
5,0.8798873679978507,13
6,0.8661133050918579,13
7,0.8730029861132304,13
8,0.8662460389591399,13
9,0.8422830331893194,13
10,0.7990101462318784,13
11,0.9067707203683399,13
0,0.9672140916188557,14
1,0.9294233043988546,14
2,0.9101828654607137,14
3,0.8718854824701945,14
4,0.8760171890258789,14
5,0.8690012216567993,14
6,0.854232124487559,14
7,0.8654413024584452,14
8,0.8566658655802409,14
9,0.8173803329467774,14
10,0.7691362778345744,14
11,0.8906190474828084,14
0,0.9692686855792999,15
1,0.9353636145591736,15
2,0.9188378632068634,15
3,0.8868654668331146,15
4,0.8841322898864746,15
5,0.883847588300705,15
6,0.8703166425228119,15
7,0.8741979420185089,15
8,0.8714042186737061,15
9,0.8467777788639068,15
10,0.8359187245368958,15
11,0.9068181395530701,15
0,0.967659064133962,16
1,0.9373694856961569,16
2,0.9180612802505493,16
3,0.8790349841117859,16
4,0.8848563273747762,16
5,0.8795779267946879,16
6,0.8661613027254741,16
7,0.8673867464065552,16
8,0.8642120520273845,16
9,0.8398641586303711,16
10,0.8145119667053222,16
11,0.9181337833404541,16
0,0.9687745769818624,17
1,0.9402936299641927,17
2,0.912919263044993,17
3,0.8773521582285563,17
4,0.8795208136240641,17
5,0.8773300449053446,17
6,0.8596330980459849,17
7,0.8649492164452871,17
8,0.8676414887110392,17
9,0.8286366363366445,17
10,0.7637016077836355,17
11,0.8850057522455851,17
0,0.9659158408641815,18
1,0.931871896982193,18
2,0.9119835019111633,18
3,0.874969607591629,18
4,0.8736034810543061,18
5,0.8674455881118774,18
6,0.8484216868877411,18
7,0.8578492045402527,18
8,0.8519361734390258,18
9,0.826428234577179,18
10,0.7818031132221221,18
11,0.8934762954711915,18
0,0.9600942075252533,19
1,0.9335375368595124,19
2,0.9186777889728546,19
3,0.8812825798988342,19
4,0.8874171018600464,19
5,0.8829141020774841,19
6,0.8710190057754517,19
7,0.8784520864486695,19
8,0.8696818947792053,19
9,0.8443633615970612,19
10,0.809141206741333,19
11,0.9008141458034515,19
0,0.966472613811493,20
1,0.9392314712206523,20
2,0.9247776707013448,20
3,0.8924656351407368,20
4,0.8917733828226725,20
5,0.8913095037142436,20
6,0.8758210301399231,20
7,0.869397234916687,20
8,0.8718564311663309,20
9,0.8476268370946248,20
10,0.8068125208218893,20
11,0.9035020629564922,20
0,0.9674457737377712,21
1,0.9334498856748853,21
2,0.9153907277754375,21
3,0.8782719160829272,21
4,0.8811514994927815,21
5,0.8738792091608047,21
6,0.8592659085988998,21
7,0.8672976983445031,21
8,0.8598185139042991,21
9,0.8298029495137078,21
10,0.7905786080019814,21
11,0.9019451290369034,21
0,0.9645157598313832,22
1,0.9319674514588856,22
2,0.9147785022145226,22
3,0.8795067412512643,22
4,0.8800192674001058,22
5,0.8729863280341739,22
6,0.8611948490142822,22
7,0.8729173768134344,22
8,0.8627610093071347,22
9,0.8356408902576992,22
10,0.7953749213899884,22
11,0.9027667357808068,22
0,0.9681726779256549,23
1,0.9356294295617512,23
2,0.9171589974846158,23
3,0.8797345076288495,23
4,0.8828948757478169,23
5,0.8779585978814534,23
6,0.8607695379427501,23
7,0.8659263870545796,23
8,0.8629491265330996,23
9,0.8357349868331637,23
10,0.8053052787269864,23
11,0.9037165812083653,23
0,0.9668480356534322,24
1,0.935911602444119,24
2,0.9195203979810079,24
3,0.8825388020939298,24
4,0.885464714633094,24
5,0.8817567610078387,24
6,0.8670031809144549,24
7,0.8700276894701852,24
8,0.8669265856345495,24
9,0.8376792503727807,24
10,0.8019213726123174,24
11,0.905547610587544,24
0,0.9651589095592499,25
1,0.9413315455118815,25
2,0.9230388104915619,25
3,0.8836577236652374,25
4,0.8886864284674326,25
5,0.8872452874978384,25
6,0.8738784591356913,25
7,0.8660571475823721,25
8,0.8703826467196146,25
9,0.8424738744894663,25
10,0.8112690250078837,25
11,0.9095808466275533,25
0,0.967659060160319,26
1,0.9373694658279419,26
2,0.9180613001187642,26
3,0.8790349721908569,26
4,0.8848562836647034,26
5,0.879577910900116,26
6,0.8661613066991171,26
7,0.8673867543538412,26
8,0.8642120281855266,26
9,0.839864174524943,26
10,0.8145119587580363,26
11,0.918133807182312,26
0,0.9708143870035807,27
1,0.9391531705856323,27
2,0.9249879995981852,27
3,0.8918539007504781,27
4,0.8901472330093384,27
5,0.8873435258865356,27
6,0.8722235480944316,27
7,0.8723587115605672,27
8,0.8678916652997335,27
9,0.8408475796381633,27
10,0.8032352606455485,27
11,0.9090879082679748,27
0,0.9662526505334037,28
1,0.9351128424916949,28
2,0.9156011626833961,28
3,0.8778532942136129,28
4,0.8821075700578236,28
5,0.8776358053797767,28
6,0.8616455708231244,28
7,0.8636154504049391,28
8,0.8613722863651457,28
9,0.8353919216564724,28
10,0.8025461463701158,28
11,0.9011251273609343,28
0,0.9668146371841431,29
1,0.9328908562660218,29
2,0.9133146444956461,29
3,0.8756399194399516,29
4,0.879763392607371,29
5,0.8731333136558532,29
6,0.8598012646039327,29
7,0.8648999214172364,29
8,0.857111926873525,29
9,0.831342093149821,29
10,0.7995655496915182,29
11,0.9032791455586752,29
0,0.962608806292216,30
1,0.9312573750813802,30
2,0.9135743101437886,30
3,0.8754176735877991,30
4,0.8766495664914449,30
5,0.8709958990414938,30
6,0.8559976975123088,30
7,0.8650293986002604,30
8,0.8617092569669088,30
