layer,G,boot_id
0,0.9550583532878331,0
1,0.9426188525699434,0
2,0.9280326848938352,0
3,0.885940188453311,0
4,0.9104936151277452,0
5,0.9000931978225708,0
6,0.8861722548802694,0
7,0.8883089792160761,0
8,0.8605979993229821,0
9,0.827171041851952,0
10,0.823510297707149,0
11,0.9325447252818516,0
0,0.9433200856049856,1
1,0.9257385929425558,1
2,0.911872406800588,1
3,0.8514459828535715,1
4,0.8819056550661722,1
5,0.8737994432449341,1
6,0.8478895326455435,1
7,0.8575360874334971,1
8,0.8160421748956045,1
9,0.7630965709686279,1
10,0.7433787882328033,1
11,0.903551439444224,1
0,0.9549241633642287,2
1,0.9431071678797404,2
2,0.9281448182605562,2
3,0.8857911172367278,2
4,0.9089300433794657,2
5,0.8982122625623431,2
6,0.8847333505040124,2
7,0.8864702298527672,2
8,0.8579092905634925,2
9,0.8212503024509975,2
10,0.8165467267944699,2
11,0.9313621180398124,2
0,0.9537715872128805,3
1,0.9423458099365234,3
2,0.9251090526580811,3
3,0.881271215279897,3
4,0.90865744749705,3
5,0.8987626949946086,3
6,0.8855849424997966,3
7,0.8917429606119792,3
8,0.8693830410639445,3
9,0.8259317914644877,3
10,0.8258304397265116,3
11,0.9284428079922994,3
0,0.953274937470754,4
1,0.9375440398852031,4
2,0.9242528637250265,4
3,0.8788055380185446,4
4,0.9051976720492045,4
5,0.8965897798538208,4
6,0.8851771195729573,4
7,0.8911432385444641,4
8,0.8593283295631409,4
9,0.8215024749437968,4
10,0.8130516608556112,4
11,0.9263183037439983,4
0,0.957351005077362,5
1,0.9434184988339742,5
2,0.9305229465166728,5
3,0.8821115732192993,5
4,0.9056880315144856,5
5,0.9022602637608846,5
6,0.8962966402371725,5
7,0.891955288251241,5
8,0.8635612765947978,5
9,0.8540901144345602,5
10,0.8355370839436849,5
11,0.9624001145362854,5
0,0.9584644953409831,6
1,0.9461408893267313,6
2,0.9310036460558574,6
3,0.8878755092620849,6
4,0.9110247095425924,6
5,0.9049755732218424,6
6,0.8929227073987325,6
7,0.8937408645947774,6
8,0.8624616702397664,6
9,0.8320983449618021,6
10,0.8242550214131673,6
11,0.932010551293691,6
0,0.9534232275826591,7
1,0.9434756892068046,7
2,0.9276962620871407,7
3,0.8830739855766296,7
4,0.9065881825628734,7
5,0.9012497862180074,7
6,0.8860615775698707,7
7,0.8930589244479225,7
8,0.8674261967341105,7
9,0.8342233725956508,7
10,0.8251677183877855,7
11,0.9351883303551447,7
0,0.9495216071605682,8
1,0.9360883891582489,8
2,0.9225077569484711,8
3,0.8748188972473144,8
4,0.8996776938438416,8
5,0.8860654354095459,8
6,0.8672500312328338,8
7,0.8717346131801605,8
8,0.8348790884017945,8
9,0.7874465584754944,8
10,0.7765920341014863,8
11,0.9150851190090179,8
0,0.9577359557151794,9
1,0.9450848778088887,9
2,0.9317821621894836,9
3,0.8893797993659973,9
4,0.9116877158482869,9
5,0.9026551961898803,9
6,0.8984065016110738,9
7,0.8909279863039653,9
8,0.8662807424863179,9
9,0.8476646979649861,9
10,0.8412074327468873,9
11,0.9565516392389933,9
0,0.9585314705258324,10
1,0.9452851982343764,10
2,0.931707847686041,10
3,0.8891905319123041,10
4,0.9120005454335894,10
5,0.9046861955097744,10
6,0.9023094375928243,10
7,0.8952767820585341,10
8,0.872747384366535,10
9,0.8541530938375563,10
10,0.8433565610931033,10
11,0.958640592438834,10
0,0.9565713774590265,11
1,0.9466313066936675,11
2,0.9298367074557713,11
3,0.8878420477821714,11
4,0.913106503940764,11
5,0.9039854833057949,11
6,0.8935263213657197,11
7,0.8974152178991408,11
8,0.8757680342310951,11
9,0.8363893911952064,11
10,0.8330067850294567,11
11,0.9338390486580985,11
0,0.9540358164480754,12
1,0.9394379322017942,12
2,0.9245457585368838,12
3,0.8767536239964622,12
4,0.9044143004076821,12
5,0.8961020814520972,12
6,0.8833719513245991,12
7,0.886877817767007,12
8,0.8578929092202868,12
9,0.8271924832037517,12
10,0.8162739383322852,12
11,0.9343407132795879,12
0,0.9574747482935587,13
1,0.9450556437174479,13
2,0.9320662873131889,13
3,0.8875940413702101,13
4,0.9098790685335795,13
5,0.9069164310182843,13
6,0.9005225215639386,13
7,0.8950291105679103,13
8,0.8697004545302618,13
9,0.8602037231127421,13
10,0.8479360256876264,13
11,0.9596667914163499,13
0,0.9519580721855163,14
1,0.9365935643513997,14
2,0.9216442584991456,14
3,0.8681302229563396,14
4,0.8968550721804301,14
5,0.8913794000943501,14
6,0.8767408728599548,14
7,0.8812397440274556,14
8,0.8461827238400778,14
9,0.8118843873341878,14
10,0.7931739528973897,14
11,0.9255158106486002,14
0,0.9552049696445465,15
1,0.9376738667488098,15
2,0.9271667718887329,15
3,0.8838051736354828,15
4,0.9048025071620941,15
5,0.9013030648231506,15
6,0.895967298746109,15
7,0.893067228794098,15
8,0.8658392488956451,15
9,0.8678351461887359,15
10,0.8395772159099579,15
11,0.9584645092487335,15
0,0.9536875406901042,16
1,0.942880654335022,16
2,0.9252470850944519,16
3,0.8809819261233012,16
4,0.9072716712951661,16
5,0.8965485890706381,16
6,0.8834935744603475,16
7,0.8894116918245951,16
8,0.8660799781481425,16
9,0.8195904095967611,16
10,0.8168672998746236,16
11,0.9266299247741699,16
0,0.9597029586633047,17
1,0.9503664374351501,17
2,0.9343651930491129,17
3,0.8802337447802225,17
4,0.9108143448829651,17
5,0.9009718298912048,17
6,0.8981235921382904,17
7,0.8878232141335806,17
8,0.8659725288550059,17
9,0.851906031370163,17
10,0.8266909519831339,17
11,0.9532720148563385,17
0,0.9532426536083222,18
1,0.9370599746704101,18
2,0.9220236599445343,18
3,0.8723437368869782,18
4,0.8998420178890228,18
5,0.8975416123867035,18
6,0.8933236420154571,18
7,0.8863346874713898,18
8,0.8592970132827759,18
9,0.8499983310699463,18
10,0.8369641900062561,18
11,0.9552780866622925,18
0,0.9533330917358398,19
1,0.9442907750606537,19
2,0.9293913781642914,19
3,0.8832301616668701,19
4,0.9101807951927186,19
5,0.9039824604988098,19
6,0.8802012026309967,19
7,0.8899585545063019,19
8,0.8590160548686981,19
9,0.8261445999145508,19
10,0.8145436525344849,19
11,0.9266283631324768,19
0,0.9580324649810791,20
1,0.9480532526969909,20
2,0.9335755586624146,20
3,0.8871755282084147,20
4,0.9126226345698039,20
5,0.905108650525411,20
6,0.8963595032691956,20
7,0.8940477490425109,20
8,0.8701259374618531,20
9,0.8560891469319661,20
10,0.8406135201454162,20
11,0.9592254360516866,20
0,0.9534297819648471,21
1,0.9392329241548266,21
2,0.9235872200557164,21
3,0.8756394471440997,21
4,0.9022123856203896,21
5,0.8974637644631522,21
6,0.8865767398050853,21
7,0.8888851702213287,21
8,0.8598857564585549,21
9,0.8307366179568427,21
10,0.8179361479622977,21
11,0.935732147523335,21
0,0.9531031875383287,22
1,0.9410713996206012,22
2,0.9287082751592001,22
3,0.8836072371119544,22
4,0.9061532701764788,22
5,0.9005285643395924,22
6,0.8856899426096961,22
7,0.8888343884831383,22
8,0.8569247807775225,22
9,0.8303323700314477,22
10,0.816195859795525,22
11,0.933404164654868,22
0,0.9540358036756516,23
1,0.9394379343305316,23
2,0.9245457564081464,23
3,0.8767536261251995,23
4,0.9044143174375806,23
5,0.8961020942245211,23
6,0.8833719704832349,23
7,0.8868778411831174,23
8,0.8578929070915494,23
9,0.8271924832037517,23
