layer,level_from,level_to,G,boot_id
0,1,2,0.9738342676843915,0
0,2,3,0.9841708881514413,0
0,3,4,0.9789285943621681,0
0,4,5,0.9500110489981515,0
0,5,6,0.9145917949222383,0
0,6,7,0.9698292925244286,0
0,7,8,0.9604417227563404,0
0,8,9,0.9724361101786295,0
0,9,10,0.9539764268057687,0
1,1,2,0.9411293041138422,0
1,2,3,0.9596365746997652,0
1,3,4,0.9493330404871986,0
1,4,5,0.9367544906479972,0
1,5,6,0.8996284433773586,0
1,6,7,0.9122779965400696,0
1,7,8,0.9271604049773443,0
1,8,9,0.9289776484171549,0
1,9,10,0.9481049889609927,0
2,1,2,0.923087701911018,0
2,2,3,0.9376705090204874,0
2,3,4,0.9263021094458443,0
2,4,5,0.9315685970442635,0
2,5,6,0.9071477424530756,0
2,6,7,0.8935623112178984,0
2,7,8,0.9138718502862113,0
2,8,9,0.922361916019803,0
2,9,10,0.9330417882828486,0
3,1,2,0.9110645339602516,0
3,2,3,0.9314531286557516,0
3,3,4,0.9239508055505299,0
3,4,5,0.8879897707984561,0
3,5,6,0.8413482166471935,0
3,6,7,0.8934328016780672,0
3,7,8,0.9046089904648917,0
3,8,9,0.9148543108077276,0
3,9,10,0.8732247295833769,0
4,1,2,0.9145824171247936,0
4,2,3,0.9279264864467439,0
4,3,4,0.9155703272138324,0
4,4,5,0.8940778658503578,0
4,5,6,0.8659217783382961,0
4,6,7,0.8904453884987604,0
4,7,8,0.9061431884765625,0
4,8,9,0.9104752540588379,0
4,9,10,0.8946380813916525,0
5,1,2,0.9092537193071275,0
5,2,3,0.9054277283804757,0
5,3,4,0.885823769228799,0
5,4,5,0.8877928682735988,0
5,5,6,0.8616820829255241,0
5,6,7,0.8843558799652826,0
5,7,8,0.9188246102560134,0
5,8,9,0.8976083738463265,0
5,9,10,0.8762221676962716,0
6,1,2,0.896257201830546,0
6,2,3,0.9024104958488828,0
6,3,4,0.8742912610371908,0
6,4,5,0.8633774235135033,0
6,5,6,0.866526879015423,0
6,6,7,0.8682855055445716,0
6,7,8,0.913542682216281,0
6,8,9,0.8813031628018334,0
6,9,10,0.8641305282002404,0
7,1,2,0.9061749350456965,0
7,2,3,0.8947363864807856,0
7,3,4,0.8668763240178426,0
7,4,5,0.8799701446578616,0
7,5,6,0.8565162391889662,0
7,6,7,0.8500530038561139,0
7,7,8,0.8920630557196481,0
7,8,9,0.8710665277072361,0
7,9,10,0.8529860320545378,0
8,1,2,0.8872642006192889,0
8,2,3,0.8685281078020731,0
8,3,4,0.8629169634410313,0
8,4,5,0.8602427953765506,0
8,5,6,0.8310872571808952,0
8,6,7,0.8316203128723871,0
8,7,8,0.8779334000178746,0
8,8,9,0.8401657456443423,0
8,9,10,0.8170858678363618,0
9,1,2,0.8577668099176317,0
9,2,3,0.8583663815543765,0
9,3,4,0.7921186600412641,0
9,4,5,0.8179190840039935,0
9,5,6,0.8028587046123686,0
9,6,7,0.7831702062061855,0
9,7,8,0.8255655197870164,0
9,8,9,0.8063326534770784,0
9,9,10,0.8037074208259583,0
10,1,2,0.838637337798164,0
10,2,3,0.8629831189200992,0
10,3,4,0.7892046968142191,0
10,4,5,0.7951055452937171,0
10,5,6,0.733642714364188,0
10,6,7,0.7525251025245303,0
10,7,8,0.7631808547746568,0
10,8,9,0.821061406816755,0
10,9,10,0.7567268042337327,0
11,1,2,0.7114689236595517,0
11,2,3,0.9704534666878837,0
11,3,4,0.6192997530812309,0
11,4,5,0.6737220961423147,0
11,5,6,0.9249235788981119,0
11,6,7,0.7420009005637396,0
11,7,8,0.6939385746206556,0
11,8,9,0.9041375943592617,0
11,9,10,0.9238201691990807,0
0,1,2,0.9751272002855936,1
0,2,3,0.9830358723799387,1
0,3,4,0.9842723409334818,1
0,4,5,0.9506645202636719,1
0,5,6,0.9049409528573354,1
