layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
0,81,0.2700226306915283,0.18653950095176697,0.1495685577392578,0.12623214721679688,0.09666559100151062,0.0795648843050003,0.04080779477953911,0.015614272095263004,0.010126654990017414,0.004550777841359377,6,6,8,sentence.8
1,81,0.28088143467903137,0.1965988278388977,0.12949658930301666,0.11138652265071869,0.096122145652771,0.07098483294248581,0.03743964806199074,0.014843896962702274,0.011949429288506508,0.0062029361724853516,6,7,10,sentence.8
2,81,0.2467804104089737,0.19787831604480743,0.14337165653705597,0.10963939875364304,0.09233782440423965,0.0779147669672966,0.038711387664079666,0.014865824021399021,0.012337038293480873,0.006942511536180973,6,7,12,sentence.8
3,81,0.24454939365386963,0.18133403360843658,0.14102685451507568,0.10918737947940826,0.08366701006889343,0.07373135536909103,0.03895707428455353,0.0228901207447052,0.015472499653697014,0.011536883190274239,7,9,16,sentence.8
4,81,0.25067007541656494,0.174283966422081,0.13676026463508606,0.1156875416636467,0.07981737703084946,0.07748151570558548,0.0391923263669014,0.020773885771632195,0.016629314050078392,0.007923099212348461,7,9,17,sentence.8
5,81,0.26589348912239075,0.17179755866527557,0.125782310962677,0.11255258321762085,0.08040213584899902,0.07176758348941803,0.03840235248208046,0.020380480214953423,0.015626560896635056,0.009005475789308548,7,9,18,sentence.8
6,81,0.2658061981201172,0.15900684893131256,0.1270061582326889,0.104792520403862,0.0869288519024849,0.07273740321397781,0.03765313699841499,0.020654898136854172,0.014334273524582386,0.00983493123203516,7,11,20,sentence.8
7,81,0.2747284770011902,0.15834841132164001,0.12140963971614838,0.10159565508365631,0.0875774472951889,0.06749548017978668,0.03477329760789871,0.020240962505340576,0.014539101161062717,0.011171708814799786,8,11,22,sentence.8
8,81,0.25961726903915405,0.17181137204170227,0.11731147766113281,0.09682995080947876,0.08981584757566452,0.06540010124444962,0.0338672511279583,0.020521868020296097,0.013085500337183475,0.012421413324773312,8,13,23,sentence.8
9,81,0.2828047573566437,0.15970024466514587,0.11467482149600983,0.09192261844873428,0.08077999949455261,0.05546391382813454,0.033165402710437775,0.023389950394630432,0.015317166224122047,0.012200222350656986,9,14,24,sentence.8
10,81,0.3773747980594635,0.11904209107160568,0.10419110953807831,0.07528980821371078,0.06302208453416824,0.0506361685693264,0.030233781784772873,0.021430211141705513,0.017654621973633766,0.012808692641556263,9,14,24,sentence.8
11,81,0.6040015816688538,0.08918976038694382,0.05742470175027847,0.04486424848437309,0.03899701312184334,0.03263862058520317,0.018629275262355804,0.011239685118198395,0.010175108909606934,0.008322762325406075,6,9,18,sentence.8
0,81,0.26950058341026306,0.18617700040340424,0.1499817967414856,0.12611471116542816,0.09658797085285187,0.07966671139001846,0.04083140194416046,0.015676168724894524,0.00996254663914442,0.004575653467327356,6,6,8,sentence.9
1,81,0.2775120139122009,0.19614513218402863,0.12938238680362701,0.11116158962249756,0.09565369784832001,0.07066217809915543,0.037329673767089844,0.014822371304035187,0.0114406393840909,0.006353047210723162,6,7,10,sentence.9
2,81,0.24546311795711517,0.19662106037139893,0.14306433498859406,0.10909673571586609,0.09214180707931519,0.07724308222532272,0.03872053325176239,0.014784414321184158,0.011728602461516857,0.006832885555922985,6,7,14,sentence.9
3,81,0.24296824634075165,0.18079733848571777,0.1407354176044464,0.10819446295499802,0.08385634422302246,0.07344692945480347,0.039161913096904755,0.020888032391667366,0.01567739248275757,0.011606518179178238,7,9,17,sentence.9
