layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
8,9,5,,0.36348065733909607,0.40857893228530884,[0.31923127 0.32654318 0.360865   0.402185   0.40857893],92
9,10,5,,0.3794223666191101,0.4551589787006378,[0.31594616 0.33775744 0.3826405  0.40560895 0.45515898],92
10,11,5,,0.44624313712120056,0.6929865479469299,[0.3161991  0.33043507 0.37898138 0.5126137  0.69298655],92
0,1,5,,0.3412225842475891,0.3971523940563202,[0.29622763 0.3100715  0.3462381  0.35642308 0.3971524 ],93
1,2,5,,0.358138769865036,0.41383740305900574,[0.31918094 0.33614713 0.35374087 0.3677875  0.4138374 ],93
2,3,5,,0.3728591799736023,0.46682095527648926,[0.3058548  0.34047434 0.35747403 0.39367178 0.46682096],93
3,4,5,,0.33245810866355896,0.4115245044231415,[0.26892337 0.30475524 0.3252838  0.35180366 0.4115245 ],93
4,5,5,,0.3357982337474823,0.3996787965297699,[0.29532236 0.31455514 0.32507074 0.3443641  0.3996788 ],93
5,6,5,,0.3451012670993805,0.3995962142944336,[0.31222576 0.3214982  0.33370727 0.3584789  0.3995962 ],93
6,7,5,,0.3468955457210541,0.40737348794937134,[0.2988455  0.3093207  0.3380798  0.38085818 0.4073735 ],93
7,8,5,,0.3558375835418701,0.40950658917427063,[0.302897   0.33727884 0.34775385 0.3817516  0.4095066 ],93
8,9,5,,0.3568103313446045,0.4062117338180542,[0.31131694 0.32302767 0.3562775  0.38721785 0.40621173],93
9,10,5,,0.3794649839401245,0.45634135603904724,[0.32075852 0.33538228 0.3840273  0.40081552 0.45634136],93
10,11,5,,0.4729853570461273,0.780868411064148,[0.3232013  0.33720136 0.39469346 0.5289623  0.7808684 ],93
0,1,5,,0.33954545855522156,0.3953244984149933,[0.29519433 0.31031403 0.34584096 0.3510536  0.3953245 ],94
1,2,5,,0.35171186923980713,0.4082058370113373,[0.31614062 0.329369   0.34634647 0.3584974  0.40820584],94
2,3,5,,0.3686348497867584,0.464426726102829,[0.30552167 0.33291954 0.35399026 0.38631603 0.46442673],94
3,4,5,,0.3315695822238922,0.4066261947154999,[0.2735512  0.3001689  0.33210897 0.34539264 0.4066262 ],94
4,5,5,,0.3330632746219635,0.3871188759803772,[0.2953148  0.30888924 0.32665968 0.34733367 0.38711888],94
5,6,5,,0.34841376543045044,0.3987671732902527,[0.3178499  0.32793397 0.33129263 0.36622506 0.39876717],94
6,7,5,,0.3466387391090393,0.41435202956199646,[0.29151207 0.30603507 0.3411222  0.38017225 0.41435203],94
7,8,5,,0.35533323884010315,0.41394442319869995,[0.30172625 0.33309385 0.34889555 0.37900603 0.41394442],94
8,9,5,,0.3578726649284363,0.40066686272621155,[0.3147273  0.32459655 0.35325015 0.39612252 0.40066686],94
9,10,5,,0.3772309422492981,0.4485388696193695,[0.31140196 0.33234215 0.3843452  0.40952665 0.44853887],94
10,11,5,,0.4300939440727234,0.6270459890365601,[0.3039987  0.34590653 0.38229984 0.49121863 0.627046  ],94
0,1,5,,0.34070032835006714,0.39221182465553284,[0.29769465 0.31064042 0.3476921  0.35526273 0.39221182],95
1,2,5,,0.3560861349105835,0.41827917098999023,[0.3147643  0.32989472 0.35204765 0.36544478 0.41827917],95
2,3,5,,0.3773089051246643,0.4686705470085144,[0.31545377 0.3462994  0.3623256  0.39379498 0.46867055],95
3,4,5,,0.33769577741622925,0.4113374650478363,[0.27597672 0.30917558 0.33823323 0.35375583 0.41133747],95
4,5,5,,0.3472854197025299,0.4119347035884857,[0.30548796 0.3213501  0.3388386  0.35881564 0.4119347 ],95
5,6,5,,0.35602298378944397,0.40720677375793457,[0.3228359  0.32878637 0.34119222 0.38009354 0.40720677],95
6,7,5,,0.3542986512184143,0.42162972688674927,[0.30584627 0.31551734 0.34409794 0.38440195 0.42162973],95
7,8,5,,0.36212465167045593,0.4215652048587799,[0.30541128 0.34609038 0.35043967 0.38711682 0.4215652 ],95
8,9,5,,0.36464571952819824,0.4141349494457245,[0.31842616 0.33391392 0.36298406 0.39376953 0.41413495],95
9,10,5,,0.3831797242164612,0.45176374912261963,[0.32832882 0.3475124  0.3826975  0.4055963  0.45176375],95
10,11,5,,0.47000402212142944,0.7851828932762146,[0.33466077 0.33938798 0.40273634 0.48805225 0.7851829 ],95
0,1,5,,0.34198978543281555,0.3991895616054535,[0.29736832 0.31058133 0.34808582 0.35472393 0.39918956],96
1,2,5,,0.35393112897872925,0.4100906252861023,[0.31506371 0.3312853  0.35210606 0.36111003 0.41009063],96
2,3,5,,0.37686723470687866,0.4611234664916992,[0.32138234 0.34068614 0.35945785 0.40168646 0.46112347],96
3,4,5,,0.3483050465583801,0.43518319725990295,[0.2854916  0.32110298 0.33949843 0.3602492  0.4351832 ],96
4,5,5,,0.3437294661998749,0.38583338260650635,[0.3082347  0.31561893 0.34528384 0.36367655 0.38583338],96
5,6,5,,0.35513728857040405,0.41038116812705994,[0.32196885 0.32556418 0.3401981  0.37757406 0.41038117],96
6,7,5,,0.3456919193267822,0.4084475040435791,[0.29714262 0.3085593  0.33887446 0.37543577 0.4084475 ],96
