layer,level_from,level_to,G,boot_id
8,2,3,0.9622320930163065,0
8,3,4,0.9413408864112127,0
8,4,5,0.9176090047472999,0
8,5,6,0.9266371783756074,0
8,6,7,0.9130596660432362,0
8,7,8,0.9179102750051589,0
8,8,9,0.9277513538088117,0
8,9,10,0.9116529737200055,0
9,1,2,0.90567908400581,0
9,2,3,0.9471731015614101,0
9,3,4,0.919201788448152,0
9,4,5,0.9026407088552203,0
9,5,6,0.9127618698846727,0
9,6,7,0.8987505066962469,0
9,7,8,0.9085424968174526,0
9,8,9,0.9142327081589472,0
9,9,10,0.9085403453736078,0
10,1,2,0.9039698470206488,0
10,2,3,0.9352469813256037,0
10,3,4,0.8981525557381767,0
10,4,5,0.8797612814676194,0
10,5,6,0.8910337317557562,0
10,6,7,0.8925742223149254,0
10,7,8,0.8922598816099621,0
10,8,9,0.8906907041867574,0
10,9,10,0.8897840550967625,0
11,1,2,0.8747781827336266,0
11,2,3,0.9587542301132566,0
11,3,4,0.906722400869642,0
11,4,5,0.811658881959461,0
11,5,6,0.8687606822876703,0
11,6,7,0.8457095339184716,0
11,7,8,0.8434410464195978,0
11,8,9,0.8861921826998392,0
11,9,10,0.8492524737403506,0
0,1,2,0.9908460875352224,1
0,2,3,0.9888984560966492,1
0,3,4,0.9887158970038096,1
0,4,5,0.9894805451234182,1
0,5,6,0.9905605018138885,1
0,6,7,0.9885487457116445,1
0,7,8,0.9912182490030924,1
0,8,9,0.9927811721960703,1
0,9,10,0.9902314941088358,1
1,1,2,0.9913664360841116,1
1,2,3,0.99130646387736,1
1,3,4,0.9904805322488149,1
1,4,5,0.9897443552811941,1
1,5,6,0.991068551937739,1
1,6,7,0.9914174477259318,1
1,7,8,0.9912686546643575,1
1,8,9,0.9923158288002014,1
1,9,10,0.9899637798468272,1
2,1,2,0.9845061500867208,1
2,2,3,0.9876659611860911,1
2,3,4,0.9860889613628387,1
2,4,5,0.9842781921227773,1
2,5,6,0.9870469470818838,1
2,6,7,0.9867820739746094,1
2,7,8,0.9827347795168558,1
2,8,9,0.9833135306835175,1
2,9,10,0.9782196283340454,1
3,1,2,0.9719443420569102,1
3,2,3,0.9845364193121592,1
3,3,4,0.9796654383341471,1
3,4,5,0.9771578311920166,1
3,5,6,0.9799031913280487,1
3,6,7,0.9753248194853464,1
3,7,8,0.9649777412414551,1
3,8,9,0.9701442420482635,1
3,9,10,0.9630021651585897,1
4,1,2,0.9661325315634409,1
4,2,3,0.9818367063999176,1
4,3,4,0.9727654953797659,1
4,4,5,0.9688354730606079,1
4,5,6,0.9745000998179117,1
4,6,7,0.9647991061210632,1
4,7,8,0.9551666776339213,1
4,8,9,0.9588863352934519,1
