metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.971110653766091,0.9668645580283233,0.0042460957377676856,0.002997062668535716,0.005450052161431696,0.0,0.8920731124993705,100,100,0,1,2,0.0
G,0.9599857454314119,0.9720405465828048,-0.012054801151392902,-0.0131123342217199,-0.010904522970709199,0.0,-2.8294668942436028,100,100,0,2,3,0.0
G,0.9690324305390553,0.9756673734892928,-0.006634942950237477,-0.007583975092309836,-0.005661180200001981,0.0,-1.9169912872042576,100,100,0,3,4,0.0
G,0.9800601022901043,0.9741643246549462,0.005895777635158139,0.004982285243024509,0.006777370370380331,0.0,1.8082181671866886,100,100,0,4,5,0.0
G,0.9720830358011383,0.9615869759571929,0.010496059843945416,0.009065366740512967,0.011916908626696046,0.0,2.0346227617177846,100,100,0,5,6,0.0
G,0.972764728415107,0.9265857515760829,0.046178976839024055,0.04443921169311035,0.04803924998940242,0.0,7.001658606806082,100,100,0,6,7,0.0
G,0.9673629913254389,0.9440152509307103,0.023347740394728644,0.021924652952014966,0.02477545773955809,0.0,4.507920820270002,100,100,0,7,8,0.0
G,0.957591488219916,0.9767094749770469,-0.019117986757130834,-0.020268008228757992,-0.017848738048793295,0.0,-4.463222505888477,100,100,0,8,9,0.0
G,0.9773324601815807,0.9648682222565016,0.012464237925079114,0.010935099894565231,0.013928755693303135,0.0,2.5168350431795665,100,100,0,9,10,0.0
G,0.9536242593716061,0.8903184098080983,0.06330584956350782,0.060850541576210754,0.0656698271596241,0.0,7.344954213821926,100,100,1,1,2,0.0
G,0.9392280560528473,0.9185587516252012,0.02066930442764614,0.01902741949398594,0.02231917341129211,0.0,3.377154785747833,100,100,1,2,3,0.0
G,0.9374833444167698,0.9275436656560219,0.009939678760747972,0.008443302419604209,0.011610474613379754,0.0,1.778796011041224,100,100,1,3,4,0.0
G,0.9434473390536651,0.9279258533172191,0.015521485736445961,0.013742491259142392,0.01727724420817371,0.0,2.459309842957156,100,100,1,4,5,0.0
G,0.9435625276210762,0.9209669012545593,0.022595626366516908,0.02029883994224778,0.024876714650080217,0.0,2.660746377689184,100,100,1,5,6,0.0
G,0.9433771181958064,0.9119925707469857,0.03138454744882069,0.028931447701806595,0.03386549801127516,0.0,3.485598257271244,100,100,1,6,7,0.0
G,0.9390332970075193,0.9376960030420434,0.001337293965475883,-0.0004978706534895516,0.003129972814319173,0.174,0.2006779403444911,100,100,1,7,8,0.18244660194174755
G,0.9286420806258445,0.9183118004065658,0.010330280219278731,0.008449421405449456,0.012314428311704557,0.0,1.4422107085841371,100,100,1,8,9,0.0
G,0.9403331975818625,0.9155701365082984,0.024763061073564074,0.022427278029291856,0.027178710862899632,0.0,2.8554648183825857,100,100,1,9,10,0.0
G,0.9357189034734454,0.8740812771041243,0.06163762636932113,0.058949505170245574,0.06440311182558764,0.0,6.0851504582045655,100,100,2,1,2,0.0
G,0.9255309441704598,0.898376794021281,0.02715415014917877,0.025018139355688702,0.029236793067826488,0.0,3.506807169488728,100,100,2,2,3,0.0
G,0.9198443526441141,0.9124837424433422,0.007360610200771944,0.005408702801569953,0.009449902528867484,0.0,1.001112684459988,100,100,2,3,4,0.0
G,0.9188408756251373,0.9152298761128432,0.003610999512294044,0.0015086410918644627,0.0060154495631302065,0.002,0.45829598791415926,100,100,2,4,5,0.00225
G,0.9252458718967819,0.9116461010471224,0.013599770849659465,0.011480981002204117,0.015889349403953645,0.0,1.711249550046806,100,100,2,5,6,0.0
G,0.9202962065637112,0.8939658095538617,0.026330397009849515,0.023632407192010808,0.02899117939459174,0.0,2.8342911749054354,100,100,2,6,7,0.0
G,0.9063314514306804,0.9163798321140191,-0.010048380683338687,-0.012175856176539393,-0.007779225911838628,0.0,-1.2469807710550118,100,100,2,7,8,0.0
G,0.9100770402593271,0.9049314482103265,0.005145592049000669,0.0026337653439905406,0.007401240954287893,0.0,0.6168535812716388,100,100,2,8,9,0.0
G,0.9216108037550298,0.8987483382518329,0.022862465503196927,0.02059248948751214,0.025005928389444047,0.0,2.747747211097095,100,100,2,9,10,0.0
G,0.9071180345832356,0.8557437088044861,0.05137432577874945,0.048180404757483475,0.054319600734150195,0.0,4.533043011900988,100,100,3,1,2,0.0
G,0.8868877526114857,0.8797363040792564,0.007151448532229265,0.004134855537979762,0.010128197224248764,0.0,0.6464686268295898,100,100,3,2,3,0.0
G,0.8984667264757649,0.8992886737949318,-0.0008219473191669602,-0.003033037818968237,0.0015058741137148196,0.474,-0.09879397793710426,100,100,3,3,4,0.4829433962264151
G,0.9143877821895812,0.9041634848117829,0.010224297377798286,0.008081417863354975,0.01238971699324867,0.0,1.2793276266391633,100,100,3,4,5,0.0
G,0.9178210656179323,0.9065936574041846,0.01122740821374768,0.009201527834884732,0.013674144265185902,0.0,1.4911482756631969,100,100,3,5,6,0.0
G,0.895528597051189,0.8576285570552425,0.03790003999594649,0.03474486200117611,0.04093743216087883,0.0,3.2847978183967865,100,100,3,6,7,0.0
G,0.8673937723948842,0.8727426196048185,-0.005348847209934227,-0.008500389999825397,-0.002058625949871673,0.004,-0.45266822933900086,100,100,3,7,8,0.004408163265306122
G,0.888802115308387,0.8985632324672879,-0.009761117158900823,-0.011966163057360929,-0.007421065908824304,0.0,-1.1805968713586,100,100,3,8,9,0.0
G,0.8879157170322207,0.8638743882605007,0.02404132877172005,0.020584244418889154,0.027217635843666228,0.0,1.9498448693383768,100,100,3,9,10,0.0
G,0.8951667741811467,0.8521025571241266,0.043064217057020016,0.0397632143318889,0.04648166785071036,0.0,3.389709466540947,100,100,4,1,2,0.0
G,0.908558754045339,0.8706309991459997,0.037927754899339305,0.03549085542836341,0.040305873729442256,0.0,4.104545532434681,100,100,4,2,3,0.0
G,0.8992756233787726,0.8863423193839809,0.012933303994791756,0.01033642815457926,0.0153313503549449,0.0,1.4686311476288112,100,100,4,3,4,0.0
G,0.8979499875969356,0.9051508497278843,-0.007200862130948726,-0.009256882840039993,-0.004832887675246642,0.0,-0.8907371660307721,100,100,4,4,5,0.0
G,0.9065813790204978,0.9108954083493778,-0.00431402932887992,-0.0064136619079325965,-0.002180228319279338,0.0,-0.5340657984903755,100,100,4,5,6,0.0
G,0.8650422405226839,0.8735979220867156,-0.008555681564031747,-0.011665802604480436,-0.005283016096871531,0.0,-0.705953662149378,100,100,4,6,7,0.0
G,0.8605573108499014,0.8873888439923996,-0.0268315331424982,-0.029734320048597534,-0.02382536855382567,0.0,-2.355502341475589,100,100,4,7,8,0.0
G,0.8971043866584226,0.8893215654525494,0.007782821205873258,0.005104785680392285,0.01040384949397199,0.0,0.8320566026287661,100,100,4,8,9,0.0
