metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
residual_fro,1.2686299204826355,1.135454695224762,0.1331752252578735,0.12752331981062884,0.13853293046355242,0.0,6.521815998916283,100,100,0,1,0.0
residual_fro,1.504550300836563,1.567974886894226,-0.06342458605766299,-0.07244629803299896,-0.05407054743170736,0.0,-1.8135624209055223,100,100,1,2,0.0
residual_fro,1.6452882444858552,1.6124051523208618,0.03288309216499341,0.002968162149190795,0.06088027521967904,0.028,0.31966565711262657,100,100,2,3,0.0308
residual_fro,1.4464610528945923,1.4970890617370605,-0.05062800884246821,-0.08542233255505559,-0.010917783766985021,0.01,-0.36945514226631804,100,100,3,4,0.01375
residual_fro,1.5833176743984223,1.7200855803489685,-0.13676790595054622,-0.179024417579174,-0.0929731762111186,0.0,-0.8765723885589637,100,100,4,5,0.0
residual_fro,1.6154342889785767,1.7834694039821626,-0.16803511500358592,-0.21682306641340252,-0.11882496365904811,0.0,-0.9991592492625505,100,100,5,6,0.0
residual_fro,1.8361535203456878,1.7763795411586762,0.05977397918701155,0.008210090577602441,0.10882713425159464,0.02,0.33128946188294967,100,100,6,7,0.024444444444444446
residual_fro,2.030467028617859,2.1506297254562377,-0.12016269683837866,-0.17285685837268824,-0.06565673679113383,0.0,-0.6198211422944834,100,100,7,8,0.0
residual_fro,2.298191772699356,2.3390996897220613,-0.04090791702270513,-0.09251023563742658,0.008649124771356398,0.118,-0.21651398949287237,100,100,8,9,0.11800000000000001
residual_fro,2.053791561126709,1.8821287143230438,0.17166284680366517,0.1174064146876334,0.22414127096533762,0.0,0.8550986644844867,100,100,9,10,0.0
residual_fro,1.4953580963611603,2.1310044050216677,-0.6356463086605073,-0.6675622073113918,-0.6049710661768913,0.0,-5.755669749871568,100,100,10,11,0.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1,1.0
k_used,6.07,6.81,-0.7399999999999993,-0.8300000000000001,-0.6400000000000006,0.0,-2.225062720371952,100,100,1,2,0.0
k_used,6.91,7.14,-0.22999999999999954,-0.33999999999999986,-0.1299999999999999,0.0,-0.5886285972814641,100,100,2,3,0.0
k_used,7.44,7.98,-0.54,-0.71,-0.3700000000000001,0.0,-0.8797452714435843,100,100,3,4,0.0
k_used,7.58,8.01,-0.4299999999999997,-0.5899999999999999,-0.25,0.0,-0.706481821717429,100,100,4,5,0.0
k_used,8.36,8.67,-0.3100000000000005,-0.5102500000000015,-0.09974999999999988,0.004,-0.3963077631962626,100,100,5,6,0.0055
k_used,9.14,9.65,-0.5099999999999998,-0.7802499999999993,-0.2400000000000002,0.002,-0.5337225703186927,100,100,6,7,0.0031428571428571426
k_used,10.18,9.77,0.41000000000000014,0.120000000000001,0.7099999999999991,0.012,0.37049934592626976,100,100,7,8,0.014666666666666668
k_used,10.44,10.01,0.4299999999999997,0.08000000000000003,0.7602500000000013,0.016,0.34275312324547613,100,100,8,9,0.017599999999999998
k_used,10.85,8.94,1.9100000000000001,1.5200000000000014,2.3005000000000004,0.0,1.3672660285269242,100,100,9,10,0.0
k_used,3.45,7.96,-4.51,-4.7305,-4.28,0.0,-5.511296190577952,100,100,10,11,0.0
