metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
residual_fro,1.1778129303455354,1.022754219174385,0.15505871117115033,0.1496783082932234,0.16021576197445397,0.0,7.779656099014563,100,100,0,1,0.0
residual_fro,1.3685865163803101,1.3377174961566924,0.030869020223617705,0.0274897780418396,0.034547783553600456,0.0,2.2435305678733983,100,100,1,2,0.0
residual_fro,1.3903821885585785,1.2934450316429138,0.09693715691566474,0.09293690904974931,0.10078280833363532,0.0,6.57706518563367,100,100,2,3,0.0
residual_fro,1.1507489395141601,1.0722618329524993,0.0784871065616608,0.07468585062026978,0.0819444131255149,0.0,6.268535610381803,100,100,3,4,0.0
residual_fro,1.2575327908992768,1.1655787575244902,0.09195403337478658,0.08328431978821767,0.10037279742956165,0.0,2.9028979630192437,100,100,4,5,0.0
residual_fro,1.1489636921882629,1.2415862309932708,-0.09262253880500793,-0.10283785614371295,-0.08206009072065343,0.0,-2.41032014458006,100,100,5,6,0.0
residual_fro,1.2186996781826018,1.13836669921875,0.08033297896385183,0.07346324306726451,0.08726655253767969,0.0,3.294837687609085,100,100,6,7,0.0
residual_fro,1.2659775984287263,1.3383166146278382,-0.07233901619911198,-0.07817313939332972,-0.06668850943446158,0.0,-3.40343112941982,100,100,7,8,0.0
residual_fro,1.4205507278442382,1.5767493450641632,-0.156198617219925,-0.1608464746177196,-0.15181868445873253,0.0,-9.225854021094296,100,100,8,9,0.0
residual_fro,1.284055427312851,1.3635297369956971,-0.07947430968284608,-0.08421763667464258,-0.0747642512917519,0.0,-4.659758534956142,100,100,9,10,0.0
residual_fro,1.5788953602313995,1.7894403898715974,-0.21054502964019783,-0.21784159895777705,-0.20314813080430033,0.0,-8.524249893305093,100,100,10,11,0.0
