layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
5,81,0.23814038932323456,0.18409202992916107,0.1534089297056198,0.10866102576255798,0.09803023934364319,0.06114118546247482,0.02978198044002056,0.01691935956478119,0.013141565956175327,0.00974267814308405,7,9,18,sentence.5
6,81,0.24305708706378937,0.18270033597946167,0.13963644206523895,0.10877606272697449,0.09639060497283936,0.058206263929605484,0.03268778696656227,0.015936242416501045,0.014971878379583359,0.009759060107171535,7,10,20,sentence.5
7,81,0.2319391667842865,0.1835167109966278,0.12327976524829865,0.11476439982652664,0.10603761672973633,0.056282442063093185,0.031549401581287384,0.016960663720965385,0.013980465941131115,0.011505207046866417,8,12,23,sentence.5
8,81,0.2487255483865738,0.17820975184440613,0.12570635974407196,0.11546067148447037,0.0957193523645401,0.04903794080018997,0.02966172993183136,0.01633797213435173,0.014240955002605915,0.010326215997338295,8,12,23,sentence.5
9,81,0.30001208186149597,0.16093428432941437,0.10946699976921082,0.10663313418626785,0.08345150202512741,0.04246266186237335,0.02736818790435791,0.018280932679772377,0.01715322583913803,0.011612744070589542,9,13,23,sentence.5
10,81,0.2625063955783844,0.15529541671276093,0.12372533977031708,0.09808958321809769,0.07658205181360245,0.05646658316254616,0.028163788840174675,0.021075747907161713,0.017930464819073677,0.014574185945093632,10,15,26,sentence.5
11,81,0.8295246958732605,0.03662864491343498,0.02599361352622509,0.022448953241109848,0.017329107969999313,0.010868913494050503,0.006615624763071537,0.005067725200206041,0.003951819147914648,0.0036210285034030676,2,4,8,sentence.5
0,81,0.2394057959318161,0.20738665759563446,0.17000138759613037,0.13175183534622192,0.10388226062059402,0.07059614360332489,0.03726979345083237,0.010913626290857792,0.007254935801029205,0.0028184610418975353,5,6,7,sentence.6
1,81,0.2800982594490051,0.19363929331302643,0.15095095336437225,0.11968880891799927,0.09002064913511276,0.0651635155081749,0.03424259275197983,0.01280373428016901,0.007022051140666008,0.0051722745411098,6,7,9,sentence.6
2,81,0.24952135980129242,0.21146553754806519,0.14338819682598114,0.11141516268253326,0.10013337433338165,0.0642988458275795,0.03391634672880173,0.0124988267198205,0.007462345063686371,0.006687743589282036,6,7,13,sentence.6
3,81,0.23490338027477264,0.2130928635597229,0.140884131193161,0.10188191384077072,0.09872475266456604,0.0642475038766861,0.03527063876390457,0.015335011295974255,0.012232007458806038,0.009095651097595692,6,8,16,sentence.6
4,81,0.24126099050045013,0.18730893731117249,0.14033277332782745,0.10994299501180649,0.10345348715782166,0.06795396655797958,0.03513338789343834,0.016242539510130882,0.009075256995856762,0.007955318316817284,6,8,17,sentence.6
5,81,0.23602379858493805,0.18302221596240997,0.15239959955215454,0.10982625186443329,0.09751386195421219,0.060684580355882645,0.02973957732319832,0.01694638468325138,0.012835955247282982,0.009041791781783104,7,10,19,sentence.6
6,81,0.23997002840042114,0.1808997094631195,0.13774819672107697,0.10834440588951111,0.0972815603017807,0.05801628902554512,0.03270481154322624,0.017199354246258736,0.014766091480851173,0.009662682190537453,7,11,21,sentence.6
7,81,0.2293236255645752,0.18234218657016754,0.12016649544239044,0.11441940069198608,0.10780594497919083,0.05552009120583534,0.030687404796481133,0.017738066613674164,0.013927249237895012,0.01076621562242508,8,13,24,sentence.6
8,81,0.24553881585597992,0.1773880422115326,0.12567859888076782,0.11353550851345062,0.09620019048452377,0.04805378615856171,0.028988873586058617,0.016263246536254883,0.013970370404422283,0.010377227328717709,8,13,24,sentence.6
9,81,0.29803022742271423,0.15965533256530762,0.10920438170433044,0.10422303527593613,0.08403035998344421,0.04107383266091347,0.026053644716739655,0.01915253885090351,0.01786106824874878,0.01176807563751936,9,14,24,sentence.6
10,81,0.2600519061088562,0.1542845219373703,0.12151370197534561,0.09736762195825577,0.07684377580881119,0.05558090656995773,0.026307299733161926,0.021824240684509277,0.01917257159948349,0.013793489895761013,11,16,27,sentence.6
11,81,0.8316803574562073,0.03574288636445999,0.026087423786520958,0.02154667116701603,0.01693616434931755,0.01020079106092453,0.006145242135971785,0.005114695522934198,0.0037546446546912193,0.0036220529582351446,2,4,8,sentence.6
0,81,0.23953886330127716,0.2081686109304428,0.17151841521263123,0.13185925781726837,0.10387927293777466,0.07096438109874725,0.0373714454472065,0.01099411305040121,0.007278970442712307,0.002908493625000119,5,6,7,sentence.7
1,81,0.27841752767562866,0.19529351592063904,0.15298736095428467,0.12020348012447357,0.08998914062976837,0.06572848558425903,0.03464025631546974,0.012956365011632442,0.007130875717848539,0.005191626958549023,6,6,8,sentence.7
2,81,0.25002628564834595,0.21224817633628845,0.1441948264837265,0.11263344436883926,0.09995467215776443,0.06524953246116638,0.03425139933824539,0.012498509138822556,0.007603344973176718,0.006663087755441666,6,7,11,sentence.7
