layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k80,k85,k90,k95,k99,boot_id
0,90,0.26619473099708557,0.21609748899936676,0.1900230348110199,0.11879506707191467,0.08974016457796097,0.059657782316207886,0.029986893758177757,0.019268080592155457,0.0012744133127853274,0.0008911134209483862,5,5,6,7,9,21
1,90,0.25751766562461853,0.2211809605360031,0.18938669562339783,0.12112333625555038,0.08933767676353455,0.05864425376057625,0.03126818686723709,0.01898317225277424,0.0016171321040019393,0.0013820657040923834,5,5,6,7,10,21
2,90,0.25889188051223755,0.2223602682352066,0.18248119950294495,0.11303217709064484,0.089817576110363,0.061424922198057175,0.030959516763687134,0.018492713570594788,0.002872173208743334,0.002696173032745719,5,5,6,7,15,21
3,90,0.255016565322876,0.21298225224018097,0.18017302453517914,0.11596213281154633,0.0901888757944107,0.06549058854579926,0.030476601794362068,0.018236692994832993,0.004058837890625,0.003275147872045636,5,5,6,7,20,21
4,90,0.26584744453430176,0.21635566651821136,0.1682957261800766,0.11215560883283615,0.08427818864583969,0.06509862840175629,0.030793149024248123,0.017290024086833,0.004907773807644844,0.0042617181316018105,5,6,6,8,24,21
5,90,0.2645812928676605,0.22453421354293823,0.16504549980163574,0.11007162928581238,0.08548528701066971,0.06253576278686523,0.026837462559342384,0.016829783096909523,0.004884802270680666,0.004683313891291618,5,6,6,8,25,21
6,90,0.2676301598548889,0.2238447666168213,0.1674497276544571,0.10656558722257614,0.08434799313545227,0.0598241351544857,0.024210596457123756,0.01569712534546852,0.005870628636330366,0.005008266307413578,5,6,6,9,28,21
7,90,0.2675996720790863,0.20626698434352875,0.17367148399353027,0.11119357496500015,0.08224118500947952,0.058486152440309525,0.02490554191172123,0.015080583281815052,0.007189540192484856,0.0062959520146250725,5,6,7,10,30,21
8,90,0.27458053827285767,0.2006610631942749,0.17406781017780304,0.10542459040880203,0.0830656886100769,0.05506606772542,0.023872584104537964,0.014306610450148582,0.007948300801217556,0.006921731401234865,5,6,7,11,32,21
9,90,0.2957749664783478,0.18873955309391022,0.1630098819732666,0.0966990664601326,0.08419618755578995,0.053584691137075424,0.02418336272239685,0.014464912936091423,0.01035819947719574,0.006898192688822746,5,6,7,13,34,21
10,90,0.36153310537338257,0.1617102026939392,0.1467599868774414,0.09145140647888184,0.07252956926822662,0.04638499766588211,0.020648589357733727,0.014100785367190838,0.010375133715569973,0.0071798050776124,5,6,7,13,34,21
11,90,0.45545369386672974,0.13450881838798523,0.11501694470643997,0.07330691069364548,0.06527344882488251,0.03822997584939003,0.024780811741948128,0.012797472067177296,0.009311320260167122,0.007626276928931475,5,6,7,13,33,21
0,90,0.26559850573539734,0.21613046526908875,0.19040852785110474,0.12015312165021896,0.08967924118041992,0.059955231845378876,0.030461296439170837,0.019355760887265205,0.0009453097591176629,0.0008461643010377884,5,5,6,7,8,22
1,90,0.257638156414032,0.2208937555551529,0.19043630361557007,0.12221522629261017,0.08904913067817688,0.05897447466850281,0.03204420953989029,0.018964426591992378,0.0011815789621323347,0.0008788791601546109,5,5,6,7,8,22
2,90,0.26095184683799744,0.22374780476093292,0.18279793858528137,0.1133980005979538,0.09004136919975281,0.06187470257282257,0.03181849420070648,0.01849174313247204,0.0017387880943715572,0.0017041914397850633,5,5,6,7,13,22
3,90,0.2568832039833069,0.2174043208360672,0.1783631443977356,0.11598213016986847,0.09129570424556732,0.06620042771100998,0.03133575618267059,0.018207361921668053,0.002542845904827118,0.0023659789003431797,5,5,6,7,18,22
4,90,0.26807647943496704,0.22130636870861053,0.16622191667556763,0.11183124780654907,0.08564802259206772,0.06516649574041367,0.03203340992331505,0.017283709719777107,0.0036106037441641092,0.00266264914534986,5,5,6,7,22,22
5,90,0.2676132619380951,0.22836612164974213,0.16175834834575653,0.11155655235052109,0.08640819787979126,0.06348491460084915,0.027837269008159637,0.016901550814509392,0.0037170820869505405,0.002940205857157707,5,5,6,8,24,22
6,90,0.26945608854293823,0.2266942858695984,0.16466288268566132,0.10842715203762054,0.08650709688663483,0.060616374015808105,0.025337476283311844,0.01560436561703682,0.0043255784548819065,0.0038556104991585016,5,5,6,8,26,22
7,90,0.2672998011112213,0.21051347255706787,0.16998626291751862,0.11357609182596207,0.08383853733539581,0.05992145836353302,0.026159072294831276,0.014949934557080269,0.0060892729088664055,0.005160447210073471,5,6,6,9,29,22
8,90,0.2715130150318146,0.20350198447704315,0.17127272486686707,0.10998731851577759,0.08460359275341034,0.05721446871757507,0.025171928107738495,0.014167161658406258,0.006737357471138239,0.006010939367115498,5,6,7,10,30,22
9,90,0.28703007102012634,0.19244424998760223,0.16186237335205078,0.10269072651863098,0.08530648052692413,0.056260623037815094,0.025927014648914337,0.014493150636553764,0.008030526340007782,0.007355026435106993,5,6,7,12,32,22
10,90,0.34016022086143494,0.16710689663887024,0.15235669910907745,0.09690096974372864,0.07440045475959778,0.05022706463932991,0.022562814876437187,0.0139803197234869,0.010647302493453026,0.0074591562151908875,5,6,7,13,33,22
11,90,0.42641785740852356,0.13337670266628265,0.1275961548089981,0.0772974044084549,0.06702276319265366,0.04272005707025528,0.02937576174736023,0.013013762421905994,0.00974244810640812,0.007957227528095245,5,6,7,13,33,22
0,90,0.2663455605506897,0.21600697934627533,0.18980734050273895,0.11934234946966171,0.0896860882639885,0.059624820947647095,0.030190858989953995,0.019305016845464706,0.0008399756625294685,0.0008335023303516209,5,5,6,7,8,23
1,90,0.2581315338611603,0.2204616665840149,0.19030384719371796,0.12128778547048569,0.0890296921133995,0.058635514229536057,0.03161337971687317,0.018987027928233147,0.0011371370637789369,0.0008803205564618111,5,5,6,7,10,23
2,90,0.2610042095184326,0.22148104012012482,0.18263794481754303,0.1129458025097847,0.08969515562057495,0.06137977913022041,0.03130807355046272,0.018547704443335533,0.002048646565526724,0.0017597463447600603,5,5,6,7,17,23
3,90,0.25661447644233704,0.21233847737312317,0.1791166514158249,0.1151680126786232,0.09076597541570663,0.06572344899177551,0.030812308192253113,0.018270162865519524,0.0032395783346146345,0.002783081727102399,5,5,6,7,22,23
4,90,0.26732537150382996,0.21551907062530518,0.1673314869403839,0.11090841889381409,0.08479437232017517,0.06522797048091888,0.03124227747321129,0.017285313457250595,0.004300183616578579,0.0037853457033634186,5,6,6,8,26,23
5,90,0.266326367855072,0.2239464372396469,0.16372132301330566,0.10833664238452911,0.08563698083162308,0.062411174178123474,0.027152519673109055,0.01683659292757511,0.004668428096920252,0.004389134235680103,5,6,6,8,27,23
6,90,0.2675291895866394,0.22330094873905182,0.16615334153175354,0.10564376413822174,0.08538395166397095,0.06011785566806793,0.024542896077036858,0.01567169651389122,0.006015245337039232,0.004863718058913946,5,6,6,9,29,23
7,90,0.2665409743785858,0.20624813437461853,0.17222079634666443,0.11051721125841141,0.08367706090211868,0.058935828506946564,0.025299545377492905,0.015262440778315067,0.007372218184173107,0.005809009075164795,5,6,7,10,31,23
8,90,0.27196481823921204,0.20131836831569672,0.1732364296913147,0.104848213493824,0.08465826511383057,0.05590115487575531,0.0243134256452322,0.014521709643304348,0.008216479793190956,0.0068008145317435265,5,6,7,11,33,23
9,90,0.2913902699947357,0.18922220170497894,0.16348780691623688,0.09633898735046387,0.08603806793689728,0.05468922480940819,0.02495756559073925,0.01484802458435297,0.010857516899704933,0.007789651397615671,5,6,7,13,35,23
10,90,0.35314229130744934,0.1618172526359558,0.15126413106918335,0.09191420674324036,0.07335226237773895,0.04762860760092735,0.021524744108319283,0.015228559263050556,0.011146039701998234,0.008111805655062199,5,6,7,13,35,23
11,90,0.4456127882003784,0.14029671251773834,0.11739510297775269,0.07110446691513062,0.06629522144794464,0.040097273886203766,0.026265578344464302,0.013930273242294788,0.009460264816880226,0.007524730172008276,5,6,7,13,34,23
0,90,0.26448169350624084,0.21635016798973083,0.19024865329265594,0.11993078142404556,0.08985187858343124,0.0600363090634346,0.030283242464065552,0.019373463466763496,0.0007624530699104071,0.0007432974525727332,5,5,6,7,8,24
1,90,0.25594034790992737,0.2209821492433548,0.1905321478843689,0.12180186063051224,0.08950712531805038,0.0587889701128006,0.0318862646818161,0.019095847383141518,0.0011992636136710644,0.0008674999698996544,5,5,6,7,10,24
2,90,0.2574722170829773,0.22241458296775818,0.1831548660993576,0.11354652792215347,0.08931271731853485,0.06181184947490692,0.031507208943367004,0.018695509061217308,0.0024179546162486076,0.0018004337325692177,5,5,6,7,18,24
3,90,0.2546265721321106,0.21336522698402405,0.17834651470184326,0.11463850736618042,0.08978559076786041,0.06613297015428543,0.030920935794711113,0.018394188955426216,0.003742365865036845,0.003209317335858941,5,5,6,8,24,24
4,90,0.26394742727279663,0.21581746637821198,0.16563142836093903,0.11067239195108414,0.08416041731834412,0.065227210521698,0.03157075121998787,0.017423443496227264,0.005497479345649481,0.004180434625595808,5,6,6,8,29,24
5,90,0.26363441348075867,0.22185683250427246,0.16233517229557037,0.10780332237482071,0.08565367013216019,0.06284099817276001,0.027718912810087204,0.016787545755505562,0.00556893041357398,0.004987222608178854,5,6,6,9,31,24
6,90,0.2662695348262787,0.21897608041763306,0.16466481983661652,0.10501811653375626,0.0852641835808754,0.05934087187051773,0.02508326806128025,0.0155319944024086,0.006250984035432339,0.005988304037600756,5,6,7,10,34,24
7,90,0.26224055886268616,0.20359255373477936,0.17030438780784607,0.108513243496418,0.083737812936306,0.05863061919808388,0.02588183991611004,0.014959980733692646,0.007409549318253994,0.0068194009363651276,5,6,7,12,36,24
8,90,0.26734068989753723,0.1970967948436737,0.17015458643436432,0.1033531129360199,0.08495357632637024,0.05526825413107872,0.02499939315021038,0.014275696128606796,0.008086243644356728,0.007377409841865301,5,6,7,14,39,24
9,90,0.28355929255485535,0.1840043067932129,0.16034550964832306,0.094256691634655,0.08771752566099167,0.05340993404388428,0.025441374629735947,0.014889041893184185,0.010710964910686016,0.008509219624102116,5,6,8,16,41,24
10,90,0.33641597628593445,0.16015605628490448,0.14558058977127075,0.08886907249689102,0.07777821272611618,0.047129977494478226,0.022207599133253098,0.014687946066260338,0.01227133721113205,0.010930514894425869,5,6,9,17,42,24
11,90,0.4138988256454468,0.13544851541519165,0.11793018132448196,0.07296784222126007,0.06858032941818237,0.040137965232133865,0.030507711693644524,0.014720275066792965,0.011173591949045658,0.009546891786158085,5,7,9,16,41,24
0,90,0.26363492012023926,0.21551834046840668,0.19179420173168182,0.12193784862756729,0.0899551659822464,0.06098737195134163,0.03081764653325081,0.01957569271326065,0.0008959547849372029,0.0008454178459942341,5,5,6,7,8,25
1,90,0.2563886344432831,0.21915486454963684,0.19338832795619965,0.12275392562150955,0.08934277296066284,0.05935130640864372,0.03284226730465889,0.019458718597888947,0.00153922731988132,0.0011909616878256202,5,5,6,7,8,25
2,90,0.25927165150642395,0.21995803713798523,0.18708744645118713,0.11443778872489929,0.08853361010551453,0.0630061998963356,0.032384004443883896,0.019366396591067314,0.003487800247967243,0.0027997633442282677,5,5,6,7,10,25
3,90,0.25789955258369446,0.2111310362815857,0.18059994280338287,0.11454188823699951,0.08887668699026108,0.06783383339643478,0.031646598130464554,0.01900092512369156,0.006383098196238279,0.005391757469624281,5,5,6,7,12,25
4,90,0.26601532101631165,0.2148226797580719,0.1672041267156601,0.11170648038387299,0.08384811133146286,0.0667717382311821,0.032737523317337036,0.01798407733440399,0.009234444238245487,0.007487100083380938,5,6,6,8,13,25
5,90,0.2682340145111084,0.21892330050468445,0.16421593725681305,0.10795503109693527,0.0861433669924736,0.0634712353348732,0.02920803613960743,0.017063671723008156,0.00955689512193203,0.00918408390134573,5,6,6,8,14,25
6,90,0.27050501108169556,0.2149602472782135,0.16670335829257965,0.1086987555027008,0.08616279065608978,0.05925454944372177,0.02653852477669716,0.015934893861413002,0.011220423504710197,0.01041129045188427,5,6,6,9,14,25
7,90,0.2637808620929718,0.20221224427223206,0.17322403192520142,0.11190740019083023,0.08633653819561005,0.058996979147195816,0.02765875682234764,0.016367055475711823,0.01305126678198576,0.011404554359614849,5,6,7,9,16,25
8,90,0.26948875188827515,0.19813589751720428,0.1729060560464859,0.10652022808790207,0.08758216351270676,0.055878110229969025,0.026954656466841698,0.017191315069794655,0.013053663074970245,0.012322100810706615,5,6,7,10,17,25
9,90,0.2869555354118347,0.1835346668958664,0.16432800889015198,0.10262080281972885,0.08686476200819016,0.05367473140358925,0.027928907424211502,0.020795686170458794,0.016379939392209053,0.012882576324045658,5,6,7,10,18,25
10,90,0.3360185921192169,0.16848823428153992,0.1449427604675293,0.09284960478544235,0.0835406556725502,0.0463862307369709,0.02474643662571907,0.02234685979783535,0.01959674060344696,0.012471690773963928,5,6,8,10,18,25
11,90,0.3927868604660034,0.14506790041923523,0.12298788130283356,0.09681928902864456,0.06568896770477295,0.042153436690568924,0.03170681744813919,0.02348858304321766,0.017327360808849335,0.012709974311292171,5,6,8,10,18,25
0,90,0.26602673530578613,0.2173997461795807,0.1898805797100067,0.1197204738855362,0.090188167989254,0.059449538588523865,0.03009585291147232,0.019474446773529053,0.001150551252067089,0.0008030338794924319,5,5,6,7,8,26
1,90,0.25676029920578003,0.22179420292377472,0.1915924996137619,0.12166087329387665,0.08998219668865204,0.05841326713562012,0.03163834288716316,0.019183870404958725,0.0011445193085819483,0.000928714347537607,5,5,6,7,8,26
2,90,0.26036903262138367,0.22506950795650482,0.18272334337234497,0.11396461725234985,0.09077683836221695,0.06103833019733429,0.03133810684084892,0.01869870536029339,0.001931150327436626,0.0014564560260623693,5,5,6,7,13,26
3,90,0.2582027018070221,0.21581484377384186,0.17782966792583466,0.11646659672260284,0.09196542948484421,0.0656086876988411,0.030777806416153908,0.018455227836966515,0.0031400700099766254,0.0022522062063217163,5,5,6,7,17,26
4,90,0.27072882652282715,0.21904081106185913,0.16590988636016846,0.1118774339556694,0.08605540543794632,0.06479603797197342,0.03131481632590294,0.01741519197821617,0.003982830792665482,0.0034193904139101505,5,5,6,8,20,26
5,90,0.2702600955963135,0.22607074677944183,0.16338974237442017,0.10985221713781357,0.08705936372280121,0.06232264265418053,0.0272719394415617,0.01695813238620758,0.004861024674028158,0.0036108463536947966,5,5,6,8,21,26
6,90,0.2735150456428528,0.2254268378019333,0.16629789769649506,0.10668069124221802,0.08571644127368927,0.060272570699453354,0.024530643597245216,0.015801677480340004,0.0057285744696855545,0.004349986556917429,5,5,6,8,22,26
7,90,0.27359703183174133,0.2079525589942932,0.1741386204957962,0.11207389086484909,0.08350709080696106,0.05893274024128914,0.025093911215662956,0.015471840277314186,0.006204910576343536,0.005147520452737808,5,5,6,8,24,26
8,90,0.27728796005249023,0.20519736409187317,0.17636290192604065,0.10738663375377655,0.0840289294719696,0.0558895617723465,0.02407832443714142,0.014543905854225159,0.006711412221193314,0.005750764161348343,5,5,6,9,26,26
9,90,0.29595741629600525,0.19584456086158752,0.16747921705245972,0.09924337267875671,0.08549699932336807,0.05450335890054703,0.024595271795988083,0.014277570880949497,0.00857151672244072,0.006466447375714779,5,6,7,10,27,26
10,90,0.35657402873039246,0.16857436299324036,0.15538114309310913,0.09514454007148743,0.07364560663700104,0.047367457300424576,0.02116052433848381,0.014179730787873268,0.009220151230692863,0.007374039851129055,5,6,7,11,27,26
11,90,0.4557204246520996,0.1468786895275116,0.12042156606912613,0.07403020560741425,0.0646163746714592,0.03838486224412918,0.02287745289504528,0.012909876182675362,0.008392509073019028,0.006487720180302858,5,5,6,10,26,26
0,90,0.266361266374588,0.21638433635234833,0.19041898846626282,0.11886287480592728,0.09013645350933075,0.059691138565540314,0.02993553690612316,0.019252562895417213,0.0012931491946801543,0.0009678993374109268,5,5,6,7,8,27
1,90,0.2577172815799713,0.22180581092834473,0.18930789828300476,0.12147047370672226,0.0899474173784256,0.05863170698285103,0.031165912747383118,0.018960285931825638,0.0015080798184499145,0.0013028680114075541,5,5,6,7,9,27
2,90,0.25849688053131104,0.2234528660774231,0.1826552003622055,0.11415978521108627,0.09039726853370667,0.06136561930179596,0.03091033548116684,0.01848204992711544,0.0027179524768143892,0.0023596615064889193,5,5,6,7,13,27
3,90,0.255431205034256,0.21276238560676575,0.18106049299240112,0.11699658632278442,0.09057555347681046,0.06523724645376205,0.03046964854001999,0.018325984477996826,0.004020180553197861,0.0030216947197914124,5,5,6,7,17,27
4,90,0.2656533718109131,0.21556706726551056,0.16896751523017883,0.11353959143161774,0.08503459393978119,0.06473536044359207,0.03079223819077015,0.01734365150332451,0.004925526212900877,0.004144910257309675,5,6,6,8,20,27
5,90,0.2643077075481415,0.22378355264663696,0.166033536195755,0.11064483970403671,0.086737722158432,0.0624767504632473,0.02684219367802143,0.016896935179829597,0.004791056737303734,0.004632443189620972,5,5,6,8,22,27
6,90,0.26758137345314026,0.22209574282169342,0.1683325320482254,0.10705450922250748,0.08482954651117325,0.05952500179409981,0.024176156148314476,0.015784945338964462,0.005974574480205774,0.0048927366733551025,5,6,6,9,24,27
7,90,0.2665933668613434,0.2050241082906723,0.17410342395305634,0.11062859743833542,0.08272216469049454,0.058389972895383835,0.024765152484178543,0.015112399123609066,0.007273960392922163,0.006664013955742121,5,6,7,10,27,27
8,90,0.27357375621795654,0.19786565005779266,0.1743338704109192,0.10512170940637589,0.08341799676418304,0.05459455028176308,0.02375733107328415,0.014455733820796013,0.008394208736717701,0.0073633654974401,5,6,7,12,28,27
9,90,0.29241299629211426,0.1858537346124649,0.16292841732501984,0.09627492725849152,0.08478859066963196,0.05279059335589409,0.02376577816903591,0.015154117718338966,0.010449769906699657,0.009103923104703426,5,6,8,13,30,27
10,90,0.3515031337738037,0.16046053171157837,0.14583344757556915,0.0909789502620697,0.07360522449016571,0.04688095673918724,0.02047588862478733,0.01527124922722578,0.012353532947599888,0.01060966681689024,5,6,8,14,30,27
11,90,0.4371127486228943,0.13695944845676422,0.11612731963396072,0.07298935204744339,0.0663706436753273,0.039095763117074966,0.024240992963314056,0.013482675887644291,0.011834898963570595,0.009151637554168701,5,6,8,14,30,27
0,90,0.26656898856163025,0.21653585135936737,0.1899271458387375,0.1194135770201683,0.08989942818880081,0.05938560143113136,0.0302252396941185,0.019411500543355942,0.0009232064476236701,0.0007334820693358779,5,5,6,7,8,28
1,90,0.2582986652851105,0.22069904208183289,0.1914161741733551,0.12132260948419571,0.08919356018304825,0.05844615027308464,0.031742021441459656,0.01909348927438259,0.0009016910917125642,0.0008212800021283329,5,5,6,7,8,28
2,90,0.26188260316848755,0.22316861152648926,0.18322151899337769,0.11317866295576096,0.09022613614797592,0.06112538278102875,0.03150928393006325,0.018629394471645355,0.0017039902741089463,0.0014426816487684846,5,5,6,7,14,28
3,90,0.25798189640045166,0.21470609307289124,0.17884401977062225,0.11535913497209549,0.09157972782850266,0.06577711552381516,0.031076734885573387,0.01837707869708538,0.0028733329381793737,0.0022637408692389727,5,5,6,7,19,28
4,90,0.2696022093296051,0.21761684119701385,0.16741107404232025,0.11105405539274216,0.08549465239048004,0.06505350023508072,0.03153698891401291,0.017336558550596237,0.0037815007381141186,0.0033731255680322647,5,5,6,8,22,28
5,90,0.26862043142318726,0.2257356196641922,0.16373926401138306,0.10918203741312027,0.08585477620363235,0.06235470995306969,0.027384718880057335,0.01696665585041046,0.0045226141810417175,0.003611199324950576,5,5,6,8,23,28
6,90,0.2697473168373108,0.22464193403720856,0.16668114066123962,0.10664396733045578,0.085476815700531,0.060341496020555496,0.024831712245941162,0.01574643701314926,0.005661098752170801,0.004538645967841148,5,5,6,8,25,28
7,90,0.2689218819141388,0.20752489566802979,0.17305268347263336,0.11197163164615631,0.08349959552288055,0.05921202525496483,0.02561294659972191,0.01542336493730545,0.0068240039981901646,0.005267569795250893,5,6,6,9,27,28
8,90,0.27338650822639465,0.20349854230880737,0.17399415373802185,0.10682400315999985,0.08443856239318848,0.05644683167338371,0.024670377373695374,0.01455310732126236,0.007618311792612076,0.006133305840194225,5,6,7,10,29,28
9,90,0.29241758584976196,0.19278652966022491,0.16427567601203918,0.09858270734548569,0.0856514722108841,0.05540506914258003,0.02546749636530876,0.01469222642481327,0.009801065549254417,0.007032900582998991,5,6,7,11,30,28
10,90,0.3533686697483063,0.16413994133472443,0.1539420336484909,0.09403238445520401,0.07317566126585007,0.04836525395512581,0.022036943584680557,0.015213290229439735,0.010007292963564396,0.007780114654451609,5,6,7,12,31,28
11,90,0.44932281970977783,0.14131949841976166,0.11996344476938248,0.07290908694267273,0.06469954550266266,0.04028826579451561,0.026427943259477615,0.013965612277388573,0.00863430742174387,0.007104902993887663,5,6,7,11,30,28
0,90,0.2669191360473633,0.21675044298171997,0.1903936266899109,0.11966294795274734,0.08992002159357071,0.05939225107431412,0.03027169592678547,0.01933727227151394,0.0010437981691211462,0.000736469984985888,5,5,6,7,8,29
1,90,0.258924663066864,0.2213284820318222,0.1916808784008026,0.12179789692163467,0.08919195085763931,0.058493632823228836,0.03175359591841698,0.018960049375891685,0.0008984330925159156,0.0008483374258503318,5,5,6,7,8,29
2,90,0.262953519821167,0.22487761080265045,0.18341509997844696,0.11394313722848892,0.0909578949213028,0.06111033260822296,0.03166542574763298,0.01848854497075081,0.0014604672323912382,0.001248376676812768,5,5,6,7,10,29
3,90,0.25931209325790405,0.21683363616466522,0.1789490431547165,0.11683389544487,0.09272077679634094,0.06587229669094086,0.031429268419742584,0.01831638813018799,0.0028563530649989843,0.0019501387141644955,5,5,6,7,14,29
4,90,0.27105265855789185,0.2207489311695099,0.16769561171531677,0.11268308013677597,0.08667885512113571,0.06497315317392349,0.031860340386629105,0.017271628603339195,0.004014626611024141,0.002845360431820154,5,5,6,7,17,29
5,90,0.2696697413921356,0.22978490591049194,0.16418297588825226,0.11114004254341125,0.08720696717500687,0.06284306198358536,0.027511388063430786,0.016938114538788795,0.004476446192711592,0.003423187416046858,5,5,6,7,19,29
6,90,0.27130669355392456,0.22842825949192047,0.16760799288749695,0.10802934318780899,0.08666712790727615,0.060991596430540085,0.024913061410188675,0.015745317563414574,0.005419379100203514,0.0042007071897387505,5,5,6,8,20,29
7,90,0.2696287930011749,0.21194827556610107,0.1742023378610611,0.11329926550388336,0.08464756608009338,0.06001279503107071,0.025593465194106102,0.015429514460265636,0.007142835296690464,0.00501639861613512,5,5,6,8,22,29
8,90,0.2737175226211548,0.20803086459636688,0.17526499927043915,0.10900253057479858,0.08536788821220398,0.05718940868973732,0.024574020877480507,0.014499098993837833,0.00803399458527565,0.0059321727603673935,5,5,6,9,24,29
9,90,0.2909131646156311,0.19878780841827393,0.16555488109588623,0.10117384046316147,0.08643978834152222,0.05620209500193596,0.0251617431640625,0.014335179701447487,0.010008369572460651,0.00752850528806448,5,6,7,10,25,29
10,90,0.34875476360321045,0.17110827565193176,0.15767472982406616,0.09565860033035278,0.074030302464962,0.04951592534780502,0.021774346008896828,0.015260190702974796,0.01025710254907608,0.008591239340603352,5,6,7,10,26,29
11,90,0.4455643594264984,0.14273662865161896,0.1268380880355835,0.07516032457351685,0.06352032721042633,0.042354777455329895,0.025921940803527832,0.014557567425072193,0.009081131778657436,0.007504299748688936,5,5,7,10,25,29
0,90,0.2651119828224182,0.2151852399110794,0.1901429146528244,0.12030446529388428,0.08970148861408234,0.06015381962060928,0.030460532754659653,0.019425474107265472,0.0011674039997160435,0.0008024527924135327,5,5,6,7,8,30
1,90,0.2570700943470001,0.2190091907978058,0.19087408483028412,0.12196747958660126,0.08893494307994843,0.058991558849811554,0.032183341681957245,0.019143452867865562,0.001401159563101828,0.001262506702914834,5,5,6,7,10,30
2,90,0.25950801372528076,0.2200588583946228,0.18337437510490417,0.11321571469306946,0.08862771838903427,0.061945635825395584,0.03179115802049637,0.018761862069368362,0.0027288792189210653,0.0025193102192133665,5,5,6,7,16,30
3,90,0.25513869524002075,0.21250225603580475,0.17863842844963074,0.11406175792217255,0.08972964435815811,0.06647468358278275,0.031063036993145943,0.01837337389588356,0.004303276538848877,0.0036961694713681936,5,5,6,8,19,30
4,90,0.2648168206214905,0.21563534438610077,0.16655178368091583,0.10944423824548721,0.08400222659111023,0.06575898826122284,0.03193267434835434,0.017481226474046707,0.005920203402638435,0.0047291349619627,5,6,6,8,22,30
5,90,0.26506155729293823,0.222178116440773,0.16223198175430298,0.10672309994697571,0.0850040465593338,0.06317014992237091,0.02804342657327652,0.016979245468974113,0.006138981785625219,0.005872463341802359,5,6,6,9,23,30
6,90,0.26548120379447937,0.22138537466526031,0.16356205940246582,0.10376662760972977,0.08590549230575562,0.06010331213474274,0.02562827058136463,0.01565057784318924,0.007650616113096476,0.006813887506723404,5,6,6,10,25,30
7,90,0.2617470622062683,0.2056097835302353,0.16857190430164337,0.10809009522199631,0.08411183208227158,0.05960164591670036,0.026716124266386032,0.015264159068465233,0.009632838889956474,0.007656511384993792,5,6,7,11,27,30
8,90,0.266295850276947,0.19897031784057617,0.16861800849437714,0.1027289628982544,0.0859050303697586,0.056944333016872406,0.02595643326640129,0.014891928993165493,0.01040621753782034,0.008862189948558807,5,6,7,12,28,30
9,90,0.2817896604537964,0.18609346449375153,0.15988002717494965,0.09426417946815491,0.08765891194343567,0.05592213198542595,0.027043607085943222,0.016168411821126938,0.012952831573784351,0.009404405951499939,5,6,8,13,30,30
10,90,0.33451053500175476,0.16008195281028748,0.14791196584701538,0.09164103865623474,0.07556576281785965,0.050334732979536057,0.023496858775615692,0.016043437644839287,0.014172914437949657,0.010954441502690315,5,6,9,14,30,30
11,90,0.41503795981407166,0.13562433421611786,0.1194659098982811,0.0725635439157486,0.06775941699743271,0.04314304143190384,0.03374914452433586,0.014469699002802372,0.012500593438744545,0.010182258673012257,5,6,8,14,30,30
0,90,0.2659399211406708,0.21571233868598938,0.19092042744159698,0.11979697644710541,0.08964148908853531,0.05982043221592903,0.030348297208547592,0.019281459972262383,0.0008838674402795732,0.0007525563705712557,5,5,6,7,8,31
1,90,0.2582700848579407,0.2203884869813919,0.1909998208284378,0.12190228700637817,0.08880306035280228,0.05877290666103363,0.03184123337268829,0.01893029734492302,0.0010750370565801859,0.0008557534893043339,5,5,6,7,9,31
2,90,0.2609579861164093,0.22276392579078674,0.18359790742397308,0.11344269663095474,0.09001357108354568,0.061545271426439285,0.031680796295404434,0.018486322835087776,0.0017461158568039536,0.0016124743269756436,5,5,6,7,14,31
3,90,0.25672629475593567,0.21552157402038574,0.17941202223300934,0.11608666926622391,0.09116624295711517,0.06607462465763092,0.03131824731826782,0.018238209187984467,0.002733997767791152,0.002235960913822055,5,5,6,7,18,31
4,90,0.2672666311264038,0.21974250674247742,0.1676645278930664,0.1123150959610939,0.08506985008716583,0.06525377929210663,0.031854044646024704,0.01726791448891163,0.003723081899806857,0.0027571653481572866,5,5,6,8,22,31
5,90,0.26623326539993286,0.22818610072135925,0.16361486911773682,0.11112358421087265,0.08587946742773056,0.06328314542770386,0.027612492442131042,0.016864249482750893,0.003879919182509184,0.003146009985357523,5,5,6,8,24,31
6,90,0.2685096859931946,0.22673365473747253,0.16662250459194183,0.10756824910640717,0.08584573864936829,0.06066872179508209,0.025092579424381256,0.015620804391801357,0.004646617919206619,0.003980416338890791,5,5,6,8,25,31
7,90,0.2654632329940796,0.21091896295547485,0.17252692580223083,0.11245854943990707,0.08394528180360794,0.059877362102270126,0.025933625176548958,0.015026956796646118,0.006414446048438549,0.004945117514580488,5,6,6,9,28,31
8,90,0.2712410092353821,0.20529374480247498,0.17277148365974426,0.10814688354730606,0.08497404307126999,0.05694154277443886,0.024905191734433174,0.014138840138912201,0.0068971808068454266,0.0056710271164774895,5,6,7,10,29,31
9,90,0.28850916028022766,0.19430390000343323,0.1627902090549469,0.10021843016147614,0.08632724732160568,0.055806707590818405,0.025506101548671722,0.014174556359648705,0.009001407772302628,0.0062988027930259705,5,6,7,12,31,31
