layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k80,k85,k90,k95,k99,boot_id
8,90,0.2705332934856415,0.21953465044498444,0.12413115799427032,0.10806868225336075,0.06303447484970093,0.054777324199676514,0.03911864012479782,0.025504104793071747,0.010499882511794567,0.007911418564617634,6,7,8,16,41,24
9,90,0.2692255675792694,0.216928631067276,0.12169905751943588,0.10199024528265,0.06189411133527756,0.054279472678899765,0.038402311503887177,0.024031799286603928,0.011851612478494644,0.008639886043965816,6,7,9,18,44,24
10,90,0.26927515864372253,0.2034851312637329,0.11955685913562775,0.09256905317306519,0.066366046667099,0.04995430260896683,0.03712844476103783,0.023735418915748596,0.015409879386425018,0.011990569531917572,6,8,12,21,46,24
11,90,0.31758755445480347,0.17261946201324463,0.10981143265962601,0.07937745749950409,0.059752944856882095,0.04259774088859558,0.036198731511831284,0.02983025647699833,0.01960294507443905,0.016735658049583435,7,9,12,21,46,24
0,90,0.31740447878837585,0.18972203135490417,0.14121094346046448,0.11978494375944138,0.08264987170696259,0.06842633336782455,0.040932606905698776,0.03429794684052467,0.0012476332485675812,0.0007305947365239263,5,5,6,7,8,25
1,90,0.3602103292942047,0.18682506680488586,0.13071313500404358,0.1190519854426384,0.07329625636339188,0.05655781924724579,0.0365530326962471,0.03034762479364872,0.0018151208059862256,0.0007681475253775716,5,5,6,7,8,25
2,90,0.3698998689651489,0.1890498697757721,0.1279548853635788,0.11520203948020935,0.06386043131351471,0.05093039572238922,0.0340164415538311,0.031208841130137444,0.006435984745621681,0.0026484427507966757,4,5,6,7,10,25
3,90,0.35016438364982605,0.19701708853244781,0.12514294683933258,0.11495239287614822,0.06365162879228592,0.05045674368739128,0.0320466049015522,0.030190953984856606,0.013813856989145279,0.005444588139653206,5,5,6,8,12,25
4,90,0.33281978964805603,0.1971079260110855,0.12821321189403534,0.11974162608385086,0.06183866783976555,0.05003071948885918,0.03263474628329277,0.030833713710308075,0.01540161669254303,0.008073512464761734,5,6,7,8,13,25
5,90,0.3208123445510864,0.20205652713775635,0.12852169573307037,0.12031693756580353,0.06302148103713989,0.048076629638671875,0.03444250673055649,0.028983676806092262,0.01576440967619419,0.009155115112662315,5,6,7,9,14,25
6,90,0.32546645402908325,0.20248933136463165,0.12131977081298828,0.1193164736032486,0.06470673531293869,0.046230919659137726,0.0353412851691246,0.027190154418349266,0.015666315332055092,0.010121077299118042,5,6,7,9,15,25
7,90,0.3008996546268463,0.21258534491062164,0.130303293466568,0.11704619973897934,0.06425274908542633,0.04692238196730614,0.03566573187708855,0.02568730153143406,0.017126619815826416,0.011285477317869663,5,6,7,9,16,25
8,90,0.27805832028388977,0.218303382396698,0.13148780167102814,0.11557451635599136,0.06504436582326889,0.05292487144470215,0.03817812353372574,0.02476881444454193,0.01846248097717762,0.012544723227620125,5,6,8,10,17,25
9,90,0.2796035706996918,0.21876513957977295,0.13364984095096588,0.10794045776128769,0.06331846117973328,0.05275041237473488,0.03706575185060501,0.024560997262597084,0.019148647785186768,0.013155137188732624,5,6,8,11,18,25
10,90,0.28147682547569275,0.21091929078102112,0.13629235327243805,0.09848760068416595,0.06489161401987076,0.050248537212610245,0.03529784828424454,0.027175189927220345,0.021135417744517326,0.015537092462182045,6,7,8,11,19,25
11,90,0.3599536120891571,0.1856050044298172,0.11919986456632614,0.08609695732593536,0.05376444384455681,0.043996550142765045,0.032011598348617554,0.027142228558659554,0.020283078774809837,0.016096841543912888,5,7,8,11,19,25
0,90,0.32164621353149414,0.18599960207939148,0.14077407121658325,0.11923843622207642,0.08216290175914764,0.06775671243667603,0.04052739962935448,0.033742375671863556,0.0013148116413503885,0.0008981021237559617,5,6,6,7,8,26
1,90,0.3641190528869629,0.18260397017002106,0.1299135982990265,0.11891345679759979,0.0727507546544075,0.057322002947330475,0.035887788981199265,0.030263179913163185,0.0012801316333934665,0.0007746890187263489,5,5,6,7,8,26
2,90,0.37596800923347473,0.18785755336284637,0.12674552202224731,0.11225566267967224,0.06424828618764877,0.0513339526951313,0.033191293478012085,0.031103922054171562,0.0023775179870426655,0.0020860612858086824,4,5,6,7,13,26
3,90,0.3517647087574005,0.19913718104362488,0.12595780193805695,0.11391828209161758,0.06384765356779099,0.051099374890327454,0.03316878899931908,0.031274132430553436,0.0053894780576229095,0.0032913375180214643,5,5,6,8,17,26
4,90,0.327059268951416,0.2044495791196823,0.12860187888145447,0.11880873888731003,0.06383944302797318,0.05234213545918465,0.03432537615299225,0.03270487114787102,0.0060394080355763435,0.003843525657430291,5,6,7,8,20,26
5,90,0.3203182816505432,0.21013318002223969,0.12611445784568787,0.11520160734653473,0.06390790641307831,0.052084777504205704,0.03808211535215378,0.030424660071730614,0.006153305061161518,0.004879814572632313,5,6,7,8,22,26
6,90,0.32061970233917236,0.21102873980998993,0.12533481419086456,0.11286874860525131,0.06425267457962036,0.049304794520139694,0.03925660625100136,0.029395973309874535,0.0063494485802948475,0.005635512992739677,5,6,7,8,24,26
7,90,0.3054395020008087,0.21876893937587738,0.12812738120555878,0.11169006675481796,0.06489832699298859,0.04874105378985405,0.0388459675014019,0.028088921681046486,0.007280479185283184,0.005829422734677792,5,6,7,9,26,26
8,90,0.2818874716758728,0.22887346148490906,0.12389211356639862,0.11366883665323257,0.06543024629354477,0.05357411131262779,0.039587825536727905,0.027350202202796936,0.008946064859628677,0.005771888419985771,5,6,7,11,28,26
9,90,0.2831597626209259,0.2288316935300827,0.1227312833070755,0.10633677244186401,0.062086425721645355,0.054606348276138306,0.03920227661728859,0.026282621547579765,0.010831854306161404,0.007118154317140579,5,6,8,12,29,26
10,90,0.29358962178230286,0.21426145732402802,0.12207325547933578,0.09823746979236603,0.06134946644306183,0.053684111684560776,0.03815365955233574,0.02596418745815754,0.01419521402567625,0.00900307297706604,6,7,8,14,31,26
11,90,0.3621833026409149,0.1778005212545395,0.11831364035606384,0.0787835493683815,0.05405917763710022,0.04449617117643356,0.036970775574445724,0.03016568534076214,0.01595480740070343,0.009960729628801346,6,7,8,14,30,26
0,90,0.31970566511154175,0.1866675168275833,0.14149998128414154,0.11897867172956467,0.08184003829956055,0.06753633171319962,0.04060428962111473,0.03382826969027519,0.00136886490508914,0.000962026824709028,5,6,6,7,8,27
1,90,0.3596442937850952,0.18268996477127075,0.13107842206954956,0.11899013817310333,0.073214590549469,0.05726982280611992,0.03636658936738968,0.03026917763054371,0.0016545638209208846,0.0010799083393067122,5,5,6,7,9,27
2,90,0.3678482472896576,0.18908795714378357,0.12882493436336517,0.11255695670843124,0.0652608871459961,0.05171254277229309,0.03363046795129776,0.03151588886976242,0.003090224228799343,0.0020341977942734957,5,5,6,8,13,27
3,90,0.3457321524620056,0.20068325102329254,0.12744447588920593,0.11268400400876999,0.06502222269773483,0.05188603326678276,0.03365948796272278,0.0312788300216198,0.005003776866942644,0.0036350467707961798,5,5,6,8,18,27
4,90,0.3224082887172699,0.205727681517601,0.13177011907100677,0.11588601022958755,0.06461872905492783,0.052672211080789566,0.03481363132596016,0.03251528739929199,0.005582593381404877,0.003812528681010008,5,6,7,8,22,27
5,90,0.31360122561454773,0.21060706675052643,0.1317528933286667,0.11272594332695007,0.06422947347164154,0.05206591635942459,0.03847310319542885,0.029763314872980118,0.006268756464123726,0.004875554237514734,5,6,7,8,24,27
6,90,0.3118620812892914,0.21104216575622559,0.13108889758586884,0.10934708267450333,0.06361806392669678,0.04951736330986023,0.040142450481653214,0.028975356370210648,0.00759994937106967,0.005345122888684273,5,6,7,9,26,27
7,90,0.2952444851398468,0.21668824553489685,0.1340889036655426,0.10658644139766693,0.06401878595352173,0.049296632409095764,0.03989733010530472,0.02730589546263218,0.008642991073429585,0.006108874920755625,5,6,7,11,28,27
8,90,0.2713926434516907,0.2229546159505844,0.12783649563789368,0.10775792598724365,0.06403379887342453,0.05574677512049675,0.04003751650452614,0.026254884898662567,0.011420165188610554,0.0076587931253015995,6,7,8,13,30,27
9,90,0.2706194519996643,0.2178066372871399,0.12312665581703186,0.10330179333686829,0.061534468084573746,0.056578993797302246,0.039219968020915985,0.025222016498446465,0.014433144591748714,0.00991380587220192,6,7,9,15,32,27
10,90,0.2729420065879822,0.20272327959537506,0.11851276457309723,0.0947723239660263,0.0653892531991005,0.052474554628133774,0.038139887154102325,0.02611425518989563,0.0181177519261837,0.013278662227094173,6,8,10,17,34,27
11,90,0.30984556674957275,0.16915848851203918,0.11060850322246552,0.08001816272735596,0.06612128019332886,0.045621760189533234,0.040296126157045364,0.031202077865600586,0.02268536202609539,0.01774822175502777,7,8,11,18,34,27
0,90,0.32138317823410034,0.18568548560142517,0.14134344458580017,0.11896158754825592,0.08165750652551651,0.06761077046394348,0.04046903923153877,0.03392547741532326,0.001066033961251378,0.0009641669457778335,5,6,6,7,8,28
1,90,0.36454036831855774,0.18209019303321838,0.13027864694595337,0.11884282529354095,0.07214253395795822,0.056867197155952454,0.03590598329901695,0.0303436741232872,0.0010357723804190755,0.0008381520747207105,5,5,6,7,8,28
2,90,0.37611913681030273,0.18795962631702423,0.12675727903842926,0.1125757172703743,0.06363865733146667,0.05041813105344772,0.033135175704956055,0.031044913455843925,0.002397612202912569,0.002074801130220294,4,5,6,7,14,28
3,90,0.3511679768562317,0.19993549585342407,0.12652219831943512,0.11369701474905014,0.06329149752855301,0.050353143364191055,0.03292379155755043,0.03121906891465187,0.005301290657371283,0.003197206649929285,5,5,6,8,18,28
4,90,0.325973778963089,0.20559677481651306,0.12854468822479248,0.11830320954322815,0.06369464099407196,0.0515843890607357,0.03423764184117317,0.03268541023135185,0.0059016793966293335,0.0039021666161715984,5,6,7,8,22,28
5,90,0.318143367767334,0.21195292472839355,0.1260160207748413,0.11404460668563843,0.06361064314842224,0.051430054008960724,0.038163404911756516,0.030484825372695923,0.006123918108642101,0.0048552812077105045,5,6,7,8,24,28
6,90,0.3170837461948395,0.21229475736618042,0.12557969987392426,0.1122172549366951,0.063882976770401,0.048861101269721985,0.03943415358662605,0.02932577393949032,0.006818494759500027,0.00544559583067894,5,6,7,9,26,28
7,90,0.3013082444667816,0.22056196630001068,0.12919558584690094,0.11015232652425766,0.06403523683547974,0.048549845814704895,0.03878951445221901,0.02798827365040779,0.007824362255632877,0.005669231992214918,5,6,7,10,28,28
8,90,0.27849453687667847,0.22975166141986847,0.1251090168952942,0.11042313277721405,0.064956434071064,0.05378655716776848,0.03975653648376465,0.027414068579673767,0.009814688935875893,0.005722085479646921,5,6,7,11,31,28
9,90,0.27947157621383667,0.23027971386909485,0.12322881072759628,0.10222475975751877,0.06115059554576874,0.0553731843829155,0.03944583982229233,0.02641674131155014,0.01223492156714201,0.006948909722268581,6,6,8,13,33,28
10,90,0.2853817045688629,0.21710017323493958,0.12151899933815002,0.0946417823433876,0.06259366124868393,0.05415048077702522,0.038668643683195114,0.02587483637034893,0.016064533963799477,0.008727168664336205,6,7,9,15,35,28
11,90,0.3409635126590729,0.18510858714580536,0.11778565496206284,0.07739327102899551,0.05728016421198845,0.04549829289317131,0.03851259872317314,0.03147859126329422,0.016961989924311638,0.010166243650019169,6,7,9,15,35,28
0,90,0.32305070757865906,0.18531489372253418,0.14175395667552948,0.11853046715259552,0.08148778229951859,0.06751742959022522,0.04057839512825012,0.033885449171066284,0.0012942419853061438,0.0009365422884002328,5,5,6,7,8,29
1,90,0.36496955156326294,0.1816144585609436,0.13091956079006195,0.11895637959241867,0.07221295684576035,0.057194504886865616,0.03616590052843094,0.030338352546095848,0.0011977908434346318,0.0008238296140916646,5,5,6,7,8,29
2,90,0.3769489526748657,0.18920135498046875,0.12733158469200134,0.11326906830072403,0.0639859139919281,0.05081295967102051,0.03345818817615509,0.03114333003759384,0.0022803463507443666,0.001593384426087141,4,5,6,7,10,29
3,90,0.3531673848628998,0.20206288993358612,0.12778648734092712,0.11522915959358215,0.06367310136556625,0.051184725016355515,0.03363674134016037,0.03147215023636818,0.0037926293443888426,0.002417223062366247,5,5,6,8,14,29
4,90,0.32813629508018494,0.20891664922237396,0.12969017028808594,0.12015752494335175,0.06422526389360428,0.05240470543503761,0.03481760993599892,0.03323466330766678,0.004258889704942703,0.0027911742217838764,5,5,6,8,18,29
5,90,0.3220498263835907,0.2152743935585022,0.12872183322906494,0.11469682306051254,0.06389077752828598,0.052160508930683136,0.03904809430241585,0.030702851712703705,0.005255322903394699,0.0032407762482762337,5,6,7,8,20,29
6,90,0.3201932907104492,0.21592184901237488,0.12880174815654755,0.11349441111087799,0.06433812528848648,0.04918390139937401,0.040359899401664734,0.02947818674147129,0.006526569370180368,0.003789473557844758,5,6,7,8,21,29
7,90,0.306476354598999,0.22307898104190826,0.13168835639953613,0.11155910044908524,0.06470789015293121,0.048748280853033066,0.03989396616816521,0.027988167479634285,0.007413812447339296,0.00481857405975461,5,6,7,8,23,29
8,90,0.282450795173645,0.23263749480247498,0.1277187019586563,0.1127743199467659,0.06577304750680923,0.05390558019280434,0.04085290804505348,0.027392296120524406,0.009345801547169685,0.006277717649936676,5,6,7,9,26,29
9,90,0.2835385501384735,0.23202897608280182,0.12520438432693481,0.10488030314445496,0.061703089624643326,0.055888064205646515,0.0407310426235199,0.026223445311188698,0.0118888383731246,0.00785837322473526,5,6,7,11,27,29
10,90,0.2904176712036133,0.21876104176044464,0.12155993282794952,0.09975574910640717,0.06300649046897888,0.054804131388664246,0.03971545398235321,0.02550564520061016,0.01515248790383339,0.009980550967156887,6,7,8,12,29,29
11,90,0.3552108407020569,0.18391218781471252,0.11568637937307358,0.08222761750221252,0.056834738701581955,0.04423283785581589,0.03626745566725731,0.03213319182395935,0.016458474099636078,0.010580315254628658,6,7,8,13,29,29
0,90,0.3179193437099457,0.18824012577533722,0.1403394341468811,0.11925791949033737,0.08192217350006104,0.06811633706092834,0.04056228697299957,0.03409712761640549,0.0010987495770677924,0.0009267220739275217,5,6,6,7,8,30
1,90,0.3617492914199829,0.18433667719364166,0.12948010861873627,0.11829277127981186,0.07234135270118713,0.056596789509058,0.03610925376415253,0.030320944264531136,0.0013953790767118335,0.001131929224357009,5,5,6,7,9,30
2,90,0.3716834485530853,0.18810303509235382,0.12630988657474518,0.11181043833494186,0.06318356841802597,0.05025266855955124,0.033301979303359985,0.031045537441968918,0.004134404007345438,0.0029053145553916693,5,5,6,8,16,30
3,90,0.34585922956466675,0.19921299815177917,0.12491637468338013,0.11100314557552338,0.06268361210823059,0.05049048364162445,0.032541800290346146,0.030821193009614944,0.00882082711905241,0.004858499392867088,5,6,7,8,20,30
4,90,0.3257349729537964,0.20158186554908752,0.12660594284534454,0.11493600904941559,0.061756525188684464,0.05131344869732857,0.03360086306929588,0.031918372958898544,0.009951991029083729,0.005354836117476225,5,6,7,9,23,30
5,90,0.3170003592967987,0.20707187056541443,0.12339133769273758,0.11367538571357727,0.06192832812666893,0.05078846216201782,0.03669477999210358,0.029735945165157318,0.009916885755956173,0.006247017066925764,5,6,7,9,24,30
6,90,0.31616052985191345,0.20732004940509796,0.12194973975419998,0.11072222143411636,0.06238865479826927,0.04864060878753662,0.038151562213897705,0.02867257222533226,0.010026425123214722,0.0068662771955132484,5,6,7,10,26,30
7,90,0.29518958926200867,0.21721498668193817,0.1280788779258728,0.10759125649929047,0.061666544526815414,0.0481647364795208,0.0374176949262619,0.027016595005989075,0.011102107353508472,0.0075209131464362144,5,6,8,12,28,30
8,90,0.2718673050403595,0.2242758423089981,0.12409606575965881,0.10752937942743301,0.061967700719833374,0.05390818417072296,0.038625847548246384,0.02600100263953209,0.01264633797109127,0.008167761377990246,6,7,8,14,30,30
9,90,0.27319449186325073,0.22252723574638367,0.12221269309520721,0.10134326666593552,0.05951056629419327,0.05327383801341057,0.03798391669988632,0.024740705266594887,0.01450237724930048,0.00872429832816124,6,7,9,15,31,30
10,90,0.2732689380645752,0.20822098851203918,0.12175595760345459,0.0930117815732956,0.06304993480443954,0.04982021078467369,0.03708385303616524,0.02460724487900734,0.018819784745573997,0.011797637678682804,6,8,10,17,33,30
11,90,0.3240630626678467,0.17765329778194427,0.1108931377530098,0.08444883674383163,0.05544515699148178,0.04267459735274315,0.03397572785615921,0.029920917004346848,0.02052227221429348,0.01764196902513504,7,8,11,17,33,30
0,90,0.32058969140052795,0.18661151826381683,0.14118200540542603,0.11853469163179398,0.08166027069091797,0.06763254851102829,0.04056452959775925,0.03402342274785042,0.0013177917571738362,0.0008869896992109716,5,6,6,7,8,31
1,90,0.3626718819141388,0.18220460414886475,0.1304452121257782,0.11861154437065125,0.07240530103445053,0.057026736438274384,0.03631540387868881,0.03037625178694725,0.0013275331584736705,0.0009469559881836176,5,5,6,7,8,31
2,90,0.37255197763442993,0.18908216059207916,0.12689892947673798,0.11275570094585419,0.06406740099191666,0.050738926976919174,0.03361773118376732,0.031217727810144424,0.002908740658313036,0.0019385665655136108,4,5,6,8,14,31
3,90,0.34951522946357727,0.20161210000514984,0.12655681371688843,0.11310847848653793,0.06361594051122665,0.051411230117082596,0.03355087339878082,0.031168131157755852,0.004156443290412426,0.003058829577639699,5,5,6,8,19,31
4,90,0.3265681862831116,0.20721164345741272,0.12848013639450073,0.11712201684713364,0.06370562314987183,0.0526728555560112,0.03473648056387901,0.03283876180648804,0.0038455440662801266,0.003666593926027417,5,6,7,8,23,31
5,90,0.3197300136089325,0.21256914734840393,0.1283770650625229,0.11261194199323654,0.06320072710514069,0.05229497700929642,0.03852444142103195,0.03038756549358368,0.0047493018209934235,0.0036007841117680073,5,6,7,8,25,31
6,90,0.31607046723365784,0.21368800103664398,0.12857449054718018,0.11102433502674103,0.06336521357297897,0.049753427505493164,0.03998272493481636,0.029300980269908905,0.006132582668215036,0.003987576812505722,5,6,7,8,27,31
7,90,0.3014634847640991,0.2212192565202713,0.13191361725330353,0.107963427901268,0.06360482424497604,0.04928479716181755,0.03967679664492607,0.02745441533625126,0.006915327161550522,0.004572638776153326,5,6,7,10,29,31
8,90,0.2774146795272827,0.2303200513124466,0.12727861106395721,0.10861192643642426,0.06431187689304352,0.0553516261279583,0.04065234586596489,0.026525558903813362,0.008748263120651245,0.005614093039184809,5,6,7,12,32,31
9,90,0.2778874933719635,0.22901616990566254,0.12422262132167816,0.10141238570213318,0.06095658615231514,0.057316217571496964,0.04057518392801285,0.025218922644853592,0.010976011864840984,0.006909030023962259,6,6,8,14,34,31
10,90,0.28268536925315857,0.21544967591762543,0.12035450339317322,0.09617511928081512,0.06520719081163406,0.05423677712678909,0.03931207209825516,0.02498331479728222,0.01437271200120449,0.008352840319275856,6,7,9,16,35,31
11,90,0.3443448543548584,0.18232537806034088,0.11062554270029068,0.07914573699235916,0.06089426204562187,0.04454173892736435,0.03986159712076187,0.031244907528162003,0.015301773324608803,0.009136712178587914,6,7,9,15,35,31
0,90,0.32124659419059753,0.18619543313980103,0.14197783172130585,0.11939635127782822,0.08161038905382156,0.06752821058034897,0.04059548303484917,0.03402070328593254,0.00129298388492316,0.0007963846437633038,5,5,6,7,8,32
1,90,0.3607684373855591,0.18176421523094177,0.13149788975715637,0.11992742866277695,0.07325710356235504,0.057509180158376694,0.036412984132766724,0.030566265806555748,0.0014100227272138,0.0008456711075268686,5,5,6,7,8,32
2,90,0.36995574831962585,0.18919701874256134,0.12957215309143066,0.11241616308689117,0.06544021517038345,0.05226506292819977,0.0337967574596405,0.03187374770641327,0.0024322890676558018,0.0016972451703622937,4,5,6,7,11,32
3,90,0.35004425048828125,0.20096074044704437,0.12842673063278198,0.11327482759952545,0.06547904014587402,0.052290178835392,0.03361578658223152,0.03141722455620766,0.0038533962797373533,0.0031076346058398485,5,5,6,8,15,32
4,90,0.32364600896835327,0.20787900686264038,0.13418586552143097,0.11580333858728409,0.0660160705447197,0.053072601556777954,0.0351218618452549,0.0326220877468586,0.004760970361530781,0.0034281800035387278,5,6,6,8,18,32
5,90,0.3135986328125,0.21243946254253387,0.13581624627113342,0.1126827672123909,0.06534799933433533,0.052564311772584915,0.038812942802906036,0.0299361739307642,0.006680565420538187,0.004385475534945726,5,6,7,8,19,32
6,90,0.3101848363876343,0.21237428486347198,0.13662809133529663,0.10922107100486755,0.06419754028320312,0.050528593361377716,0.04078308492898941,0.029165077954530716,0.008262412622570992,0.005146022420376539,5,6,7,8,21,32
7,90,0.2940150201320648,0.2171148955821991,0.13939011096954346,0.10629015415906906,0.06472921371459961,0.0507272332906723,0.04029946029186249,0.027607103809714317,0.010049543343484402,0.007616561371833086,5,6,7,9,23,32
8,90,0.26856979727745056,0.2238675206899643,0.1340147703886032,0.10689619183540344,0.06404446065425873,0.057926081120967865,0.039743952453136444,0.026785070076584816,0.014642663300037384,0.010667682625353336,6,6,8,11,25,32
9,90,0.26228681206703186,0.22052453458309174,0.12875260412693024,0.10353557020425797,0.06401646882295609,0.05790586397051811,0.03897780552506447,0.026725132018327713,0.019036972895264626,0.014975083991885185,6,7,8,12,26,32
10,90,0.2602330148220062,0.20767642557621002,0.12196175754070282,0.09549055993556976,0.07087411731481552,0.053870584815740585,0.037665896117687225,0.03175761550664902,0.021778669208288193,0.020225772634148598,6,8,9,14,28,32
11,90,0.2595837712287903,0.1836870014667511,0.11617095023393631,0.08827715367078781,0.0713222399353981,0.04758105054497719,0.043833017349243164,0.04049616679549217,0.03132442757487297,0.025255201384425163,7,8,10,15,28,32
0,90,0.31961938738822937,0.18684865534305573,0.14074118435382843,0.1191028282046318,0.08183708786964417,0.0679713636636734,0.04048945754766464,0.033902306109666824,0.0011494752252474427,0.0008464132552035153,5,6,6,7,8,33
1,90,0.362356036901474,0.1831790953874588,0.1299164742231369,0.11844130605459213,0.07260728627443314,0.05713778734207153,0.03600076213479042,0.030266137793660164,0.001297566806897521,0.0008921188418753445,5,5,6,7,9,33
2,90,0.3733263313770294,0.18800446391105652,0.1269964575767517,0.11180675774812698,0.06380917131900787,0.05081611126661301,0.03330438956618309,0.031016485765576363,0.002783337375149131,0.002204596297815442,4,5,6,8,16,33
3,90,0.3470152020454407,0.19985558092594147,0.12612025439739227,0.11204585433006287,0.06335166841745377,0.05104008689522743,0.03307710215449333,0.031158674508333206,0.005625666584819555,0.003932331223040819,5,6,7,8,22,33
4,90,0.32504987716674805,0.20371249318122864,0.12804731726646423,0.1162610724568367,0.06280221790075302,0.05194497108459473,0.03409061208367348,0.03242867439985275,0.006569980178028345,0.003938996698707342,5,6,7,8,26,33
5,90,0.3185688555240631,0.20910431444644928,0.12505419552326202,0.11290886253118515,0.06275327503681183,0.051501598209142685,0.03761971369385719,0.029969580471515656,0.006598303560167551,0.0046670762822031975,5,6,7,9,29,33
6,90,0.3181096315383911,0.20915991067886353,0.12365198880434036,0.11006629467010498,0.0632578507065773,0.0487971156835556,0.039103563874959946,0.028943907469511032,0.007174032740294933,0.005251713562756777,5,6,7,10,31,33
7,90,0.29937419295310974,0.2172832041978836,0.1283496916294098,0.10724834352731705,0.06296409666538239,0.0484645776450634,0.03841710463166237,0.027422698214650154,0.007927753031253815,0.005625130143016577,5,6,7,12,34,33
8,90,0.2755626440048218,0.22435446083545685,0.12420190870761871,0.10715217888355255,0.06348095834255219,0.054123491048812866,0.0394299253821373,0.026524636894464493,0.00973165687173605,0.00597795844078064,6,7,8,14,37,33
9,90,0.2759960889816284,0.22200781106948853,0.12191682308912277,0.09989907592535019,0.06044889613986015,0.05500457435846329,0.038676902651786804,0.02502649649977684,0.011399861425161362,0.008006113581359386,6,7,9,16,39,33
10,90,0.2777174711227417,0.2071114033460617,0.1195051372051239,0.09050687402486801,0.0649554654955864,0.05104683339595795,0.037924617528915405,0.024110183119773865,0.015231889672577381,0.011592916212975979,6,8,11,19,41,33
11,90,0.32952380180358887,0.1731695681810379,0.11059104651212692,0.07512933015823364,0.06076785549521446,0.04179573431611061,0.0364808551967144,0.03073522262275219,0.018954942002892494,0.01670374535024166,7,8,11,19,41,33
0,90,0.31933799386024475,0.18760788440704346,0.14037935435771942,0.11908187717199326,0.08175060153007507,0.06819813698530197,0.040613602846860886,0.03400420770049095,0.0009718337678350508,0.000669125176500529,5,6,6,7,8,34
1,90,0.3614075183868408,0.1835603266954422,0.12989360094070435,0.11858974397182465,0.07276798784732819,0.05740867555141449,0.0363134928047657,0.030357923358678818,0.0011204115580767393,0.000775871449150145,5,5,6,7,8,34
2,90,0.3723529875278473,0.18845786154270172,0.12723515927791595,0.11160607635974884,0.0638505071401596,0.0512617863714695,0.03366473317146301,0.031173529103398323,0.002648865105584264,0.0021171909756958485,5,5,6,8,16,34
3,90,0.34667670726776123,0.20021367073059082,0.12629885971546173,0.11140116304159164,0.06337330490350723,0.051863912492990494,0.03330802544951439,0.031064171344041824,0.005398952402174473,0.003698919666931033,5,6,7,8,23,34
4,90,0.326448529958725,0.20366276800632477,0.12801101803779602,0.11516132950782776,0.06250163912773132,0.05250188335776329,0.03428897634148598,0.03220884129405022,0.00615771533921361,0.0035092905163764954,5,6,7,8,29,34
5,90,0.3206119239330292,0.20778660476207733,0.12612274289131165,0.11268021166324615,0.062384169548749924,0.05170489475131035,0.037477098405361176,0.029581638053059578,0.0061083645559847355,0.004099567886441946,5,6,7,9,31,34
6,90,0.3192307949066162,0.20792296528816223,0.12502016127109528,0.10969290137290955,0.06286145001649857,0.049148306250572205,0.0391165167093277,0.028566157445311546,0.006466214079409838,0.004475227557122707,5,6,7,10,34,34
7,90,0.2990852892398834,0.21593691408634186,0.130268394947052,0.10643221437931061,0.06236889213323593,0.04874993488192558,0.03846237063407898,0.026864467188715935,0.007382541429251432,0.005401178728789091,5,6,7,12,37,34
8,90,0.2730996906757355,0.22238007187843323,0.126656636595726,0.1072472333908081,0.06225735694169998,0.05458059906959534,0.03932594135403633,0.02587362937629223,0.009442733600735664,0.007877237163484097,6,7,8,15,40,34
9,90,0.2715676724910736,0.21927928924560547,0.12372206151485443,0.10195212066173553,0.06084161251783371,0.05406810715794563,0.03866388648748398,0.024021603167057037,0.0120061244815588,0.010798190720379353,6,7,9,17,42,34
10,90,0.2698338031768799,0.20505744218826294,0.12022572010755539,0.0937395766377449,0.06643330305814743,0.04936336353421211,0.03778180852532387,0.023283254355192184,0.017586354166269302,0.01588255912065506,6,8,11,19,44,34
11,90,0.3112714886665344,0.17381355166435242,0.10731014609336853,0.08445661514997482,0.059130553156137466,0.04359336569905281,0.03834591805934906,0.03151847794651985,0.023864248767495155,0.01941847614943981,7,9,11,20,44,34
0,90,0.31888195872306824,0.18649910390377045,0.14149215817451477,0.11920198798179626,0.08195946365594864,0.0679931640625,0.04042968899011612,0.03414998576045036,0.0013141327071934938,0.0010699400445446372,5,6,6,7,8,35
1,90,0.3616471588611603,0.18253198266029358,0.13040930032730103,0.11879801005125046,0.07292302697896957,0.057291656732559204,0.0360485315322876,0.03047189489006996,0.0015133025590330362,0.0009120996692217886,5,5,6,7,8,35
2,90,0.3713763356208801,0.18703287839889526,0.12720948457717896,0.11244520545005798,0.06416556984186172,0.05093737319111824,0.033555712550878525,0.03103489801287651,0.00402744160965085,0.0026778678875416517,5,5,6,8,15,35
3,90,0.34662073850631714,0.19828277826309204,0.12591660022735596,0.11131326109170914,0.06376482546329498,0.051029857248067856,0.0327603854238987,0.03088519535958767,0.008326204493641853,0.004775003530085087,5,6,7,8,20,35
4,90,0.32400113344192505,0.20242264866828918,0.12713518738746643,0.11549976468086243,0.06332335621118546,0.05212686210870743,0.033947814255952835,0.03195585310459137,0.009380686096847057,0.005045875441282988,5,6,7,8,23,35
5,90,0.31691595911979675,0.20667783915996552,0.1251387596130371,0.11312031745910645,0.06352715194225311,0.0513196736574173,0.03701191768050194,0.029922975227236748,0.009017763659358025,0.005620279349386692,5,6,7,9,25,35
6,90,0.31683605909347534,0.20727568864822388,0.1234978660941124,0.11003637313842773,0.06454925239086151,0.04909249022603035,0.03842464089393616,0.02871771715581417,0.008390868082642555,0.006195514462888241,5,6,7,10,26,35
