metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer_from,layer_to,q_value
residual_fro,1.211942982673645,1.135454695224762,0.07648828744888303,0.0702698780596258,0.08251493215560922,0.0,3.3930789226963256,100,100,0,1,0.0
residual_fro,1.598508380651474,1.567974886894226,0.030533493757247898,0.02219818285107608,0.03894096469879145,0.0,0.9459590870198566,100,100,1,2,0.0
residual_fro,1.6143663096427918,1.6124051523208618,0.0019611573219300293,-0.0304356004595756,0.03412121862173067,0.91,0.017289088357966668,100,100,2,3,0.91
residual_fro,1.4807521462440492,1.4970890617370605,-0.016336915493011306,-0.05659859052300444,0.022056277185678402,0.396,-0.11554775170485833,100,100,3,4,0.4356
residual_fro,1.476199243068695,1.7200855803489685,-0.24388633728027354,-0.2826358151137828,-0.20425971615314473,0.0,-1.8603569776599853,100,100,4,5,0.0
residual_fro,1.4918024778366088,1.7834694039821626,-0.2916669261455538,-0.33389055013656627,-0.24992599362134937,0.0,-2.018013415539465,100,100,5,6,0.0
residual_fro,1.6470235812664031,1.7763795411586762,-0.1293559598922731,-0.18119357094168653,-0.08039769765734663,0.0,-0.692997384118186,100,100,6,7,0.0
residual_fro,1.9031333434581756,2.1506297254562377,-0.247496381998062,-0.2976085124611856,-0.19620025315880782,0.0,-1.3249316139542555,100,100,7,8,0.0
residual_fro,2.2754377686977385,2.3390996897220613,-0.06366192102432278,-0.11286041942238818,-0.016159588932991006,0.018,-0.3491374104466529,100,100,8,9,0.022
residual_fro,2.078530843257904,1.8821287143230438,0.1964021289348603,0.14329384005069717,0.2473385078608991,0.0,1.0229230910061025,100,100,9,10,0.0
residual_fro,1.8678415274620057,2.1310044050216677,-0.26316287755966195,-0.29968813836574565,-0.21885149142146137,0.0,-1.8454202241176372,100,100,10,11,0.0
k_used,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1,1.0
k_used,6.92,6.81,0.11000000000000032,0.009999999999999787,0.20999999999999996,0.042,0.3245148534503324,100,100,1,2,0.05775
k_used,7.0,7.14,-0.13999999999999968,-0.2400000000000002,-0.040000000000000036,0.006,-0.37202457237881076,100,100,2,3,0.022000000000000002
k_used,8.19,7.98,0.20999999999999908,0.029749999999999423,0.3902500000000003,0.036,0.31261125607670065,100,100,3,4,0.056571428571428564
k_used,8.25,8.01,0.2400000000000002,0.05000000000000071,0.4399999999999995,0.018,0.35258551694956236,100,100,4,5,0.032999999999999995
k_used,8.57,8.67,-0.09999999999999964,-0.31025000000000047,0.11000000000000121,0.392,-0.12504935054872632,100,100,5,6,0.47911111111111115
k_used,9.32,9.65,-0.33000000000000007,-0.5999999999999996,-0.060000000000000456,0.016,-0.3382044660970884,100,100,6,7,0.032999999999999995
k_used,9.76,9.77,-0.009999999999999787,-0.29999999999999893,0.2802500000000009,0.972,-0.009402797035799843,100,100,7,8,1.0
k_used,10.47,10.01,0.46000000000000085,0.13974999999999885,0.7802500000000009,0.01,0.38281006608323276,100,100,8,9,0.0275
k_used,10.77,8.94,1.83,1.42,2.2699999999999996,0.0,1.225722390192028,100,100,9,10,0.0
k_used,7.44,7.96,-0.5199999999999996,-0.7799999999999994,-0.27000000000000046,0.0,-0.5604014114054393,100,100,10,11,0.0
