layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
4,81,0.3234350085258484,0.20354698598384857,0.1285778135061264,0.11522269248962402,0.06312977522611618,0.05173167213797569,0.034083738923072815,0.03219027817249298,0.006667688488960266,0.003927370999008417,6,7,8,sentence.7
5,81,0.3151603639125824,0.20855103433132172,0.1263909488916397,0.11235247552394867,0.06303169578313828,0.0512307845056057,0.03759647160768509,0.02976895496249199,0.006591786164790392,0.0046659670770168304,6,7,9,sentence.7
6,81,0.31388187408447266,0.20847028493881226,0.12542326748371124,0.1092352345585823,0.06312492489814758,0.04882467910647392,0.039167024195194244,0.028746595606207848,0.007016981951892376,0.005530620459467173,6,7,11,sentence.7
7,81,0.2948768436908722,0.21599924564361572,0.12999089062213898,0.10612142086029053,0.06283368915319443,0.0486706905066967,0.03852006793022156,0.027218809351325035,0.00798360351473093,0.005777834914624691,6,8,13,sentence.7
8,81,0.270723819732666,0.22254885733127594,0.1253274381160736,0.105793796479702,0.0631447434425354,0.05472332239151001,0.03927129879593849,0.026313770562410355,0.010093319229781628,0.006345713976770639,7,8,16,sentence.7
9,81,0.2695161700248718,0.21999697387218475,0.12238696217536926,0.09916211664676666,0.06063685938715935,0.055272940546274185,0.03851904720067978,0.024962715804576874,0.012475255876779556,0.008600716479122639,7,9,18,sentence.7
10,81,0.2688377797603607,0.2058515101671219,0.11935250461101532,0.08994333446025848,0.06567620486021042,0.051176149398088455,0.03768661245703697,0.024564867839217186,0.016864219680428505,0.012624822556972504,8,11,20,sentence.7
11,81,0.30540913343429565,0.1753288060426712,0.11131508648395538,0.0776568353176117,0.062058575451374054,0.04309362918138504,0.03850928321480751,0.031272172927856445,0.02232992835342884,0.017532050609588623,9,12,21,sentence.7
0,81,0.31875064969062805,0.18709932267665863,0.14073245227336884,0.11916904151439667,0.08178471028804779,0.06794078648090363,0.04050011187791824,0.03406360745429993,0.0010679325787350535,0.0006987901870161295,6,6,7,sentence.8
1,81,0.3611595630645752,0.182754248380661,0.1299658715724945,0.11878673732280731,0.07269430160522461,0.057152584195137024,0.03617524728178978,0.030436959117650986,0.001276691211387515,0.0008331980207003653,5,6,7,sentence.8
