layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
5,90,0.35297927260398865,0.1535322517156601,0.13627374172210693,0.08946434408426285,0.07078288495540619,0.05391542240977287,0.02744731865823269,0.025121744722127914,0.013125638477504253,0.00830080360174179,6,8,14,9
6,90,0.365213006734848,0.14996451139450073,0.12817877531051636,0.0951581746339798,0.060803718864917755,0.049620628356933594,0.024184536188840866,0.022821731865406036,0.012113653123378754,0.011249145492911339,7,9,15,9
7,90,0.30999556183815,0.16966141760349274,0.13449160754680634,0.09426311403512955,0.06511832773685455,0.052462540566921234,0.02634471096098423,0.025573108345270157,0.013114596717059612,0.012766587547957897,7,10,17,9
8,90,0.28762441873550415,0.18179851770401,0.1391196846961975,0.09491458535194397,0.060016658157110214,0.04935271665453911,0.025623703375458717,0.021097688004374504,0.017750060185790062,0.015425504185259342,8,11,18,9
9,90,0.2870001494884491,0.16005457937717438,0.13926461338996887,0.09241488575935364,0.0625232681632042,0.04895198345184326,0.028686877340078354,0.02105630934238434,0.0192253515124321,0.01654846780002117,9,12,20,9
10,90,0.3349076509475708,0.14502719044685364,0.13251672685146332,0.06754176318645477,0.06477174162864685,0.04139269143342972,0.03331977128982544,0.022077785804867744,0.0197477824985981,0.015662651509046555,9,12,20,9
11,90,0.7362260222434998,0.059657689183950424,0.04205619543790817,0.02623799256980419,0.021506914868950844,0.018482133746147156,0.01704901084303856,0.009855779819190502,0.008296010084450245,0.006597721949219704,4,6,11,9
0,90,0.27730318903923035,0.21078447997570038,0.15514788031578064,0.12481624633073807,0.0828188955783844,0.06058221310377121,0.03165186569094658,0.027684232220053673,0.010023231618106365,0.003223222214728594,5,6,8,10
1,90,0.2604234218597412,0.23971322178840637,0.14810071885585785,0.11164845526218414,0.07468590885400772,0.05615132302045822,0.02911890298128128,0.025413883849978447,0.01109999231994152,0.005022274795919657,6,7,9,10
2,90,0.30878183245658875,0.1748761385679245,0.1523640900850296,0.10721608251333237,0.07812020182609558,0.05357629060745239,0.031371790915727615,0.02747359499335289,0.010603006929159164,0.005956865381449461,6,7,10,10
3,90,0.3598680794239044,0.14765173196792603,0.1426636129617691,0.09221299737691879,0.06772081553936005,0.047290194779634476,0.03129053860902786,0.023995349183678627,0.016589973121881485,0.00899297185242176,6,8,12,10
4,90,0.3336186110973358,0.15845580399036407,0.14825056493282318,0.09416212141513824,0.07518631219863892,0.05135193467140198,0.032436635345220566,0.026731237769126892,0.011129172518849373,0.00618076603859663,6,8,13,10
5,90,0.35920780897140503,0.15392427146434784,0.1345595121383667,0.08963054418563843,0.0712243914604187,0.054756127297878265,0.027629174292087555,0.025313595309853554,0.008934404700994492,0.006555738393217325,6,8,14,10
6,90,0.36902615427970886,0.1513974368572235,0.12572713196277618,0.09565617889165878,0.06124518811702728,0.05100872740149498,0.02484278380870819,0.02316945046186447,0.011627739295363426,0.007574118208140135,6,8,16,10
7,90,0.31278008222579956,0.1713961958885193,0.13177181780338287,0.09417317807674408,0.06606018543243408,0.05460786819458008,0.02650781162083149,0.025848863646388054,0.012173480354249477,0.009798390790820122,7,10,18,10
8,90,0.2857533097267151,0.18352727591991425,0.13741743564605713,0.09656509011983871,0.0608842708170414,0.051145318895578384,0.02656758949160576,0.021071920171380043,0.017305823042988777,0.013838926330208778,8,11,20,10
9,90,0.2844749987125397,0.16343271732330322,0.133821502327919,0.09566983580589294,0.06314386427402496,0.05165715888142586,0.0287633016705513,0.020924227312207222,0.018959565088152885,0.01683102361857891,9,12,21,10
10,90,0.3286551833152771,0.1488267183303833,0.13219395279884338,0.06890435516834259,0.06528724730014801,0.04377365484833717,0.0333353653550148,0.022585254162549973,0.019636409357190132,0.01613282598555088,9,12,21,10
11,90,0.7261297106742859,0.06422838568687439,0.04268123209476471,0.02750026248395443,0.022207219153642654,0.019764864817261696,0.017632056027650833,0.00985718984156847,0.008762408047914505,0.007013515569269657,4,6,11,10
0,90,0.28248775005340576,0.21221819519996643,0.1555647850036621,0.12507180869579315,0.08395789563655853,0.06103678420186043,0.031681355088949203,0.027605505660176277,0.006758192088454962,0.002495657652616501,5,6,7,11
