layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
10,11,6,0.9,1.8298249244689941,"[[ 0.8376072   0.15202402 -0.20931196  0.2546266  -0.19759408 -0.3572299 ]
 [ 0.26637417  0.48380294  0.72817904 -0.06019963 -0.06394146  0.39626032]
 [-0.25818112  0.8545632  -0.4182066   0.00357216  0.14925587 -0.07666527]
 [ 0.22265586  0.00127513 -0.21888468 -0.93087447 -0.17107007  0.08197588]
 [-0.08335873  0.05721179  0.43162116 -0.25301048  0.33739352 -0.79096943]
 [ 0.32291967 -0.09628324 -0.12976778 -0.03141699  0.8896581   0.27773055]]",0
0,1,6,0.9,1.1266591548919678,"[[ 0.86519843  0.4934021  -0.07923384  0.02066217  0.0356448   0.00325269]
 [-0.48576584  0.8481005  -0.0031862   0.18744378 -0.05714606 -0.07966283]
 [ 0.06820377  0.04173465  0.9927949   0.02201669 -0.04579472  0.07336866]
 [ 0.05794229 -0.16048202 -0.0080798   0.9549412   0.2424407   0.01152005]
 [-0.07309274  0.07578416  0.04993926 -0.22801578  0.9664364   0.02072788]
 [-0.04595171  0.06356531 -0.07423612  0.00701834 -0.02428338  0.99382997]]",1
1,2,7,0.9,1.5892950296401978,"[[-0.9461028   0.22978717 -0.10749505  0.1641879  -0.08184038 -0.03998078
   0.07265104]
 [-0.27996495 -0.9296452   0.06389044 -0.21025415  0.02991909  0.03089797
  -0.0850927 ]
 [-0.07808319  0.08033212  0.98755205  0.02373184 -0.10072413  0.01887438
   0.0335542 ]
 [ 0.107034   -0.2532324   0.00836555  0.95866805  0.02728191 -0.05246264
   0.04249838]
 [-0.08497065  0.0695336   0.07725963  0.01925066  0.9362482   0.3232836
  -0.02307675]
 [ 0.00199293  0.00843263 -0.05061952  0.06632736 -0.32385418  0.9395261
  -0.07329658]
 [ 0.04161563 -0.08643911 -0.02241373 -0.06676865  0.00867326  0.08436012
   0.9892645 ]]",1
2,3,7,0.9,1.689552903175354,"[[ 0.97949636 -0.11489972  0.09795949  0.07394436  0.03638915 -0.08456773
   0.06201034]
 [-0.13688937 -0.6870556   0.69535744 -0.00381533 -0.09655164  0.01547449
  -0.12695539]
 [ 0.01775795  0.7065542   0.7031611  -0.06042849 -0.02819515  0.02033059
   0.03420936]
 [-0.06682132  0.0485063   0.04008862  0.9908808   0.05768871  0.07155138
  -0.03581377]
 [-0.02649977 -0.04868691  0.07652373 -0.07365474  0.97230387  0.20067175
  -0.001589  ]
 [ 0.07842249 -0.02825706 -0.02288129 -0.04213591 -0.19696425  0.95276487
   0.21023004]
 [ 0.10107168  0.10006113 -0.06678049 -0.04267168 -0.0325727   0.19760023
  -0.9661185 ]]",1
3,4,7,0.9,1.4105256795883179,"[[ 0.9807425   0.0518887  -0.15152037 -0.08070327  0.06230329  0.01429003
  -0.04352359]
 [-0.15798225  0.62341756 -0.74787366 -0.15773125 -0.02828492 -0.01682163
   0.03339204]
 [ 0.05494839  0.7742258   0.62114716  0.03973466 -0.01712129  0.05860448
  -0.08015501]
 [ 0.05594875  0.06921995 -0.15930879  0.980521   -0.06867114  0.02054345
  -0.01182295]
 [-0.05018261  0.04145786  0.0015058   0.07191274  0.9799954  -0.05247903
   0.16566294]
 [-0.02342303 -0.03479083 -0.04325612 -0.02024298  0.05178173  0.9964306
   0.0201229 ]
 [ 0.0630015   0.03888424  0.06819203  0.0051229  -0.16503654 -0.00533402
   0.9811101 ]]",1
4,5,7,0.9,1.4092258214950562,"[[ 9.8141652e-01  4.0766511e-02 -1.8540040e-01 -1.5462542e-02
   1.6829329e-02  9.1152713e-03  1.3455236e-02]
 [-4.5795321e-02  9.9771285e-01 -2.2501282e-02 -3.0116828e-02
  -3.0966455e-02  2.8561659e-03  9.5644714e-03]
 [ 1.8527505e-01  3.1854246e-02  9.7742873e-01  8.3878987e-02
  -4.0607329e-02  2.2380427e-02 -1.0295821e-02]
 [-4.0411978e-04  2.2226918e-02 -9.3793213e-02  9.7641587e-01
  -1.7165150e-01  7.6277465e-02 -4.5145389e-02]
 [-9.6260337e-03  3.5593543e-02  2.8688272e-02  1.8575236e-01
   9.7071803e-01 -1.2494565e-01  7.3542424e-02]
 [-1.4341048e-02 -1.2517987e-03 -9.4547356e-03 -5.3350870e-02
   1.3633387e-01  9.8891586e-01  1.7768944e-02]
 [-9.9557219e-03 -1.1401614e-02  6.6241287e-03  3.2861732e-02
  -8.2244523e-02 -4.8790486e-03  9.9592131e-01]]",1
5,6,8,0.9,1.4669524431228638,"[[ 9.93784845e-01 -2.39877794e-02 -2.27562729e-02 -2.95860339e-02
   4.10175994e-02 -9.26282555e-02 -7.56981876e-03  1.01668788e-02]
 [ 3.01475246e-02  9.84986544e-01  1.40999332e-01  7.00611249e-02
   2.90247351e-02  2.54204404e-02 -4.57111336e-02 -2.29142625e-02]
 [ 7.59865064e-03 -1.19588479e-01  9.66347873e-01 -2.16897756e-01
  -2.75025028e-03 -5.72574921e-02  3.25572528e-02  2.05449797e-02]
 [-2.56296247e-02  1.05416209e-01 -2.05889553e-01 -9.64027226e-01
  -8.81026909e-02  9.23727266e-03  9.29096267e-02 -3.47133679e-03]
 [-4.50072922e-02 -2.00607423e-02 -1.88656300e-02 -9.14499387e-02
   9.93540168e-01  1.14115456e-03 -3.76600362e-02  1.76388845e-02]
 [ 9.16373953e-02 -3.55439410e-02  5.12899198e-02 -1.15912575e-02
  -9.86362502e-05  9.91852880e-01 -3.78920995e-02  4.86442447e-02]
 [ 1.05083324e-02  4.12040502e-02 -8.00047070e-03  9.59407091e-02
   4.40891795e-02  3.12504396e-02  9.78836238e-01  1.66979969e-01]
 [-1.53205767e-02  2.11770926e-02 -1.82227641e-02 -1.10027334e-02
  -2.52864789e-02 -5.15756644e-02 -1.64883375e-01  9.84061837e-01]]",1
6,7,8,0.9,1.5513755083084106,"[[ 9.7188282e-01 -8.2021855e-02  1.7822640e-01  4.3469224e-02
   6.2688760e-02  6.4422771e-02 -6.7503631e-02 -4.9244434e-02]
 [ 1.2907828e-01  9.6055520e-01 -2.4115723e-01 -7.9539251e-03
   1.0283142e-02 -4.2347774e-02  2.2792911e-02 -5.8088647e-03]
 [-1.6032267e-01  2.6262853e-01  9.4545382e-01 -2.4443891e-02
   5.0787688e-03  8.6697161e-02 -2.0165365e-02 -5.3791657e-02]
 [-4.9085114e-02  1.7337797e-02  1.2668677e-02  9.9462688e-01
  -5.1560352e-04 -4.3308005e-02 -6.3142389e-02 -4.4543467e-02]
 [-5.3274352e-02 -7.0754164e-03 -2.1751816e-03  2.8093071e-03
   9.9278027e-01 -5.0356116e-02  5.5845991e-02  7.6366946e-02]
 [-5.5496760e-02  2.3621356e-02 -1.1096159e-01  3.4582056e-02
   5.5363439e-02  9.8580170e-01 -5.4581538e-02 -7.0742138e-02]
 [ 5.1076129e-02  1.3586960e-02  5.7939839e-02  6.2953867e-02
  -7.9167537e-02  9.2809796e-02  2.2625853e-01  9.6115160e-01]
 [ 4.6292834e-02 -2.3218054e-02  1.8993521e-02  5.4772560e-02
  -3.1511493e-02  4.1351646e-02  9.6604317e-01 -2.4086277e-01]]",1
7,8,9,0.9,1.852164387702942,"[[ 9.9452311e-01  3.2706786e-02 -8.5373409e-03 -1.3730212e-02
   8.0936430e-03 -2.9777754e-03  4.1410573e-02 -3.7227575e-02
  -8.0109581e-02]
 [-3.0132700e-02  9.8264927e-01 -8.2521714e-02  1.4999869e-01
  -3.3688292e-02 -1.2917409e-02 -8.0371797e-03 -4.6868831e-02
   2.4896428e-02]
 [ 1.3603980e-02  6.4584397e-02  9.8727804e-01  9.7485788e-02
   6.8671079e-03  3.8293976e-02 -4.7791630e-02 -5.0389238e-02
   7.1313925e-02]
 [-2.1524135e-02  1.5106714e-01  7.8136198e-02 -9.7551364e-01
   1.7642045e-02  7.7671565e-02  2.4580687e-02 -1.0861549e-01
   1.5410778e-02]
 [-3.3811999e-03  2.6159013e-02 -3.0384956e-02  4.8790354e-02
   9.1513312e-01  3.9668363e-01 -1.0668621e-02  1.1226195e-02
   3.0561367e-02]
 [ 8.9854654e-03 -4.6292762e-03 -3.0039413e-02  4.6250224e-02
  -3.9595360e-01  9.0515310e-01 -6.6653587e-02  1.1465433e-01
  -5.6450579e-02]
 [-3.6056120e-02  4.4373501e-02  8.0462493e-02 -2.0738307e-02
   1.4042796e-02 -9.3036442e-04  8.4657508e-01  4.7549951e-01
  -2.1642412e-01]
 [ 2.2087632e-02  6.0500942e-02  4.6498194e-02 -1.0043078e-01
   5.4188337e-02 -1.2509465e-01 -5.2280474e-01  7.7255797e-01
  -3.0797336e-01]
 [ 8.6529627e-02 -1.7468635e-03 -4.2803854e-02 -3.3843148e-02
  -3.2551318e-02 -3.9223130e-03  2.7595881e-02  3.8192114e-01
   9.1751391e-01]]",1
8,9,9,0.9,2.2703394889831543,"[[ 0.8627986   0.45522666 -0.14929405 -0.02018954  0.056585    0.03186127
   0.07432822  0.0417528  -0.11902172]
 [ 0.43620086 -0.8798151  -0.03104406 -0.01590081  0.14409822 -0.05570946
   0.04659267 -0.02612792 -0.0878415 ]
 [-0.11743867 -0.05178149 -0.89212906 -0.39616996 -0.12728016  0.0109129
   0.02779526  0.03835345  0.11008663]
 [-0.01804806  0.01970111  0.3575176  -0.86383    -0.00677085  0.15806755
   0.16419488 -0.10092884 -0.2511719 ]
 [-0.15388992  0.08395761 -0.11754166 -0.01358069  0.9558141   0.11540538
   0.03428069  0.13858646 -0.08937618]
 [ 0.01118429 -0.08144564 -0.02319193  0.15428676 -0.1194974   0.9680726
   0.07731741  0.09175845  0.05529495]
 [-0.02699966  0.04179029 -0.08152252  0.13447286  0.09565853  0.02909369
   0.47886533 -0.8508836   0.09738452]
 [ 0.14970705 -0.00419706  0.17553903 -0.21700092  0.1257853  -0.00278807
  -0.03582095  0.04521251  0.93835485]
 [-0.06512757 -0.01335074  0.03493845  0.08381848 -0.08339651 -0.1394265
   0.85253954  0.4819164   0.04326837]]",1
