layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
8,9,8,0.9,0.7069392204284668,1.0568772554397583,"[0.5231232  0.54597604 0.5789279  0.61356354 0.64250463 0.77672064
 0.9178209  1.0568773 ]",3
9,10,6,0.9,0.5932358503341675,0.8887994289398193,[0.40579715 0.4821923  0.49391735 0.51942134 0.76928747 0.8887994 ],3
10,11,6,0.9,0.7884812355041504,1.2963210344314575,[0.4147763  0.48852134 0.5886008  0.81555897 1.1271089  1.296321  ],3
0,1,6,0.9,0.45830821990966797,0.6315535306930542,[0.35862753 0.39068878 0.40657932 0.46000904 0.50239104 0.63155353],4
1,2,7,0.9,0.5965100526809692,0.7347239851951599,"[0.4856461  0.517972   0.5676017  0.58603024 0.6007639  0.6828329
 0.734724  ]",4
2,3,7,0.9,0.5821523666381836,0.781019389629364,"[0.4640991  0.49381587 0.5139772  0.5274871  0.60131127 0.69335705
 0.7810194 ]",4
3,4,7,0.9,0.4785534739494324,0.5720586180686951,"[0.38369083 0.4307841  0.455552   0.4812838  0.50511533 0.52138954
 0.5720586 ]",4
4,5,7,0.9,0.5235033631324768,0.733737051486969,"[0.42056832 0.4338961  0.44749698 0.4904012  0.5321441  0.6062798
 0.73373705]",4
5,6,8,0.9,0.5539044737815857,1.0256249904632568,"[0.4305254  0.4321354  0.46301535 0.46996772 0.49285603 0.52200717
 0.5951036  1.025625  ]",4
6,7,9,0.9,0.5479282140731812,0.8727715611457825,"[0.41915217 0.42172468 0.4390577  0.45952535 0.48633814 0.53921574
 0.56851083 0.72505766 0.87277156]",4
7,8,9,0.9,0.6592535972595215,1.098813533782959,"[0.44169885 0.48629043 0.5068976  0.54931563 0.6015012  0.6254673
 0.69572717 0.92757076 1.0988135 ]",4
8,9,9,0.9,0.7580839991569519,1.37754225730896,"[0.5088554  0.55166095 0.58247054 0.6027104  0.65430814 0.7528179
 0.81814224 0.97424775 1.3775423 ]",4
9,10,7,0.9,0.6171197891235352,0.9222298860549927,"[0.3819255  0.46355098 0.47376627 0.5298305  0.7458824  0.8026532
 0.9222299 ]",4
10,11,6,0.9,0.7755720019340515,1.3449150323867798,[0.39529726 0.47011524 0.6288791  0.78979516 1.0244304  1.344915  ],4
0,1,6,0.9,0.46042391657829285,0.6190325617790222,[0.36872447 0.39508933 0.4110425  0.46351022 0.5051444  0.61903256],5
1,2,6,0.9,0.609624445438385,0.7375892996788025,[0.5008301  0.53783756 0.5817013  0.619446   0.68034226 0.7375893 ],5
2,3,6,0.9,0.5946462154388428,0.7711591124534607,[0.48183307 0.5125266  0.53494465 0.56765825 0.69975555 0.7711591 ],5
3,4,7,0.9,0.4753181040287018,0.5719350576400757,"[0.38911074 0.4288005  0.44449973 0.47674918 0.49840894 0.51772225
 0.57193506]",5
4,5,7,0.9,0.536347508430481,0.7825764417648315,"[0.41703454 0.4491165  0.4877598  0.498441   0.5243061  0.59519845
 0.78257644]",5
5,6,7,0.9,0.5314187407493591,0.8159375190734863,"[0.43420947 0.44121966 0.47654313 0.48002663 0.500784   0.5712109
 0.8159375 ]",5
6,7,8,0.9,0.6401551365852356,1.5690088272094727,"[0.421712   0.42725867 0.4649563  0.4741314  0.5129747  0.5526298
 0.6985693  1.5690088 ]",5
7,8,8,0.9,0.6584912538528442,1.245880126953125,"[0.4434518  0.47322577 0.526255   0.56690264 0.584159   0.6451083
 0.7829472  1.2458801 ]",5
8,9,8,0.9,0.6973250508308411,0.9919204115867615,"[0.51510286 0.5501625  0.57985276 0.60496575 0.62736356 0.78128767
 0.92794466 0.9919204 ]",5
9,10,6,0.9,0.5965123772621155,0.9819871783256531,[0.39829963 0.45952535 0.47056124 0.5127637  0.7559372  0.9819872 ],5
10,11,6,0.9,0.7665748000144958,1.3584834337234497,[0.4103078  0.45924854 0.616272   0.84582067 0.9093165  1.3584834 ],5
0,1,6,0.9,0.4836561679840088,0.6237123608589172,[0.38611016 0.41586444 0.4420129  0.49212223 0.54211503 0.62371236],6
1,2,6,0.9,0.6143154501914978,0.7403584122657776,[0.50523895 0.545757   0.5877751  0.61781675 0.68894637 0.7403584 ],6
2,3,6,0.9,0.5992089509963989,0.7786095142364502,[0.47895542 0.51998425 0.54454684 0.5719727  0.701185   0.7786095 ],6
3,4,6,0.9,0.4807210862636566,0.589870810508728,[0.39366776 0.42417884 0.4609186  0.49976188 0.5159284  0.5898708 ],6
4,5,6,0.9,0.5331022143363953,0.6818372011184692,[0.4332152  0.45345357 0.5080506  0.51726633 0.60479033 0.6818372 ],6
5,6,6,0.9,0.5286964774131775,0.7473960518836975,[0.43508917 0.44102728 0.4782902  0.49599087 0.5743852  0.74739605],6
6,7,7,0.9,0.5278581380844116,0.7262223958969116,"[0.4233803  0.4412452  0.46667048 0.506514   0.54228145 0.58869314
 0.7262224 ]",6
7,8,7,0.9,0.5918434858322144,0.8632525205612183,"[0.43429533 0.47821108 0.52505124 0.5778561  0.61769396 0.6465441
 0.8632525 ]",6
8,9,7,0.9,0.6759822964668274,0.9953829050064087,"[0.51191086 0.54965186 0.58223826 0.6219745  0.6664226  0.804295
 0.9953829 ]",6
9,10,6,0.9,0.5923153758049011,0.964642345905304,[0.3979948  0.4587556  0.46990547 0.51879615 0.7437977  0.96464235],6
10,11,6,0.9,0.737709105014801,1.3390980958938599,[0.4338642  0.46081862 0.53357697 0.75101495 0.90788186 1.3390981 ],6
0,1,6,0.9,0.4772191345691681,0.6098108291625977,[0.38858235 0.4148393  0.43460062 0.48601463 0.5294672  0.6098108 ],7
1,2,6,0.9,0.6202998161315918,0.7416108250617981,[0.5128058  0.55520743 0.59004813 0.6272383  0.6948886  0.7416108 ],7
2,3,6,0.9,0.6043371558189392,0.7909847497940063,[0.49068686 0.5173719  0.54870594 0.5759559  0.70231754 0.79098475],7
3,4,6,0.9,0.48298248648643494,0.5785598754882812,[0.3961877  0.43387866 0.4689344  0.5024804  0.51785386 0.5785599 ],7
4,5,6,0.9,0.5330305695533752,0.6936331391334534,[0.42398864 0.45705366 0.50594145 0.5162566  0.6013099  0.69363314],7
5,6,7,0.9,0.5304602384567261,0.7999019622802734,"[0.4321182  0.43599364 0.47603497 0.49835384 0.5041874  0.56663185
 0.79990196]",7
6,7,7,0.9,0.5312032103538513,0.7281226515769958,"[0.42232782 0.44134694 0.48025504 0.51525235 0.5267894  0.60432816
 0.72812265]",7
7,8,7,0.9,0.6170029044151306,0.9092907905578613,"[0.44706744 0.48363942 0.5695327  0.5958208  0.6114197  0.7022492
 0.9092908 ]",7
8,9,7,0.9,0.7264207005500793,1.0606294870376587,"[0.5206619  0.5578498  0.60949236 0.6214291  0.78743535 0.92744696
 1.0606295 ]",7
9,10,6,0.9,0.5991970896720886,1.0004836320877075,[0.39280304 0.4624134  0.4683931  0.50772697 0.7633623  1.0004836 ],7
10,11,6,0.9,0.769603967666626,1.3447222709655762,[0.42409873 0.46229407 0.591178   0.7798469  1.0154839  1.3447223 ],7
0,1,6,0.9,0.4689979553222656,0.6169887185096741,[0.3709917  0.40180537 0.4236334  0.47393528 0.52663344 0.6169887 ],8
1,2,6,0.9,0.6094658970832825,0.7385608553886414,[0.5046489  0.54089254 0.5844741  0.60892624 0.6792923  0.73856086],8
2,3,6,0.9,0.599183201789856,0.7862193584442139,[0.4805205  0.51101625 0.5427005  0.5729928  0.7016496  0.78621936],8
3,4,7,0.9,0.4766256511211395,0.5877199769020081,"[0.38410142 0.4287909  0.45034608 0.46893293 0.49758115 0.51890707
 0.58772   ]",8
4,5,7,0.9,0.5439228415489197,0.8350764513015747,"[0.41595194 0.4429378  0.48392916 0.50740224 0.5243928  0.5977695
 0.83507645]",8
5,6,7,0.9,0.5324090719223022,0.8582594990730286,"[0.42666465 0.4326799  0.46664914 0.4793606  0.49084863 0.5724012
 0.8582595 ]",8
6,7,7,0.9,0.520573616027832,0.7343373894691467,"[0.41051307 0.4476796  0.45829454 0.49977148 0.51270086 0.5807186
 0.7343374 ]",8
7,8,7,0.9,0.593044102191925,0.8183947205543518,"[0.4430105  0.47507495 0.5252261  0.5847116  0.60749936 0.69739103
 0.8183947 ]",8
8,9,7,0.9,0.6989554166793823,1.000588297843933,"[0.5072717  0.54527545 0.6265393  0.63550115 0.73020333 0.84730846
 1.0005883 ]",8
9,10,6,0.9,0.5934219360351562,0.9987651109695435,[0.38435313 0.4498349  0.4654855  0.51039314 0.75169986 0.9987651 ],8
10,11,6,0.9,0.7488463521003723,1.3483160734176636,[0.4341929  0.45327857 0.5368158  0.7462419  0.9742328  1.3483161 ],8
0,1,6,0.9,0.465098112821579,0.6258338093757629,[0.36749265 0.39225736 0.41541332 0.4745846  0.51500714 0.6258338 ],9
1,2,6,0.9,0.6030588150024414,0.7362719774246216,[0.49115846 0.5317956  0.5733706  0.60860044 0.67715585 0.736272  ],9
2,3,7,0.9,0.5858297348022461,0.7837372422218323,"[0.46279937 0.49672478 0.5130194  0.5351602  0.6114538  0.69791347
 0.78373724]",9
3,4,7,0.9,0.469465047121048,0.5756762623786926,"[0.3742563  0.4238436  0.43304393 0.46761814 0.4945245  0.51729274
 0.57567626]",9
4,5,7,0.9,0.5574803352355957,0.9558519124984741,"[0.41859353 0.43373913 0.46394262 0.49690214 0.5322074  0.6011257
 0.9558519 ]",9
5,6,8,0.9,0.5895891785621643,1.3218125104904175,"[0.4161295  0.43554643 0.4593912  0.46599597 0.4851581  0.5627228
 0.56995684 1.3218125 ]",9
6,7,9,0.9,0.5526001453399658,1.0417068004608154,"[0.3913145  0.41978002 0.44888744 0.45555404 0.49439135 0.51943254
 0.5373927  0.66494185 1.0417068 ]",9
7,8,9,0.9,0.6446154117584229,1.2603951692581177,"[0.4315732  0.46970654 0.50219715 0.5328186  0.57696724 0.60621893
 0.63820004 0.7834619  1.2603952 ]",9
8,9,9,0.9,0.7298137545585632,1.2805004119873047,"[0.49918857 0.52564377 0.54592484 0.5690052  0.61737907 0.7152462
 0.78770643 1.0277289  1.2805004 ]",9
9,10,8,0.9,0.5889075398445129,0.9618101716041565,"[0.37359968 0.4373839  0.4597403  0.50251085 0.53737485 0.6562324
 0.78260803 0.9618102 ]",9
10,11,7,0.9,0.7279733419418335,1.4183346033096313,"[0.41223145 0.4394548  0.51237744 0.6336666  0.7521538  0.9275946
 1.4183346 ]",9
0,1,6,0.9,0.4660147428512573,0.6193075180053711,[0.3690227  0.39717937 0.4190694  0.47521943 0.5162899  0.6193075 ],10
1,2,6,0.9,0.607140302658081,0.735196590423584,[0.49816477 0.5379591  0.57879895 0.61178386 0.6809386  0.7351966 ],10
2,3,7,0.9,0.5865625739097595,0.7824268937110901,"[0.46883968 0.49780512 0.5116796  0.53881377 0.60712665 0.6992463
 0.7824269 ]",10
3,4,7,0.9,0.47427597641944885,0.5765025615692139,"[0.38173977 0.42923322 0.44114316 0.47372797 0.4964443  0.52114093
 0.57650256]",10
4,5,7,0.9,0.5409383773803711,0.8396105766296387,"[0.4162119  0.43835875 0.47438395 0.50192577 0.5216044  0.59447324
 0.8396106 ]",10
5,6,8,0.9,0.5554333329200745,1.0986456871032715,"[0.42261174 0.4321209  0.45821276 0.471093   0.4879635  0.50607276
 0.5667461  1.0986457 ]",10
6,7,8,0.9,0.5177844762802124,0.7123461961746216,"[0.41665635 0.43494406 0.46541527 0.48481134 0.5129913  0.53288037
 0.5822309  0.7123462 ]",10
7,8,9,0.9,0.6587095260620117,1.4106684923171997,"[0.44145492 0.47491294 0.5098769  0.54908615 0.5841642  0.5936998
 0.6327087  0.7318137  1.4106685 ]",10
8,9,8,0.9,0.6982900500297546,1.0588397979736328,"[0.51127154 0.5295963  0.55694133 0.60125    0.6305327  0.7407105
 0.95717835 1.0588398 ]",10
