layer,G,boot_id
0,0.9752837816874186,0
1,0.9431944006965274,0
2,0.9307961009797596,0
3,0.8957863960947309,0
4,0.8935729407128834,0
5,0.8831803514843896,0
6,0.8673741874240694,0
7,0.866480997630528,0
8,0.8543521705127898,0
9,0.8008548588979811,0
10,0.6835193662416368,0
11,0.8172496245020912,0
0,0.9782568613688151,1
1,0.9517278770605723,1
2,0.9397973318894705,1
3,0.9091456433137258,1
4,0.9052614172299703,1
5,0.9054950177669525,1
6,0.893234521150589,1
7,0.8894881208737692,1
8,0.8813295265038809,1
9,0.8558502495288849,1
10,0.8013052443663279,1
11,0.8557073573271433,1
0,0.9761017163594564,2
1,0.9468364374978202,2
2,0.9337368891352699,2
3,0.9023837503932771,2
4,0.8995141983032227,2
5,0.8896992121423993,2
6,0.8760954737663269,2
7,0.8726986419586908,2
8,0.8603368259611583,2
9,0.8094892785662696,2
10,0.6979284031050546,2
11,0.8272083288147336,2
0,0.9774927059809367,3
1,0.9468766848246256,3
2,0.936588724454244,3
3,0.9082189162572225,3
4,0.9085920651753744,3
5,0.8986565589904785,3
6,0.8853460232416789,3
7,0.8913878838221232,3
8,0.8801754872004192,3
9,0.8288365562756856,3
10,0.8019084850947062,3
11,0.8301669915517171,3
0,0.9718253413836161,4
1,0.934522020816803,4
2,0.9206944306691488,4
3,0.8856010715166728,4
4,0.8827183683713277,4
5,0.8749070604642232,4
6,0.8595706383387248,4
7,0.8627426981925964,4
8,0.8546641071637472,4
9,0.807651670773824,4
10,0.7516469319661458,4
11,0.8080099701881409,4
0,0.977861471970876,5
1,0.9500182628631592,5
2,0.9416621526082357,5
3,0.9131784836451212,5
4,0.9138112743695577,5
5,0.9099587202072144,5
6,0.8943054676055908,5
7,0.8902177929878234,5
8,0.8778277158737182,5
9,0.840995709101359,5
10,0.7313973228136699,5
11,0.8418465415636699,5
0,0.9811213215192159,6
1,0.9567381858825683,6
2,0.9479046742121379,6
3,0.9177149375279744,6
4,0.9156048615773519,6
5,0.9130796869595845,6
6,0.9002907951672872,6
7,0.8970427076021831,6
8,0.8871492902437846,6
9,0.847798490524292,6
10,0.7262719611326853,6
11,0.8620372454325358,6
0,0.9875289769399733,7
1,0.9685530066490173,7
2,0.9659652653194609,7
3,0.9483054337047395,7
4,0.9518587362198603,7
5,0.9469075543539864,7
6,0.935527829896836,7
7,0.9354933698972067,7
8,0.9194708721978324,7
9,0.8838214732351757,7
10,0.7976567503951845,7
11,0.8730656391098386,7
0,0.974055826663971,8
1,0.9463056266307831,8
2,0.927139836549759,8
3,0.892347377538681,8
4,0.8887425541877747,8
5,0.8791004061698914,8
6,0.8679314136505127,8
7,0.8604093492031097,8
8,0.8541942954063415,8
9,0.8024107217788696,8
10,0.6896231353282929,8
11,0.830579400062561,8
0,0.9738806128501892,9
1,0.9412422140439352,9
2,0.9284374078114828,9
3,0.8943703134854635,9
4,0.8918076356252035,9
5,0.8814305265744528,9
6,0.8660214424133301,9
7,0.8610912044843038,9
8,0.8489697615305583,9
9,0.7930679639180501,9
10,0.671642251809438,9
11,0.815814729531606,9
0,0.9734134447006952,10
1,0.939847069127219,10
2,0.9277354308537075,10
3,0.8961666765667143,10
4,0.8945741852124532,10
5,0.8853747986611866,10
6,0.8703881246703011,10
7,0.8668202814601716,10
8,0.8559683845156715,10
9,0.8043976823488871,10
10,0.6994177244958424,10
11,0.8191968287740435,10
0,0.979677106652941,11
1,0.9512702737535749,11
2,0.9416543046633402,11
3,0.9158067220733279,11
4,0.9160271627562386,11
5,0.9083171997751508,11
6,0.8977933809870765,11
7,0.9024008853094918,11
8,0.8916059193157014,11
9,0.8436647142682757,11
10,0.8173133901187352,11
11,0.8475689405486697,11
0,0.9749899208545685,12
1,0.942296347447804,12
2,0.9315072149038315,12
3,0.9004310922963279,12
4,0.8989063139472689,12
5,0.8923802567379815,12
6,0.8764042620147977,12
7,0.8798280741487231,12
8,0.869577903832708,12
9,0.8258087826626641,12
10,0.7821551816804069,12
11,0.8217190695660455,12
0,0.9819323420524597,13
1,0.9543630140168327,13
2,0.9480767562275841,13
3,0.9195173524674916,13
4,0.9186333616574606,13
5,0.9144872114771888,13
6,0.8978074902579898,13
7,0.898041185878572,13
8,0.8862650025458563,13
9,0.8469728799093337,13
10,0.7360509179887318,13
11,0.8340195899917966,13
0,0.9792038122812907,14
1,0.9498618125915528,14
2,0.941109299659729,14
3,0.9126618186632792,14
4,0.9121914545694987,14
5,0.9129993836085002,14
6,0.8997925360997517,14
7,0.8999359488487244,14
8,0.8934030294418335,14
9,0.8629918773969014,14
10,0.8272541880607605,14
11,0.8501474062601725,14
0,0.9765387713909149,15
