layer,G,boot_id
0,0.9546326143401009,0
1,0.9456717882837568,0
2,0.9343877037366232,0
3,0.8915116616657802,0
4,0.9126012098221552,0
5,0.8976710381962004,0
6,0.8597802037284488,0
7,0.8425858929043725,0
8,0.8143884653136844,0
9,0.7156613696189154,0
10,0.7065005756559826,0
11,0.6736988524595896,0
0,0.9514613548914591,1
1,0.9475413064161936,1
2,0.9401961962381998,1
3,0.9056892295678457,1
4,0.9278176228205363,1
5,0.9150465726852417,1
6,0.8875783383846283,1
7,0.8837159276008606,1
8,0.850510448217392,1
9,0.7489718298117319,1
10,0.8125676314036051,1
11,0.6955069303512573,1
0,0.9543500968388149,2
1,0.9462437913531349,2
2,0.9356083018439156,2
3,0.8950210185278029,2
4,0.9168021168027606,2
5,0.900792209875016,2
6,0.8644570850190663,2
7,0.8457404375076294,2
8,0.8178308577764601,2
9,0.7280153632164001,2
10,0.7161382011004856,2
11,0.644606005577814,2
0,0.9675934235254924,3
1,0.9553304831186931,3
2,0.9418837507565816,3
3,0.8971285502115885,3
4,0.9128634850184123,3
5,0.9040971795717875,3
6,0.8723367333412171,3
7,0.8460503021876017,3
8,0.8260671337445576,3
9,0.7679282307624817,3
10,0.7239968061447144,3
11,0.6196777651707331,3
0,0.94838627576828,4
1,0.9389426827430725,4
2,0.9260125557581583,4
3,0.8784717679023742,4
4,0.901952040195465,4
5,0.8895537614822387,4
6,0.8577391068140666,4
7,0.8270965774854024,4
8,0.7966123938560485,4
9,0.696151876449585,4
10,0.6914408524831136,4
11,0.5850677500168483,4
0,0.9613428552945454,5
1,0.9541701078414917,5
2,0.9434154987335205,5
3,0.9105478922526041,5
4,0.9287928144137064,5
5,0.9175949692726135,5
6,0.8846949378649394,5
7,0.8732539852460225,5
8,0.8436406493186951,5
9,0.7515037377675374,5
10,0.7731824954350789,5
11,0.648110047976176,5
0,0.9653369148572286,6
1,0.961125906308492,6
2,0.9528906544049581,6
3,0.9212337493896484,6
4,0.9383252660433451,6
5,0.9271305720011394,6
6,0.8944411396980285,6
7,0.8940008958180745,6
8,0.8626213788986206,6
9,0.7726590156555175,6
10,0.7987500468889872,6
11,0.6937224706013997,6
0,0.9847979034696307,7
1,0.9736770590146383,7
2,0.9632084568341573,7
3,0.9365448753039042,7
4,0.9459115323566255,7
5,0.938399524915786,7
6,0.9055204277946836,7
7,0.9022663945243472,7
8,0.8784393270810446,7
9,0.8282430370648702,7
10,0.7961886354855129,7
11,0.7197203096889314,7
0,0.9463841140270233,8
1,0.9408325552940369,8
2,0.9308954775333405,8
3,0.8860544085502624,8
4,0.9136604070663452,8
5,0.9017850995063782,8
6,0.8622653901576995,8
7,0.8467252194881439,8
8,0.8107640266418457,8
9,0.722360897064209,8
10,0.7308105230331421,8
11,0.627154865860939,8
0,0.9496143023173015,9
1,0.9413224697113037,9
2,0.9303120096524556,9
3,0.8884520769119263,9
4,0.9107361674308777,9
5,0.8928596456845601,9
6,0.8566985328992208,9
7,0.8323155124982198,9
8,0.8061087210973104,9
9,0.7041805307070415,9
10,0.6903126319249471,9
11,0.6110899130503337,9
0,0.9527168046860468,10
1,0.9429545402526855,10
2,0.9302876790364584,10
3,0.888848432472774,10
4,0.9103589341754005,10
5,0.895501624970209,10
6,0.858643821307591,10
7,0.8332433331580389,10
8,0.8078183106013707,10
9,0.7155319622584752,10
