layer,level_from,level_to,G,boot_id
2,5,6,0.9037460684776306,4
2,6,7,0.884622327486674,4
2,7,8,0.9059334556261699,4
2,8,9,0.8937064647674561,4
2,9,10,0.8934005896250407,4
3,1,2,0.8487619876861572,4
3,2,3,0.8750213662783305,4
3,3,4,0.8922579288482666,4
3,4,5,0.8987731297810873,4
3,5,6,0.9032063643137614,4
3,6,7,0.8520095547040304,4
3,7,8,0.8615625580151876,4
3,8,9,0.8902959783871969,4
3,9,10,0.8579903284708659,4
4,1,2,0.8416337847709656,4
4,2,3,0.864443302154541,4
4,3,4,0.874647847811381,4
4,4,5,0.9000293334325155,4
4,5,6,0.9078323284784953,4
4,6,7,0.8670159697532653,4
4,7,8,0.8746637582778931,4
4,8,9,0.8762583692868551,4
4,9,10,0.8572668274243672,4
5,1,2,0.8222361127535502,4
5,2,3,0.829607367515564,4
5,3,4,0.8517555912335714,4
5,4,5,0.8875880042711893,4
5,5,6,0.8927775422732035,4
5,6,7,0.8560518383979797,4
5,7,8,0.8296234806378683,4
5,8,9,0.7926308075586955,4
5,9,10,0.8489793976147969,4
6,1,2,0.7794541557629903,4
6,2,3,0.8161948601404826,4
6,3,4,0.8189790527025859,4
6,4,5,0.8674509366353352,4
6,5,6,0.8634550333023071,4
6,6,7,0.8297059933344523,4
6,7,8,0.8380244572957357,4
6,8,9,0.8283065557479858,4
6,9,10,0.8137192169825236,4
7,1,2,0.7630832751592,4
7,2,3,0.7897380232810974,4
7,3,4,0.8056090792020162,4
7,4,5,0.8411926786104839,4
7,5,6,0.8180998682975769,4
7,6,7,0.794229519367218,4
7,7,8,0.8225168784459432,4
7,8,9,0.8340729832649231,4
7,9,10,0.8007112423578898,4
8,1,2,0.761356238524119,4
8,2,3,0.7428443749745687,4
8,3,4,0.7829425970713297,4
8,4,5,0.8087771693865459,4
8,5,6,0.8123204747835795,4
8,6,7,0.7770929177602132,4
8,7,8,0.7994002024332683,4
8,8,9,0.8270396033922831,4
8,9,10,0.8063675006230672,4
9,1,2,0.6970254262288411,4
9,2,3,0.6766029834747315,4
9,3,4,0.7074280341466268,4
9,4,5,0.7618727723757426,4
9,5,6,0.7927072167396545,4
9,6,7,0.7921872496604919,4
9,7,8,0.7993402202924093,4
9,8,9,0.8125878016153971,4
9,9,10,0.7447878837585449,4
10,1,2,0.6475025554498036,4
10,2,3,0.5870793004830678,4
10,3,4,0.6063378135363261,4
10,4,5,0.7330108205477397,4
10,5,6,0.7035907944043477,4
10,6,7,0.72243230342865,4
10,7,8,0.7984765648841858,4
10,8,9,0.6726364910602569,4
10,9,10,0.6935624619325002,4
11,1,2,0.3441535968333483,4
11,2,3,0.3402932492395242,4
11,3,4,0.4276197320471207,4
11,4,5,0.8396235187848409,4
11,5,6,0.8105594396591187,4
11,6,7,0.7312679052352905,4
11,7,8,0.5953877965609232,4
11,8,9,0.5892056246598562,4
11,9,10,0.36316085678214827,4
0,1,2,0.9649206797281901,5
0,2,3,0.9695403019587199,5
0,3,4,0.9772478898366292,5
0,4,5,0.973446257909139,5
0,5,6,0.9684869964917501,5
0,6,7,0.9381989955902099,5
0,7,8,0.9519328276316324,5
0,8,9,0.9783753434816996,5
0,9,10,0.9678422967592876,5
1,1,2,0.8931334455808003,5
1,2,3,0.9166383584340413,5
1,3,4,0.9323440988858541,5
1,4,5,0.9297964890797933,5
1,5,6,0.9272700866063436,5
1,6,7,0.9193675478299459,5
1,7,8,0.9422468503316244,5
1,8,9,0.925214950243632,5
1,9,10,0.9200147072474162,5
2,1,2,0.8739049593607585,5
2,2,3,0.8981741587320964,5
2,3,4,0.9149651368459065,5
2,4,5,0.9119663675626118,5
2,5,6,0.9141161481539408,5
2,6,7,0.8977458715438843,5
2,7,8,0.9223714788754781,5
2,8,9,0.9186556021372477,5
2,9,10,0.903613825639089,5
3,1,2,0.8573944012324015,5
3,2,3,0.8796377698580424,5
3,3,4,0.9030504624048868,5
3,4,5,0.901236351331075,5
3,5,6,0.9070713082949321,5
3,6,7,0.8589613397916158,5
3,7,8,0.8726943214734395,5
3,8,9,0.9062979539235433,5
3,9,10,0.8661227107048035,5
4,1,2,0.8547326604525248,5
4,2,3,0.8709543983141581,5
4,3,4,0.8939942955970764,5
4,4,5,0.9045248627662659,5
4,5,6,0.9094828963279724,5
4,6,7,0.8737229307492574,5
4,7,8,0.8899441639582316,5
4,8,9,0.8916887760162353,5
4,9,10,0.866593595345815,5
5,1,2,0.8348442117373148,5
5,2,3,0.8404110431671142,5
5,3,4,0.883140762646993,5
5,4,5,0.8920424898465474,5
5,5,6,0.8921931505203247,5
5,6,7,0.8615344285964965,5
5,7,8,0.8832626541455587,5
5,8,9,0.8466835101445516,5
5,9,10,0.8529856125513713,5
6,1,2,0.8080181002616882,5
6,2,3,0.8294005751609802,5
6,3,4,0.8620542685190836,5
6,4,5,0.8777533213297526,5
6,5,6,0.869423774878184,5
6,6,7,0.8340614159901937,5
6,7,8,0.8618004639943441,5
6,8,9,0.8442858616511028,5
6,9,10,0.829962964852651,5
7,1,2,0.8068773031234742,5
7,2,3,0.8183458964029948,5
7,3,4,0.8502736608187358,5
7,4,5,0.864139449596405,5
7,5,6,0.8287761410077413,5
7,6,7,0.821976633866628,5
7,7,8,0.8634378631909688,5
7,8,9,0.8616990129152934,5
7,9,10,0.8345674037933349,5
8,1,2,0.7954464673995971,5
8,2,3,0.7932570616404215,5
8,3,4,0.8377447525660197,5
8,4,5,0.8382562796274821,5
8,5,6,0.8201088507970175,5
8,6,7,0.8247127453486125,5
8,7,8,0.8495723485946656,5
8,8,9,0.8613081057866414,5
8,9,10,0.8530338406562805,5
9,1,2,0.7396180589993795,5
9,2,3,0.7395147442817688,5
9,3,4,0.7867619673411052,5
9,4,5,0.7887534459431966,5
9,5,6,0.7892017563184103,5
9,6,7,0.7937072515487671,5
9,7,8,0.8257963101069132,5
9,8,9,0.8415739138921102,5
9,9,10,0.7777826984723409,5
10,1,2,0.7390185395876566,5
10,2,3,0.7239509781201681,5
10,3,4,0.7549789985020955,5
10,4,5,0.7558912714322408,5
10,5,6,0.717824912071228,5
10,6,7,0.7574793259302776,5
10,7,8,0.8391496419906617,5
10,8,9,0.7405682285626729,5
10,9,10,0.7982960184415181,5
11,1,2,0.46437636216481526,5
11,2,3,0.5720330874125162,5
11,3,4,0.8124485890070597,5
11,4,5,0.8831564823786417,5
11,5,6,0.7460608800252279,5
11,6,7,0.7491266012191773,5
11,7,8,0.6042540897925694,5
11,8,9,0.7575602869192759,5
11,9,10,0.6147203487654527,5
0,1,2,0.9676606973012288,6
0,2,3,0.9723858634630839,6
0,3,4,0.9766758998235067,6
0,4,5,0.9751520077387492,6
0,5,6,0.9614824334780375,6
0,6,7,0.9240296880404154,6
0,7,8,0.9413516998291016,6
0,8,9,0.9757773677508036,6
0,9,10,0.9567347526550293,6
1,1,2,0.8820508201917012,6
1,2,3,0.9147735317548116,6
1,3,4,0.9286214391390483,6
1,4,5,0.9306731780370077,6
1,5,6,0.9241499582926432,6
1,6,7,0.9193524201711019,6
1,7,8,0.9415002147356669,6
1,8,9,0.9168456157048543,6
1,9,10,0.9081796487172444,6
2,1,2,0.8743224183718363,6
2,2,3,0.8980093280474345,6
2,3,4,0.9134994626045227,6
2,4,5,0.9179832736651102,6
2,5,6,0.9117065707842509,6
2,6,7,0.8960915684700013,6
2,7,8,0.9225772062937418,6
2,8,9,0.9062509536743164,6
2,9,10,0.8979893048604329,6
3,1,2,0.8523941000302633,6
3,2,3,0.8796826720237731,6
3,3,4,0.901032046477,6
3,4,5,0.9114343086878459,6
3,5,6,0.9087844093640646,6
3,6,7,0.8650245149930318,6
3,7,8,0.8845619241396586,6
3,8,9,0.9012505253156026,6
3,9,10,0.8630686521530151,6
4,1,2,0.8543960889180501,6
4,2,3,0.8712287783622742,6
4,3,4,0.8865120689074198,6
4,4,5,0.9114794731140137,6
4,5,6,0.9132903774579366,6
4,6,7,0.8773289958635966,6
4,7,8,0.8965243935585022,6
4,8,9,0.8975757678349813,6
4,9,10,0.8612843990325928,6
5,1,2,0.837639840443929,6
5,2,3,0.8418638666470846,6
5,3,4,0.8692849357922872,6
5,4,5,0.898318636417389,6
5,5,6,0.9018513560295105,6
5,6,7,0.8607176462809245,6
5,7,8,0.8740574677785238,6
5,8,9,0.8468941410382589,6
5,9,10,0.8548783262570699,6
