layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
1,90,0.253618985414505,0.22563853859901428,0.18939855694770813,0.12197079509496689,0.09031090140342712,0.0594133697450161,0.03193596377968788,0.01908327266573906,0.0009502884931862354,0.0007739237044006586,5,6,7,2
2,90,0.25053882598876953,0.2253153771162033,0.1864026039838791,0.11463634669780731,0.08892696350812912,0.06430541723966599,0.031744420528411865,0.018990177661180496,0.0019248599419370294,0.0018165758810937405,5,6,7,2
3,90,0.24722929298877716,0.22047556936740875,0.18347930908203125,0.1125214472413063,0.08911144733428955,0.06594555079936981,0.031367044895887375,0.018798479810357094,0.0036479171831160784,0.0030305786058306694,5,6,7,2
4,90,0.24993589520454407,0.22716528177261353,0.17123177647590637,0.10994861274957657,0.08467631042003632,0.06621003895998001,0.03113292157649994,0.017792386934161186,0.004938690457493067,0.004151289351284504,6,6,8,2
5,90,0.25271186232566833,0.23019161820411682,0.16769054532051086,0.10593672841787338,0.08752239495515823,0.06207284703850746,0.02909245528280735,0.01682657189667225,0.005131493788212538,0.0043593281880021095,6,6,8,2
6,90,0.2588880658149719,0.22810164093971252,0.1689709722995758,0.10367394983768463,0.08663643896579742,0.05843888968229294,0.025763964280486107,0.016203807666897774,0.005854701157659292,0.004935902077704668,6,6,9,2
7,90,0.2598220705986023,0.2152492254972458,0.17358046770095825,0.1026189848780632,0.08846073597669601,0.05657988414168358,0.025359613820910454,0.01624319516122341,0.006675137672573328,0.005644665565341711,6,7,10,2
8,90,0.25851142406463623,0.21648293733596802,0.17228509485721588,0.10035684704780579,0.08775871247053146,0.05274142324924469,0.024384630843997,0.015499968081712723,0.007623748388141394,0.006071831099689007,6,7,12,2
9,90,0.2779640853404999,0.20402511954307556,0.16171252727508545,0.09655184298753738,0.08274812996387482,0.05085719749331474,0.024292798712849617,0.015710076317191124,0.009800964966416359,0.008858607150614262,6,8,13,2
10,90,0.33506542444229126,0.18361365795135498,0.14642125368118286,0.08840452879667282,0.07229777425527573,0.043463852256536484,0.022469941526651382,0.014952624216675758,0.01038268767297268,0.009008158929646015,6,8,14,2
11,90,0.3801126182079315,0.17156195640563965,0.13338571786880493,0.07930123060941696,0.05546274408698082,0.03802911564707756,0.03277778998017311,0.01805879734456539,0.010972069576382637,0.008182967081665993,6,8,14,2
0,90,0.26448893547058105,0.21969850361347198,0.18939021229743958,0.12033212184906006,0.08954720199108124,0.05977920442819595,0.0300747063010931,0.01926741562783718,0.0010084655368700624,0.0006980006583034992,5,6,7,3
1,90,0.2553912401199341,0.22575165331363678,0.1881842166185379,0.12247027456760406,0.08990968018770218,0.05920444056391716,0.031792305409908295,0.019025353714823723,0.00121792359277606,0.0009331592591479421,5,6,7,3
2,90,0.25241854786872864,0.2251991331577301,0.1855991631746292,0.11635962128639221,0.08838950097560883,0.06340976059436798,0.03186413273215294,0.018950574100017548,0.0027134870178997517,0.002070741029456258,5,6,7,3
3,90,0.24727438390254974,0.22017109394073486,0.18350887298583984,0.11531166732311249,0.08862059563398361,0.06556912511587143,0.03153017908334732,0.018765198066830635,0.0043803052976727486,0.00406551081687212,5,6,7,3
4,90,0.25281545519828796,0.2283124327659607,0.16988776624202728,0.11225158721208572,0.08397888392210007,0.06617814302444458,0.031051810830831528,0.01755957305431366,0.006102133542299271,0.004883859306573868,6,6,8,3
5,90,0.254440575838089,0.23356887698173523,0.16706258058547974,0.10736154019832611,0.08645264804363251,0.06237370893359184,0.028945451602339745,0.016599925234913826,0.006559552159160376,0.005514161661267281,6,6,8,3
6,90,0.2600264847278595,0.23176270723342896,0.16867466270923615,0.10480561852455139,0.08617731183767319,0.05910159647464752,0.025761878117918968,0.016109846532344818,0.0071369800716638565,0.005713584367185831,5,6,8,3
7,90,0.26032617688179016,0.21987295150756836,0.17421475052833557,0.10347852855920792,0.08820007741451263,0.05740898847579956,0.025561125949025154,0.01596289873123169,0.008973278105258942,0.006673213094472885,6,6,9,3
8,90,0.25803932547569275,0.22480452060699463,0.17250365018844604,0.0997123047709465,0.08843013644218445,0.05383116006851196,0.024716023355722427,0.015074907802045345,0.009919233620166779,0.0071900165639817715,6,7,10,3
9,90,0.2796316146850586,0.21357795596122742,0.16098208725452423,0.0944327712059021,0.0846453309059143,0.05267814174294472,0.02486095391213894,0.016144568100571632,0.010840166360139847,0.009565409272909164,6,7,11,3
10,90,0.3373880684375763,0.19301405549049377,0.14643412828445435,0.08847588300704956,0.07337260991334915,0.0460151731967926,0.022529995068907738,0.016047403216362,0.0109874177724123,0.009731746278703213,6,7,11,3
11,90,0.388998806476593,0.1800064593553543,0.1318860948085785,0.07879612594842911,0.05469099059700966,0.04361553117632866,0.0322093740105629,0.01576206460595131,0.010335774160921574,0.009081363677978516,6,7,11,3
0,90,0.2649483382701874,0.21964377164840698,0.18878334760665894,0.11998281627893448,0.08936424553394318,0.05949036404490471,0.030204279348254204,0.019338319078087807,0.0013899735640734434,0.0010276943212375045,5,6,7,4
1,90,0.2560361325740814,0.2235213667154312,0.18827378749847412,0.12277010083198547,0.08975191414356232,0.05912458896636963,0.03194114565849304,0.019088631495833397,0.0018796735676005483,0.0013744841562584043,5,6,7,4
2,90,0.2544136643409729,0.22340713441371918,0.18485170602798462,0.11568701267242432,0.0881030485033989,0.06267169862985611,0.031776875257492065,0.01880873553454876,0.003990200348198414,0.002970141125842929,5,6,7,4
