layer,level_from,level_to,G,boot_id
9,6,7,0.8634016195933024,4
9,7,8,0.9039674242337544,4
9,8,9,0.905691389242808,4
9,9,10,0.8824557979901632,4
10,1,2,0.8312228123346964,4
10,2,3,0.8407129089037577,4
10,3,4,0.8537617921829224,4
10,4,5,0.8594174027442932,4
10,5,6,0.83306405544281,4
10,6,7,0.8213503519694011,4
10,7,8,0.8864159941673279,4
10,8,9,0.9156186183293661,4
10,9,10,0.8907743414243062,4
11,1,2,0.7296984155972799,4
11,2,3,0.7943193991978963,4
11,3,4,0.7996174335479737,4
11,4,5,0.8785835981369019,4
11,5,6,0.8015358924865723,4
11,6,7,0.7654360175132752,4
11,7,8,0.8514247496922811,4
11,8,9,0.8989719589551289,4
11,9,10,0.8847758332888286,4
0,1,2,0.9879724144935608,5
0,2,3,0.9918902675310771,5
0,3,4,0.9921001394589742,5
0,4,5,0.9918601830800374,5
0,5,6,0.9928072810173034,5
0,6,7,0.9910810629526774,5
0,7,8,0.9915518999099732,5
0,8,9,0.9918606201807658,5
0,9,10,0.9909989794095357,5
1,1,2,0.9891273180643717,5
1,2,3,0.9910184462865194,5
1,3,4,0.9906681060791016,5
1,4,5,0.990753157933553,5
1,5,6,0.9905410011609396,5
1,6,7,0.9889968117078145,5
1,7,8,0.9896199862162273,5
1,8,9,0.991612986723582,5
1,9,10,0.9899346311887105,5
2,1,2,0.973012630144755,5
2,2,3,0.9801217993100484,5
2,3,4,0.9789679209391277,5
2,4,5,0.9816957394282023,5
2,5,6,0.9778182784716288,5
2,6,7,0.9762096365292867,5
2,7,8,0.9799891750017802,5
2,8,9,0.9806571880976359,5
2,9,10,0.9784577290217081,5
3,1,2,0.9579375505447387,5
3,2,3,0.962927230199178,5
3,3,4,0.9671198089917501,5
3,4,5,0.9737999121348063,5
3,5,6,0.962772802511851,5
3,6,7,0.9629401961962382,5
3,7,8,0.9653657635052999,5
3,8,9,0.9671928763389588,5
3,9,10,0.9581312735875448,5
4,1,2,0.948359223206838,5
4,2,3,0.951558784643809,5
4,3,4,0.9555131594340006,5
4,4,5,0.9630332271258036,5
4,5,6,0.9537086168924968,5
4,6,7,0.9526615023612977,5
4,7,8,0.9530834754308065,5
4,8,9,0.9589755177497864,5
4,9,10,0.9322652339935302,5
5,1,2,0.93566734790802,5
5,2,3,0.932162058353424,5
5,3,4,0.9460062742233276,5
5,4,5,0.9503280878067016,5
5,5,6,0.9463297724723816,5
5,6,7,0.9453227559725443,5
5,7,8,0.9472618738810221,5
5,8,9,0.9552856922149658,5
5,9,10,0.9343435446421305,5
6,1,2,0.9283812602361043,5
6,2,3,0.9210506280263265,5
6,3,4,0.9381406545639038,5
6,4,5,0.9404085119565327,5
6,5,6,0.9405221343040466,5
6,6,7,0.9411516427993775,5
6,7,8,0.9394101778666178,5
6,8,9,0.9472282290458679,5
6,9,10,0.9272481560707092,5
7,1,2,0.9171650648117066,5
7,2,3,0.9129949410756429,5
7,3,4,0.9287730574607849,5
7,4,5,0.9295376857121785,5
7,5,6,0.9287990689277649,5
7,6,7,0.9298292636871338,5
7,7,8,0.9302504380544027,5
7,8,9,0.937373940149943,5
7,9,10,0.9174952308336893,5
8,1,2,0.898148794968923,5
8,2,3,0.8947566429773967,5
8,3,4,0.9143701275189717,5
8,4,5,0.9152898073196412,5
8,5,6,0.9124547719955445,5
8,6,7,0.9183861136436462,5
8,7,8,0.9242910901705425,5
8,8,9,0.9278769771258036,5
8,9,10,0.9091712435086569,5
9,1,2,0.8814059654871623,5
9,2,3,0.8658974091211955,5
9,3,4,0.8925843397776286,5
9,4,5,0.8972391009330749,5
9,5,6,0.8768312136332194,5
9,6,7,0.8842995921770732,5
9,7,8,0.9080872893333435,5
9,8,9,0.9244823932647706,5
9,9,10,0.9029661973317464,5
10,1,2,0.8637649854024251,5
10,2,3,0.8408993562062581,5
10,3,4,0.8696711937586467,5
10,4,5,0.8659619450569153,5
