layer,G,boot_id
0,0.9890549835704622,0
1,0.9881892346200489,0
2,0.9711512696175348,0
3,0.9547868087178185,0
4,0.9327817303793771,0
5,0.9294396326655433,0
6,0.9259258054551625,0
7,0.9174068967501322,0
8,0.9019242638633365,0
9,0.888393949894678,0
10,0.8728043976284209,0
11,0.8630521297454834,0
0,0.9875080287456512,1
1,0.9883546332518259,1
2,0.9696147342522939,1
3,0.9367865721384684,1
4,0.9003503521283468,1
5,0.9024050037066141,1
6,0.8986529211203257,1
7,0.8901255826155344,1
8,0.8731985588868459,1
9,0.8593146999677023,1
10,0.8373124500115713,1
11,0.830916553735733,1
0,0.9899143491472516,2
1,0.9886687596638998,2
2,0.9717117320923578,2
3,0.952677397500901,2
4,0.9285534535135541,2
5,0.9268368567739215,2
6,0.9245555940128508,2
7,0.9138986610230946,2
8,0.8991588496026539,2
9,0.8863107448532468,2
10,0.8718903944605872,2
11,0.8651607916468665,2
0,0.9890900532404582,3
1,0.9888567209243775,3
2,0.9716824014981588,3
3,0.9546217679977417,3
4,0.9346200863520304,3
5,0.931134021282196,3
6,0.9286184509595236,3
7,0.91931125720342,3
8,0.9050359447797139,3
9,0.8894363522529602,3
10,0.8716891447703043,3
11,0.8476253787676493,3
0,0.9894439180692037,4
1,0.9892011165618897,4
2,0.9714161396026612,4
3,0.9512576619784038,4
4,0.9283154924710592,4
5,0.924683403968811,4
6,0.9206908861796061,4
7,0.9105621695518493,4
8,0.8933587710062663,4
9,0.8763393998146057,4
10,0.856606678167979,4
11,0.8319216171900431,4
0,0.9900556723276774,5
1,0.9897751331329345,5
2,0.9763026555379232,5
3,0.9584847728411356,5
4,0.9349944114685058,5
5,0.9324096242586771,5
6,0.9270223180452982,5
7,0.9176535526911418,5
8,0.9041621605555217,5
9,0.8943411111831665,5
10,0.8854721903800964,5
11,0.87169482310613,5
0,0.9892874280611674,6
1,0.9884008169174194,6
2,0.9717803517977397,6
3,0.9526190916697185,6
4,0.9300557533899944,6
5,0.9291442632675171,6
6,0.9260514696439107,6
7,0.9184193015098572,6
8,0.9037172198295593,6
9,0.8923287709554036,6
10,0.876828380425771,6
11,0.8658577720324199,6
0,0.9886160521280198,7
1,0.9887290142831349,7
2,0.9730220181601388,7
3,0.9531537606602624,7
4,0.9307729005813599,7
5,0.930511338370187,7
6,0.9279437178657168,7
7,0.9202223193077814,7
8,0.9077579464231219,7
9,0.896652014482589,7
10,0.8827895436968122,7
11,0.8704605982417152,7
0,0.9907594680786133,8
1,0.9894946277141571,8
2,0.9705660104751587,8
3,0.9461201906204224,8
4,0.9157221913337708,8
5,0.9139689862728119,8
6,0.9117592215538025,8
7,0.8999571204185486,8
8,0.8834595620632172,8
9,0.8681237101554871,8
10,0.8514294505119324,8
11,0.8464657127857208,8
0,0.9900667508443196,9
1,0.9883393287658692,9
2,0.9722693165143331,9
3,0.9568166653315227,9
4,0.9331453323364258,9
5,0.930518384774526,9
6,0.9263652324676513,9
7,0.9142211715380351,9
8,0.8994203964869182,9
9,0.8865756710370382,9
10,0.8760305364926656,9
11,0.8674144188563029,9
0,0.9906588650885082,10
1,0.9890821150371006,10
2,0.9738025636900038,10
3,0.9580613119261605,10
4,0.935558333283379,10
5,0.932249991666703,10
6,0.9282820735658918,10
7,0.9162584940592448,10
8,0.9019383930024647,10
9,0.8891983514740354,10
10,0.8793156317302159,10
11,0.8644420419420514,10
0,0.9897516653651283,11
1,0.9893512952895391,11
2,0.973077274504162,11
3,0.9554606449036371,11
4,0.9341670558566139,11
5,0.9320313675062997,11
6,0.9298865454537528,11
7,0.9196741211982,11
8,0.905706544717153,11
9,0.8910269169580369,11
10,0.8744467071124485,11
11,0.8517704407374064,11
0,0.9882686500038419,12
1,0.9885256482022149,12
2,0.9725531616381237,12
3,0.9541164657899311,12
4,0.931648463010788,12
5,0.9285921049969537,12
6,0.9240663541214806,12
7,0.9150188331093106,12
8,0.8991708627768925,12
9,0.8846232231174197,12
10,0.8679535665682384,12
11,0.8506683238915035,12
0,0.9879625865391323,13
1,0.987683892250061,13
2,0.9730089079766047,13
3,0.9573203268505278,13
4,0.9354647085780189,13
5,0.9339151070231483,13
6,0.928638375940777,13
7,0.9207975722494579,13
8,0.9068296211106437,13
9,0.8959809059188479,13
10,0.8845154586292449,13
11,0.8712805339268276,13
0,0.9886350194613139,14
1,0.9891544063886006,14
2,0.9720655600229899,14
3,0.9473102331161499,14
4,0.9198744177818299,14
5,0.9185186624526978,14
6,0.9140463630358379,14
7,0.9051713069279989,14
8,0.8878291328748067,14
9,0.872412904103597,14
10,0.8530036250750224,14
11,0.8284518559773763,14
0,0.9883161723613739,15
1,0.9881797969341278,15
2,0.9735315203666687,15
3,0.9589025139808655,15
4,0.9382840991020203,15
5,0.9348457992076874,15
6,0.9293662667274475,15
7,0.9201646983623505,15
8,0.9061431884765625,15
9,0.8928139090538025,15
10,0.8819840729236603,15
11,0.8632616341114044,15
0,0.9900437394777933,16
1,0.9893210848172506,16
2,0.9725084225336711,16
3,0.9522652546564738,16
4,0.9294638832410177,16
5,0.9279004295667013,16
6,0.9269132852554322,16
7,0.915583872795105,16
8,0.9024311820665996,16
9,0.8893575549125672,16
10,0.8738792936007181,16
11,0.8581604520479839,16
0,0.9886592030525208,17
1,0.9900359014670054,17
2,0.9745862384637197,17
3,0.9574060837427775,17
4,0.9284682472546896,17
5,0.9256209631760915,17
6,0.9196029206116995,17
7,0.9074655175209045,17
8,0.8894712130228678,17
9,0.8707209626833597,17
10,0.8545444111029307,17
11,0.823514848947525,17
0,0.9859381794929505,18
1,0.9860694348812103,18
2,0.9704589009284973,18
3,0.9544998645782471,18
4,0.9315262138843536,18
5,0.9289736270904541,18
6,0.9233123540878296,18
7,0.9152816534042358,18
8,0.8995584189891815,18
9,0.8878903388977051,18
10,0.8742556035518646,18
11,0.8653879523277282,18
0,0.9874357461929322,19
1,0.9883288621902466,19
2,0.9731125891208648,19
3,0.955376797914505,19
4,0.9332011640071869,19
5,0.9326623797416687,19
6,0.9283747851848603,19
7,0.925125128030777,19
8,0.9113574087619781,19
9,0.8995964646339416,19
10,0.8817251324653625,19
11,0.8683462381362915,19
0,0.9892279903093973,20
1,0.9895366628964742,20
2,0.9755242387453715,20
3,0.9627618352572124,20
4,0.9427135666211446,20
5,0.9381206552187602,20
6,0.9326175292332967,20
7,0.9238822380701701,20
8,0.9093618988990784,20
9,0.8953828533490499,20
10,0.8841357111930848,20
11,0.860556137561798,20
0,0.9880723123039518,21
1,0.9881414898804256,21
2,0.9720807181937354,21
3,0.9512729878936496,21
4,0.9273231199809483,21
5,0.9259526027100426,21
6,0.9219637108700616,21
7,0.9131985221590314,21
8,0.8977308337177549,21
9,0.8843751166548047,21
10,0.86792939049857,21
11,0.8487852151904788,21
0,0.9882306201117379,22
1,0.9882127330416725,22
2,0.9716549118359884,22
3,0.9510435234932673,22
4,0.926066830044701,22
5,0.9256685234251476,22
6,0.9215669915789649,22
7,0.9142354953856695,22
8,0.8987700371515184,22
9,0.8858029388246083,22
10,0.8693745590391613,22
11,0.8542290755680629,22
0,0.9882686478751046,23
1,0.9885256567171642,23
2,0.9725531446082252,23
3,0.954116478562355,23
4,0.9316484587533134,23
5,0.9285920943532672,23
6,0.9240663583789553,23
7,0.9150188543966838,23
